start	end	text
401980	402980	I'm kidding at all.
402980	403980	We should get moving.
403980	404980	We do. We hustle.
404980	405980	Let's go.
405980	406980	Let's go, yeah.
406980	408980	Oh yeah, did you want any input, Stevie?
408980	409980	Nope, absolutely not.
409980	410980	I'm down for whatever.
410980	411980	We got this.
411980	412980	We're not going to take his clothes.
412980	414980	That would be making the news.
414980	415980	We're not going to do that.
415980	416980	We're just running.
416980	417980	Yeah, yeah, let's go.
417980	419980	And running we shall.
423980	425980	Yeah, so you're already at the end of this hallway,
425980	427980	so you bust through the next door.
427980	429980	Bust through.
429980	431980	You probably gently open this next door.
431980	433980	Stevie goes and-
433980	434980	Use the shovel on that door!
434980	436980	Creeps around.
437980	438980	They turn.
438980	439980	They're like, what?
439980	442980	And the shovel goes through the door.
442980	446980	Stevie creeps out through the door and opens it gently
446980	450980	and sticks her head around the corner and turns back to you,
450980	455980	holding one fist in the air and then turning it into two fingers
455980	457980	and jutting them forward like, let's go.
457980	458980	I look at Gal.
458980	461980	Dude, it's like Navy Seal shit.
461980	462980	Navy Seal shit.
462980	463980	Yeah, that was cool.
463980	468980	They keep moving and coming up there is an intersection of the hallway.
468980	471980	So you are in a corridor that continues on straight
471980	473980	and then tees off at the end,
473980	478980	but then there's a hallway that runs through this hallway left and right.
478980	484980	And right as you open the door, you all see Julius and Burl Summers.
484980	487980	And Burl seemed to be counting.
487980	491980	And then you just see Burl grab Julius' shirt collar
491980	495980	and then they run together around the corner to the left,
495980	496980	15 yards away from you.
496980	498980	And sirens are going wild.
498980	501980	What did you mean by seems to be counting?
501980	503980	Is he using his fingers or is he looking at something?
503980	508980	Yeah, using his fingers and counting out loud.
508980	509980	Oh, gotcha.
509980	511980	Do you think he's got the numbers in him?
511980	513980	Oh, Beck, roll grip.
516980	517980	Fuck.
517980	518980	52.
518980	520980	I've rolled a bunch of 50, so I'm retiring these days.
520980	523980	Because I said that or because he saw that?
523980	524980	Because he saw that.
524980	525980	Okay.
525980	528980	Beck, you lose one grip and you are almost positive.
528980	531980	Then I saw an eight and a three and a C.
531980	534980	He held up four fingers on one hand, four fingers on another hand.
534980	536980	Then he held up three fingers on one hand,
536980	539980	and then he held five fingers on one hand and one finger on the other hand.
539980	542980	And you also think maybe he mouthed.
542980	544980	And he said, eight, three, six.
546980	547980	Okay, okay.
547980	549980	I like the first one.
549980	551980	That's not super weird.
551980	553980	I mean, it's the fucking weirdest.
553980	555980	But no, it is weird.
555980	556980	Thank you.
556980	557980	I'm not.
562980	564980	All the eight, three, six stuff is weird.
564980	566980	It's not weird that he was saying it necessarily
566980	569980	because he's the guy who takes care of weird stuff.
569980	571980	And so Julius told him about it.
571980	574980	And so he's, you know, making sure he got it right.
574980	575980	Did I hear you right, son?
575980	576980	Eight, three, six.
576980	577980	Eight, three, six?
577980	578980	Eight, three, six.
578980	582980	Yeah, so, you know, if you want to learn more about it,
582980	584980	we could just follow that guy.
584980	586980	I think we should go and ask him.
588980	589980	Perfect.
589980	591980	Carrot is donkey.
596980	599980	The three of you run forward and turn the corner left.
599980	603980	And as you turn the corner left, you all kind of check your right,
603980	607980	like you're looking both ways before you cross the street almost.
607980	611980	You see no one down either end of the corridor.
612980	615980	And ahead of you, you see Burl and Julius.
615980	617980	And I think we can get Luke in the room.
634980	635980	Which one worked?
635980	636980	I don't know.
637980	638980	Woo!
640980	641980	So...
642980	646980	Julius, Burl counts, lands on the number, grabs you,
646980	651980	turns the corner left, and you all begin making your way down this hallway.
652980	655980	Suddenly, Julius hollers.
655980	657980	What does it mean?
657980	663980	And as Julius hollers that, the blinds on the windows of the rooms
663980	666980	on either side of this corridor flick open.
666980	670980	And he also sees down the end of the hallway, back the way you came,
670980	676980	turning the corner that you just turned, Cal Colorado, Beck Wilder, and Stevie.
676980	678980	Julius, dude! Wait up!
678980	683980	Julius gets super calm all of a sudden and just looks at his dad.
683980	684980	There's your shovel.
684980	688980	The camera does a crazy anime zoom-in on the shovel
688980	692980	tucked underneath Stevie's arm on top of one of the bags.
693980	694980	Come on, guys!
696980	698980	Beck wants to come running up and saying,
698980	700980	What does it mean? Were you asking him about the numbers?
700980	702980	Because I saw him counting numbers!
702980	703980	Was it the 836?
703980	705980	Julius just shrugs, yep.
705980	707980	Fucking what does it mean, he says to Burl.
707980	711980	You weren't supposed to start yelling. They weren't supposed to see us.
711980	717980	And Burl turns and kicks open the door behind him in this hallway.
717980	721980	Julius watches him do it, and what Julius sees is his dad
721980	726980	holding a Nerf gun, just kind of jokingly kicking open the door.
726980	728980	And he looks down and he's got a Nerf gun too.
730980	735980	And he follows his dad, waving the other guys to follow him.
735980	741980	Cal, Beck, and Stevie see officers on either side,
741980	747980	one in each room with the blinds open, one on the left, one on the right.
747980	751980	And they're making their way toward the door into this corridor.
751980	753980	We're going in dexterity order.
753980	754980	Oh, fuck.
754980	755980	Who's up?
755980	756980	I've got a 70.
756980	757980	I've got a 50.
757980	758980	45.
758980	762980	So we started with Julius, who went through the door following his dad.
762980	763980	Correct.
763980	764980	Burl Summers.
764980	769980	And then we have Stevie, who immediately dips, does the same,
769980	773980	and follows, runs with the bag out the door behind Julius.
773980	775980	I would like to do that too.
775980	777980	As well would I.
777980	782980	Okay, so we've got two officers coming in hot pursuit of you all
782980	785980	as you run through this door.
785980	787980	We've got a long hallway.
787980	790980	This next one, we've got a long hallway,
790980	797980	and it has just windows on the left side into the outdoor area
797980	801980	where you see inmates in the hot July sun,
801980	805980	playing basketball, lifting weights, hanging out, playing hacky sack.
805980	810980	There seems to be a group at a table with some, like,
810980	814980	sticks and leaves splayed out in different areas on the table,
814980	817980	and you all are sprinting down this hallway.
817980	820980	I need everyone to roll athletics.
825980	826980	Pass.
827980	828980	Fail.
828980	829980	Critical fail.
829980	830980	88.
831980	833980	Cal trips on his old ass.
836980	837980	Oh, fuck Cal.
837980	839980	Ouchie, ouchie.
839980	840980	My ankle.
843980	844980	Roll a D4.
845980	846980	Ooh, ooh.
846980	847980	Ouchie, ouchie.
847980	848980	Two ouchies.
850980	851980	Carry me back.
853980	858980	I do like a sports carry, you know, getting his arm around my shoulders,
858980	861980	and now we're three-legged racing down the hall.
862980	863980	Okay.
863980	865980	Burl, and did you succeed?
865980	866980	I did.
866980	870980	Burl, Stevie, and Julius all make it to the next door.
870980	873980	Burl blasts through this next door.
873980	874980	Julius?
874980	875980	Following his dad.
875980	876980	Following his dad.
876980	880980	And Stevie stops and looks back.
884980	885980	It's okay, Stevie.
885980	887980	You can go on ahead if you have to.
887980	892980	And Stevie runs toward you, back down this long hallway,
892980	897980	and then past you, and they grab the shovel out from under their arm
897980	903980	and levy it forward as the door opens, and two officers come through it.
903980	904980	Stevie, no!
905980	909980	They miss, and the shovel goes right into the door
909980	914980	and just sinks itself right into the door, and as they pull back,
914980	919980	they pull a massive chunk of the door out with them,
919980	923980	and these two officers are just staring in disbelief,
923980	929980	one of them completely frozen, unable to handle what they just saw.
929980	933980	The shovel went through a door like it was Play-Doh.
933980	937980	The other one loosens their neck and lunges forward,
937980	942980	grabs at the shovel, Stevie pulls it back, and they are locked.
942980	947980	They both have two hands on the shovel, and they're just tugging back and forth.
947980	948980	What do you do, Joe?
948980	951980	Beck wants to pull something out of his pockets
951980	955980	to throw at the feet of the tussle to try and...
955980	957980	He wants it to be in favor of Stevie,
957980	959980	but it's really just they're going to be thrown off balance,
959980	961980	and somebody's going to win that struggle.
961980	963980	Interesting. Okay.
963980	965980	So throwing off their footing?
965980	966980	Yeah.
966980	967980	Okay.
968980	973980	All right, go ahead and roll to see what you end up finding.
973980	975980	I think you can roll a search here,
975980	981980	or you can roll your news skill for going through your camera bag, I guess.
981980	983980	I pass my videographer skill.
983980	984980	Okay, that'll do.
984980	986980	A bunch of mic clips.
986980	987980	Okay, yeah.
987980	990980	Yeah, just little odd-shaped mic clips.
990980	993980	I throw them back there like caltrops.
994980	998980	Good name for a TikTok segment.
1000980	1005980	Fail for Stevie, crit fail for the officer.
1005980	1007980	So kind of maybe worked?
1007980	1009980	Like perfectly worked.
1009980	1016980	The officer who is gripping with two hands on this shovel
1016980	1019980	loses their footing as one of these mic clips
1019980	1021980	just slips right underneath their heel
1021980	1023980	that they were going to put all their pressure on,
1023980	1026980	and it slips out from underneath them.
1026980	1028980	They start falling backwards.
1028980	1030980	Stevie can't hold on.
1030980	1034980	Neither can the officer as they land right on their tailbone,
1034980	1039980	and the shovel falls to the ground next to them.
1039980	1044980	The officer that is kind of dazed is slowly kind of coming out of it,
1044980	1046980	but it's Cal Colorado's turn.
1046980	1050980	Cal wants to try to hobble over there as quickly as he can.
1050980	1053980	Can I try a persuade roll on combat?
1053980	1054980	Yeah, absolutely.
1054980	1056980	He just shouts,
1056980	1060980	Wait, wait, this is a huge misunderstanding.
1060980	1063980	This was just a reenactment for the news.
1063980	1065980	Awesome.
1065980	1068980	Roll persuade.
1068980	1075980	70 on a 80.
1075980	1078980	Fuck yeah.
1078980	1081980	The officer succeeds, but at a lower rate,
1081980	1085980	and they're already blown away by the shovel,
1085980	1087980	and so they connect the dots.
1087980	1089980	This is a prop door.
1089980	1091980	It's a special effect.
1091980	1095980	It's all movie magic, as they say.
1095980	1099980	And he's like, Oh, oh.
1099980	1102980	We're at the city news, so we have pretty a big budget.
1102980	1104980	No, of course, of course.
1104980	1106980	That makes all the sense in the world.
1106980	1110980	Yeah, so sorry about the mic clip thing.
1110980	1112980	You could call the network.
1112980	1114980	Oh, it looks like there's a hole in my pocket.
1114980	1115980	Dang it.
1115980	1117980	They must have all spilled out of there.
1117980	1119980	Probably caught on one of those prison doors, so.
1119980	1121980	Get on up here, Batralamude.
1121980	1122980	Come on.
1122980	1124980	And he helps the other guy up.
1124980	1125980	Batralamude?
1125980	1127980	That's an amazing name.
1127980	1129980	Oh, you know, he doesn't like to talk about it too much.
1129980	1133980	No, I don't.
1133980	1135980	Are we going to be in the news?
1135980	1137980	Batralamude, I wasn't really set up for that shot,
1137980	1139980	but yeah, if you want to go back through that door
1139980	1140980	and wait for your cue.
1140980	1141980	Okay.
1141980	1143980	We'll shout at you when you need to come through.
1143980	1144980	Okay, sounds good.
1144980	1146980	Do we need to reset this door?
1146980	1147980	Reset the door.
1147980	1149980	And if you could also radio ahead to,
1149980	1151980	I think some of your other colleagues
1151980	1153980	might have taken this a little too seriously.
1153980	1156980	Oh, are these alarms like part of your...
1156980	1157980	It's all fake.
1157980	1159980	Well, these are the real alarms.
1159980	1162980	All right, well, yes, but it's a fake scenario, you see.
1162980	1163980	Yeah, okay.
1163980	1164980	For the noose.
1164980	1166980	Hmm, wow.
1166980	1168980	You could just get the word out to not resist.
1168980	1171980	Beck just kind of says into the air,
1171980	1173980	all right, we're going to reset to one.
1173980	1175980	Resetting everybody, resetting everybody.
1175980	1177980	Batralamude, you've been great.
1177980	1178980	Thank you.
1178980	1179980	What was your name, sir?
1179980	1180980	Nah, Jerram.
1180980	1182980	Jerram.
1182980	1184980	Jerram and Batralamude.
1184980	1190980	You two are just for Zach, huh?
1190980	1193980	Didn't know we were going to have so much talking to do.
1193980	1198980	Zach's like, names, names.
1198980	1204980	Jared, big cat, Batralamude.
1204980	1206980	What are they really?
1206980	1207980	What?
1207980	1208980	What are, who are those?
1208980	1209980	What do you mean?
1209980	1210980	In the Bible.
1210980	1211980	Oh.
1211980	1213980	No, I don't think either one of those are...
1213980	1214980	Oh, I assumed.
1214980	1215980	Nope.
1215980	1216980	Okay.
1216980	1217980	Nope.
1217980	1219980	Cool, waste of time.
1220980	1224980	That was the question he was, so.
1224980	1227980	I mean, should I have answered?
1227980	1229980	Yes, and.
1229980	1231980	Nah, I don't do that shit.
1231980	1234980	If the plan is working, they're going back through the door.
1234980	1235980	And we're going.
1235980	1236980	Running away.
1236980	1237980	Yeah, we're leaving.
1237980	1243980	As you run away, Jerram looks through the hole in the door and he's like,
1243980	1247980	I thought you said you were going to reset the door to the...
1247980	1249980	Props department will be here in a minute.
1249980	1251980	We've got to go to makeup.
1251980	1257980	And the three of you run through the next door.
1257980	1261980	And on the other side, you see that.
1261980	1266980	It's so great that this worked.
1266980	1272980	I thought we were going to die.
1272980	1273980	I've had dreams like this.
1273980	1277980	I didn't realize I could just tell them it was for the news.
1277980	1279980	It's for the news.
1279980	1280980	Hey, buddy.
1280980	1283980	Calm down.
1283980	1293980	When the door opens, Julius is pleading with Burl Summers as they stand at the precipice of another corner.
1293980	1296980	And once again, Burl is counting.
1296980	1298980	He looks at Beck.
1298980	1299980	He's doing it again.
1299980	1303980	735, 736, 737.
1303980	1305980	He hasn't said the numbers yet, but it's okay.
1305980	1307980	He's going to say the numbers.
1307980	1308980	We've got to get to him.
1308980	1309980	We've got to get to him.
1309980	1310980	There's still like 100.
1310980	1313980	Yeah, there's a lot of numbers before he gets to the one that I'm scared of.
1313980	1315980	We can knock him over or something.
1315980	1316980	I don't know.
1316980	1319980	I think he's counting to make sure that we go at the right time.
1319980	1320980	He's got the plan.
1320980	1321980	Oh.
1321980	1322980	Oh.
1322980	1327980	And that took me a while to say, so he's probably at a much higher number.
1327980	1328980	812.
1328980	1329980	813.
1329980	1331980	So we're just following the numbers?
1331980	1332980	Did we let him do it?
1332980	1335980	I mean, which way are we going?
1335980	1336980	Point.
1336980	1343980	He points, but then he gives you the don't go hand motion and then holds up a finger.
1343980	1349980	You're about to fucking say 836, and that's going to mean something to you, and I want it to mean something to me.
1349980	1352980	834, 835, 836.
1352980	1353980	Let's go.
1353980	1354980	Fucking told you.
1354980	1355980	And then he dips around the corner.
1355980	1357980	Julius starts running.
1357980	1361980	Beck doesn't immediately go and turns to Stevie and Cal.
1361980	1363980	It's the fucking numbers, but maybe they're a good thing.
1363980	1364980	We gotta go.
1364980	1365980	We gotta go.
1365980	1366980	Let's go.
1366980	1367980	Let's go.
1367980	1368980	Let's go.
1368980	1379980	And at the exact moment that you all turn this corner and start running out, you see a door in the lobby close, and you are now in the lobby, the foyer of this jail.
1379980	1389980	But the way that this escape has been timed out, there's only one person in the area, and it's Officer-
1389980	1390980	Peeler!
1390980	1391980	Peeler!
1391980	1392980	Peeler, open the door!
1392980	1393980	We got it for the shot.
1393980	1396980	Peeler, have you heard about the reenactment for the news?
1396980	1400980	Well, yeah, somebody sent through on the radio about the-
1400980	1403980	We need you to buzz the door open so we don't lose our shot.
1403980	1404980	Hurry!
1404980	1405980	Golden hour, Peeler!
1405980	1406980	Golden hour!
1406980	1409980	And then Julius starts running towards the door, hoping it is gonna open.
1409980	1410980	Awesome.
1410980	1414980	Roll, persuade, probably Cal.
1414980	1416980	75 on an 80.
1416980	1418980	Yes!
1418980	1420980	He succeeds with a 62.
1420980	1421980	Ooh!
1421980	1424980	That would've been scary.
1424980	1433980	As Julius makes it to the door, the red light goes green, and Julius's massive thighs slam into the metal bar that open.
1433980	1434980	Ka-junk!
1434980	1438980	Peeler, out of the lobby and into the world.
1438980	1439980	Woohoo!
1439980	1440980	That was fun!
1440980	1443980	Oh my god, we're gonna get to keep doing this!
1443980	1445980	And he's like looking at his dad, stoked.
1445980	1449980	Beck grabs Burl by the collar and pulls him in.
1449980	1460980	On the front steps of this beautiful city jail with this oppressive architecture, big concrete columns, big concrete stairs.
1460980	1469980	And at the top, where a rocky-like figure might feel victory, Beck feels what?
1469980	1474980	From the outside it would look like anger, but inside it's pleading help.
1474980	1479980	What do they fucking mean?
1479980	1485980	Burl smiles a stringy smile.
1485980	1488980	What is a stringy smile?
1488980	1491980	Oh, it's like, yeah.
1491980	1492980	Saliva-y.
1492980	1497980	His teeth become floss in it.
1497980	1499980	Flossy.
1499980	1502980	Ew, flossy teeth.
1502980	1505980	Somebody just leaves fucking strands trailing.
1505980	1508980	Oh, I call it my baleens.
1508980	1510980	That one over my head.
1510980	1513980	It's the plates that whales use to trap plankton.
1513980	1514980	Oh, nice.
1514980	1515980	Nerd.
1515980	1518980	It's whale teeth.
1518980	1522980	Uh, more people than just nerds watch fucking planet Earth, Luke.
1522980	1526980	Oh, never mind.
1526980	1528980	What, you think just stoners and nerds are watching?
1528980	1529980	There it is.
1529980	1532980	Yeah, no, you're right.
1532980	1535980	Julius is looking at his dad like he wants to know too.
1535980	1537980	I don't know. I'm sorry.
1537980	1539980	Then why say it?
1539980	1541980	It works.
1541980	1543980	It fucking works.
1543980	1544980	We need to go.
1544980	1547980	And he dips down the stairs.
1547980	1548980	Where's your ride?
1548980	1550980	Did we just park in front?
1550980	1551980	Yeah.
1551980	1552980	I think so.
1552980	1553980	I did, yeah.
1553980	1555980	I'll drive if you want.
1555980	1558980	And he kind of just does a little jog down the steps.
1558980	1561980	Like that all didn't just happen.
1561980	1565980	Beep, beep.
1565980	1567980	Can we let them use...
1567980	1570980	What if we just called you guys an Uber or something?
1570980	1571980	That's a betting.
1571980	1573980	That's still a betting.
1573980	1575980	We already abetted.
1575980	1577980	We did the ruse.
1577980	1578980	We abetted.
1578980	1579980	We did do a ruse.
1579980	1580980	We abetted.
1580980	1584980	You're saying in the can van as you're driving away from the crime.
1584980	1586980	The full blown crime.
1586980	1587980	We are a betting.
1587980	1588980	We are a betting.
1588980	1590980	Julius is driving away and just being like,
1590980	1592980	yeah, you guys are in now.
1592980	1596980	I told you.
1596980	1599980	Holy shit.
1599980	1601980	Beck, we're going to have to...
1601980	1602980	We're going to have to...
1602980	1603980	Are you guys hungry?
1603980	1604980	Destroy that footage.
1604980	1606980	I mean, or...
1606980	1607980	Oh, you're right.
1607980	1609980	The honorable thing to do is to send it to the police ourselves.
1609980	1612980	Yeah, but like later.
1612980	1615980	Does Burl have anything to say about that?
1615980	1619980	Burl is just giving you big eyes with a knowing look.
1619980	1621980	He's giving him a little fist bump.
1621980	1622980	Thanks for getting me out.
1622980	1625980	Yeah, I mean, I figured you'd maybe use the shovel,
1625980	1627980	but that was interesting too.
1627980	1628980	Abet, here we are.
1628980	1630980	Well, you use the shovel.
1630980	1631980	True.
1631980	1632980	Anything for you.
1632980	1633980	Are you guys hungry?
1633980	1634980	You're probably hungry.
1634980	1635980	What do you want?
1635980	1638980	Oh, you know what I could really go for is tacos.
1638980	1642980	And Julius is just going to aimlessly drive until he sees tacos.
1642980	1645980	Julius, dude, are you okay, dude?
1645980	1646980	Yeah.
1646980	1647980	My dad's here.
1647980	1651980	You seem really unaffected by the fact that we just broke your dad out of jail
1651980	1654980	and like almost got in jail ourselves.
1654980	1657980	Julius is kind of like, what are you talking about?
1658980	1660980	Whatever, Beck.
1660980	1661980	We got my dad's ear.
1661980	1663980	Going to get tacos.
1663980	1665980	I give a worried glance to Cal.
1665980	1668980	Hey, Mr. Summers.
1668980	1669980	Yeah.
1669980	1673980	Can we have a talk about your parenting style?
1673980	1676980	What can you learn?
1676980	1681980	I was very confident.
1681980	1684980	What's going on here between you and your boy?
1684980	1690980	I've raised Julius to take care of the actual world,
1690980	1693980	the underlying reality that exists,
1693980	1698980	that we hide away from those who would otherwise be affected.
1698980	1699980	Yeah, yeah, yeah.
1699980	1700980	We know all about that.
1700980	1702980	I live in the shadows.
1702980	1705980	Okay, okay, okay, okay.
1705980	1708980	Dad, I forgot to tell you, you're going to be stoked.
1708980	1709980	Typh?
1709980	1711980	No.
1711980	1712980	Really?
1712980	1713980	Yeah.
1713980	1714980	What happened?
1714980	1715980	I killed him.
1715980	1716980	Wait, you killed him?
1716980	1717980	I killed him.
1717980	1718980	That's what he tells us.
1718980	1721980	I thought we were compartmentalizing that.
1724980	1726980	This is what I want to talk about.
1726980	1729980	You have a strange effect on this boy,
1729980	1731980	and I don't think it's entirely natural.
1731980	1734980	Speaking of the dark weirdness of the world or whatnot.
1734980	1738980	Something about hearing Cal and his tone of voice
1738980	1742980	kind of snaps Julius back a little bit.
1742980	1744980	As he's driving, he starts to just sweat.
1744980	1745980	There.
1745980	1746980	See?
1746980	1747980	Julius.
1747980	1750980	Julius, are you in there, boy?
1750980	1753980	And he's like shaking, and he has to pull the van over.
1753980	1755980	What are you doing?
1755980	1756980	His heart is like racing.
1756980	1757980	He needs a medic.
1757980	1758980	Can you tell?
1758980	1759980	We have to keep going.
1759980	1760980	What the fuck?
1760980	1763980	We did not go in there to do that.
1763980	1767980	No, I mean, I didn't know that you were even coming today.
1767980	1769980	I didn't know that this was happening either.
1769980	1770980	Oh my fucking God.
1770980	1771980	We have to destroy that tape.
1771980	1772980	Why were you filming?
1772980	1773980	We do have to destroy that tape.
1773980	1776980	Guys, what if it's the thing that proves we were right all along?
1776980	1778980	In what way?
1778980	1779980	I don't know.
1779980	1780980	The numbers are a thing.
1780980	1785980	Hold on.
1785980	1789980	Julius starts driving again, maybe towards tacos,
1789980	1791980	probably just aimlessly.
1791980	1793980	I think we got to tell him.
1793980	1797980	Like, we got to fill him in.
1797980	1798980	And then they fill him in.
1799980	1804980	Isn't that fucking crazy?
1804980	1806980	I mean, are you guys cool with that?
1806980	1809980	We're filling Burl in on all of our escapades.
1809980	1810980	Yeah.
1810980	1814980	Beck is fine with it because he is using that as part of the argument to not destroy the footage.
1814980	1815980	It's all linked.
1815980	1816980	See?
1816980	1819980	At the end of the day, we're going to have this body of evidence.
1819980	1820980	It's going to be irrefutable.
1820980	1821980	Bodies.
1821980	1824980	Yeah, there's been a lot of bodies.
1824980	1826980	Is it for the greater good?
1826980	1827980	Is it?
1827980	1830980	This might be one of those things where the ends justify the means?
1830980	1831980	Oh, yeah.
1831980	1832980	Definitely.
1832980	1833980	Obviously.
1833980	1836980	I mean, think about what we're doing.
1836980	1837980	What are we doing?
1837980	1838980	What are you doing?
1838980	1843980	We're learning about the world and how it works and we work in the shadows.
1843980	1848980	And we keep the world safe from that which they cannot know.
1848980	1853980	You know, I kicked the ass of a creep a lot like you just a few hours ago.
1853980	1855980	Julius is so offended.
1856980	1858980	Don't talk to daddy like that.
1858980	1859980	I knew it.
1859980	1860980	I knew there was some weird thing.
1860980	1863980	You went to him so quickly with his whole daddy bed.
1863980	1865980	I was just looking for somebody.
1865980	1867980	And now I've got two.
1867980	1869980	I have to be everybody's fucking dad?
1871980	1872980	No.
1872980	1873980	You don't.
1873980	1874980	He has a dad.
1874980	1875980	But look at you.
1875980	1876980	Come on, look at me.
1876980	1877980	Look at you.
1877980	1878980	You're three weird strands.
1878980	1879980	We just broke you out of jail.
1879980	1881980	You hypnotized your son into breaking you out of jail.
1881980	1882980	I mean, he-
1882980	1884980	Who would call that good parenting?
1884980	1885980	Hmm?
1885980	1887980	I'd call it good sunning for sure.
1887980	1888980	Thanks.
1888980	1889980	Good job, son.
1889980	1892980	Dad, maybe tell him about the rat guy.
1894980	1895980	Tell me about the rat guy.
1895980	1897980	You want to know about Matthew?
1905980	1907980	Oh my God.
1907980	1909980	Beck, are you filming?
1911980	1912980	Keep driving, Julius.
