start	end	text
620220	621060	No, I'm just kidding.
621060	621880	I'll give it to you.
621880	623800	I wasn't going to actually make you guess every password
623800	626600	until you got to football one, two, three
626600	628000	was the correct answer.
628000	629320	Hey, I was on the backtrack.
629320	632420	Go team, you were, you were.
633260	634100	It cracks open.
634100	636660	You find a document on the desktop,
636660	640820	and I am going to display it in front of you now.
640820	644220	If you check out your television, it's long.
644220	648260	This is a long multiple paragraph document
648260	653260	written in kind of first person stream of consciousness.
654300	655900	It looks like it's,
655900	659340	they're looking for evidence of extra sensory perception.
659340	661540	I am wondering about the possibility
661580	663660	that the brain translates information
663660	665500	in terms of the extra sensory.
665500	666340	He literally told us not to read this.
666340	667900	And that's why it achieves.
669580	672020	Can we shut up for like two minutes and just read it,
672020	673860	and then we can talk about what it says?
673860	676900	Is it just like a stream of thought?
676900	678500	Yeah, it gets just insane.
678500	682260	Omni parent consciousness, open network.
682260	683100	Yeah.
683100	684660	It starts out kind of coherent,
684660	686380	but it gets a little rambly.
686380	688700	Oh, we get into some Jesus stuff.
688700	691480	I thought so too, but that's not what it is.
692620	694940	Yeah, it's French, just sweetie.
694940	696540	Yeah, French Jesus.
697420	698620	So it's a long,
698620	700500	and the reason why I said not to read it all out loud
700500	702060	is it would make no sense.
702060	705440	And people would have to rewind several times and be like,
705440	707340	what the hell are these guys talking about?
707340	710020	But suffice to say, this is something presumably
710020	712220	that was written by Scott Adams on his computer
712220	713400	stream of consciousness,
713400	718180	talking about extra sensory perception and existence
718620	721420	and seeing things and consciousness
721420	725020	and all sorts of nonsense related to thought
725020	728060	and the sensory experience.
728060	729660	He should have stuck to Dilbert.
732220	733820	He's branching out, okay?
733820	735300	You have to try new things.
735300	740300	Yeah, the file title was S-Z-E comma T.
741260	743900	Of course it was, of course it was.
743900	745820	But now you have that, that's thing number two
745820	747540	from this steamy dump.
748500	752380	Thing number three, you see a file on the desktop.
752380	754380	It's simply titled message.
754380	756420	It's a wave file.
756420	760240	And I am going to need an alertness roll from everyone.
765820	767860	Fail, 73 on a 70.
767860	770300	I also fail, a 75 on a 50.
770300	773020	Succeed, 39 on a 50.
773020	775320	I got a 36 on a 50, nice.
775320	776160	All right.
776160	778760	So Zach and Luke, keep your headphones on.
778760	781000	The other two of you, please take your headphones off
781000	782760	and then we will swap.
782760	785320	Dude, Zach, we can literally say anything about these guys
785320	786160	in the beginning.
787880	789180	Fucking idiots.
789180	790800	I love them both a whole lot.
790800	792260	Me too.
792260	793640	You fire up the message
795000	797000	and this is the clip you get.
797000	800560	Dealing with, it's been a long time
800560	802400	and we have many things to do
802400	805240	and you are not sure what you are doing.
806280	809780	Stop, stop, stop.
809780	811080	That's all you get out of it.
811080	811920	Okay.
811920	815280	So someone's telling this guy to stop what he's doing
815280	817960	because he doesn't know what he's dealing with.
817960	818780	Is that right, Luke?
818780	819620	Did I do it?
819620	821200	I wrote down, not sure what you're dealing with.
821200	822040	Stop now.
822040	822860	Wow.
822860	824320	One in the same.
824320	826240	Pop, swap, swap, swap, swap.
826240	827760	Zach didn't teach you the bird.
828880	830280	When he wants to call us back in,
830280	831920	we do this on our screens.
831920	833280	Oh, really?
833280	835240	We did it when we were remote
835320	836140	because we couldn't.
836140	836980	People can fly away at home.
836980	839360	You could see on the screen if we needed them back.
839360	840200	Fair enough.
840200	841280	Well, I've got you two now
841280	843360	and now it's time for you to fire up
843360	847000	this metallic squawky voice.
847000	850600	Dealing with, it's been a long time
850600	852400	and we have many things to do
852400	855240	and you are not sure what you are doing.
856440	857280	Stop now.
858680	859720	Stop now.
859720	861960	Tone Brown, is that like the Brown note?
861960	863320	He did say duty.
863320	864560	He just said duty.
865440	867200	Can I do the bird thing into the camera?
867200	868040	Is that how it works?
868040	868860	Yeah, do that.
868860	869700	Let's see if it works.
869700	870640	No one's looking, that's the problem.
870640	872140	We often combat that, yep.
874960	876760	Oh, it worked, it worked.
876760	877920	Saw the bird.
877920	880160	So we, Joe and I like sat there
880160	882320	like rubbing our ears vigorously
882320	883160	for like a minute and a half.
883160	884120	Saw that, yeah.
884120	885600	So we couldn't hear anything
885600	888320	and you two chuckle fuckers are just like sharing memes
888320	890640	and laughing and faking.
890640	893980	Yeah, I wasn't paying attention to you at all.
893980	896260	Luke has some really funny pictures on his phone.
896260	897100	Yeah.
901540	902380	Okay.
902380	905300	Well, that seems ominous.
905300	907860	Yeah, what did you think about the,
907860	910160	do you think he's working on the Brown note,
910160	912660	the tone that makes people shit their pants?
912660	914340	The Brown, what?
914340	916980	I had not, what?
916980	917820	The Brown note.
917820	919300	He said a Brown tone.
919300	921660	No, I didn't hear any, what?
921660	923480	That's not what I heard at all.
924480	925300	What do you mean?
925300	926140	We all heard it.
927440	928380	Play it again.
928380	929220	Here's the deal.
929220	934160	I'm not sure what you're dealing with, but stop now.
934160	935000	Yeah.
935000	935840	That's what we heard.
935840	936920	Yeah, we heard a man's voice, right?
936920	937920	It was kind of garbled.
937920	939240	We missed some words.
939240	940060	Right.
940060	941360	But it mostly just said,
941360	943040	you don't know what you're dealing with.
943040	945600	Stop now, stop now, stop now.
945600	946440	What did you hear?
946440	947260	Over and over and over.
947260	950060	Well, we heard some garbled words too, but we,
950060	951640	well, I think you took it down pretty well, huh?
951640	953320	You didn't hear a name.
954040	955360	They said Billy Webb.
955360	957520	No, we heard, we didn't hear no name.
957520	958680	They said a name?
958680	959720	Billy Webb?
959720	962040	Yeah, they talked about duty and they talked about.
962040	962880	A Brown tone.
962880	965280	They said to talk now.
965280	967120	Who's Billy Webb?
967120	969040	Was he on the list of the,
969040	971440	in the notes we got of all the different events?
972480	974920	I just remember Beau Laramie.
974920	975760	Nope.
975760	976600	Doesn't look like it.
976600	977420	Nope.
977420	978880	Billy Webb.
978880	980840	Like a web of Billys.
980840	983220	I don't remember if computers had this kind of stuff
984060	985380	back then, but is there anything that we can click on
985380	988340	that shows us when the file was made, like created?
988340	991220	Yeah, the file is only about three days old.
991220	993100	As far as this audio file goes,
993100	996380	the ranty dream of consciousness file,
996380	998260	that's only about two days old.
998260	1000360	That seems to be a little bit more fresh.
1000360	1003380	And then obviously the notebook is handwritten.
1003380	1005660	So you'd have no idea exactly when stuff was written.
1005660	1007420	However, there are various dates
1007420	1009100	over the last month and a half.
1009100	1011800	It's tough to say which of those dates were reported to him
1011800	1014040	or maybe which of those bits of information
1014040	1015000	he collected himself.
1015000	1017240	There's nowhere a way to delineate between the two.
1017240	1018080	Sure.
1018080	1019760	What did you hear about Billy Webb?
1019760	1020600	That's it.
1021520	1022520	Just they said a name.
1022520	1025320	They said Billy Webb and then they kind of broke up.
1025320	1026440	And then there was a...
1026440	1028200	Did Billy Webb used to play center field
1028200	1029440	for the Ohio state?
1029440	1030840	University?
1030840	1032240	USO backwards?
1034240	1038840	Tan goes to the office and asks Riker for a phone book.
1038840	1039680	Nice.
1039680	1041640	And Riker will produce a phone book.
1042480	1046120	I go to W looking for Billiam Webb.
1046120	1049280	You can go to W and there are no webs in this town.
1050160	1052200	What a tangled web we don't weave.
1052200	1053040	Jeez.
1054720	1056120	Let's see what he did there.
1057360	1058440	So is this like one...
1058440	1059280	Okay.
1060360	1063040	Why did we play an audio file and we heard one thing
1063040	1064160	and you heard another?
1064160	1065440	Well, you misheard obviously.
1065440	1066920	Yeah, I think you guys are just wrong.
1066920	1069880	Well, if we don't know what Billy Webb is
1069880	1071440	and there's no Billy Webb here,
1071440	1074920	doesn't it probably lend itself to the belief
1074920	1076800	that we heard the correct thing?
1076800	1078280	I mean, we all heard the same thing.
1078280	1079440	You just misheard.
1079440	1081560	It's not like there are no Billy Webs ever.
1081560	1083920	It says Laurel just over and over.
1083920	1086440	Tan who is not a part of this conversation
1086440	1089520	cause he's in the office asks Riker,
1089520	1091240	do you know Billy Webb?
1091240	1093000	Is that, do you know?
1093000	1093840	No.
1093840	1094680	Okay, that's it.
1094680	1096160	Bye.
1096160	1097360	Bye.
1097360	1100160	On the computer, is that literally all we find?
1100160	1101720	Is there anything else that we should look
1101720	1102680	in this computer for?
1102680	1104520	That's really all that's relevant.
1104520	1106760	You can go through all the other notebooks and notes.
1106760	1110560	He has notebooks for various other towns all over the place.
1110560	1112360	He's based out of Tennessee.
1112360	1114560	So most of these towns are all related
1114560	1116320	to sightings in the area.
1116320	1120440	However, the Grover's Ville notebook is chock full of stuff.
1120440	1122120	It's just page after pages.
1122120	1123880	These are kind of the more recent pages,
1123880	1126200	but you go back and there are just progressively
1126240	1129840	more outrageous things that he has records of.
1129840	1132280	Little gray people walking through Main Street
1132280	1135240	and sighting of eight flying saucers.
1135240	1138120	And it goes back years actually of this Grover's Ville stuff.
1138120	1141440	It's only more recently when you're seeing specific things
1141440	1146440	about choppers or weird things about pregnant girls.
1147380	1151360	What is the oldest mention of like an alien occurrence
1151360	1153240	or sighting in Grover's Ville?
1153240	1155220	It's probably two or three years,
1155220	1157140	but it's similar to his other notebooks.
1157140	1159280	Most other places go back two or three years.
1159280	1160280	You can reason that's probably
1160280	1161860	when he kind of got in the UFO game.
1161860	1162700	Gotcha, okay.
1162700	1167000	He stopped writing comics and then got into the UFO game.
1167000	1167840	Good for him.
1167840	1171040	Tan goes back to the room and signals Cindy
1171040	1172180	to like come outside.
1172180	1173140	Yeah, yeah, yeah.
1173140	1175820	So he doesn't know anything about Webb.
1176760	1177820	I got an idea though.
1177820	1179420	Well, that's because Webb wasn't a thing.
1179420	1180260	What's your idea?
1180260	1181100	Yeah, I got an idea.
1181100	1184020	Okay, you know, everybody in the town's weird.
1184020	1184880	Yeah, for sure.
1185400	1186240	Probably an alien.
1186240	1187060	Sure.
1187060	1187900	They're covering something up.
1187900	1188920	Yeah, yeah.
1188920	1193920	What if we parade Jane down Main Street,
1194100	1195600	make a big scene,
1195600	1198760	and then we see who comes out to deal with it.
1198760	1200040	Then we got our main suspect.
1200040	1202640	That seems horrible to do to this poor girl.
1202640	1205600	Hearing that through the open door at Joe is like,
1205600	1207760	yeah, I think everyone would come out
1207760	1209920	to stop you from doing that, alien or not.
1209920	1211080	Plus the aliens, their whole deal
1211080	1212640	is that they're acting like people.
1212640	1214320	Yeah, but it's gonna piss them off.
1214720	1216040	They're gonna be really,
1216040	1217520	they're gonna be blase about it
1217520	1219800	like they've been blase about everything.
1219800	1222520	What we need to do is go to who has the most money
1222520	1224360	in this town and take them out
1224360	1227120	because they are provoking, they are threatening,
1227120	1229520	they are going around dealing in stuff
1229520	1231720	that they don't want other people poking their heads in.
1231720	1233200	And what do we know, Joe,
1233200	1235840	about people who don't want people poking their heads in,
1235840	1237420	who threaten other people?
1237420	1239620	It's always about...
1239620	1240460	Money.
1240460	1241280	Money.
1241280	1242840	It's always about money.
1242840	1244680	Joe is like looking at you intently
1244680	1248480	and he kind of like holds up a cardigan and hands it to you.
1248480	1250960	She puts on a second cardigan and calms down.
1252360	1254040	I only got one more, fellers.
1254040	1255360	As she's calming down,
1255360	1260080	you hear out in the parking lot a car arrive.
1260080	1262080	We all turn and look.
1262080	1264320	Now, before we do that though,
1264320	1265760	I need to just talk to Joe.
1265760	1267880	Joe the character or Joe the human?
1267880	1272360	Sorry, Joe, that was such a bad choice, Thomas.
1272880	1275640	I think it's a good name.
1275640	1276480	It is a good name.
1276480	1279000	I don't fault you for that.
1279000	1280840	I think, look, do me a favor.
1280840	1284160	Next time you have a victim like myself
1284160	1286680	in this similar situation,
1286680	1289640	only use your four names scrambled between them.
1289640	1290800	There you go.
1290800	1291920	There you go.
1291920	1295440	Send us Troy Lavallee and we will do that to him.
1295440	1297480	Luke Zach.
1297480	1298320	Go, Thomas.
1298320	1300680	I want to talk to Joe the human being.
1300680	1301640	Real life, Joe.
1301680	1303760	Everyone else, wait for the bird signal.
1303760	1305280	It's just me and you, David.
1305280	1306480	It is just me and you.
1306480	1309840	And really, you know, I just wanted to take a break.
1309840	1310680	I'm good with you, yeah.
1310680	1311880	And really just, yeah,
1311880	1313600	just relax without those chuckleheads.
1313600	1315480	That's really kind of the main thing.
1315480	1316520	What you getting for dinner tonight?
1316520	1318360	Bad thing about saying that is at some point,
1318360	1319720	someone's going to be editing this
1319720	1322360	and I just called them a chucklehead, so, you know.
1323640	1328080	I hope it's you editing this episode and not anyone else.
1328080	1329600	However, I have news for you.
1329600	1332960	And I have news for your character.
1332960	1334560	I guess not you,
1334560	1338920	but that news is you feel a little bit different today.
1338920	1340720	You have no real change in appetite,
1340720	1343880	but for whatever reason, you're incredibly thirsty.
1343880	1346400	You just feel like you're always dehydrated.
1346400	1348400	You always need to be drinking something,
1348400	1350080	thinking about where you're getting your next drink.
1350080	1351440	Not necessarily an alcoholic beverage,
1351440	1354040	just water, coffee, anything,
1354040	1357240	but you can't quite quench that thirst.
1357280	1359960	Additionally, speaking of the dumps
1359960	1362120	we were discussing earlier,
1362120	1363480	you can still urinate,
1363480	1367200	but there's no more number two for you in your future.
1367200	1369080	Is it a constipation thing
1369080	1370480	or I just don't feel the need to?
1370480	1372080	You don't feel the need to.
1372080	1373200	Yes, I'm sorry.
1373200	1374280	I don't want to make it sound like
1374280	1377920	you have suddenly just become constipated and you need,
1377920	1380320	yeah, you need to go to a drug store and get,
1380320	1381560	no, it's not quite like that.
1381560	1383240	You have absolutely no urge to.
1383240	1384160	Okay, cool.
1384160	1385160	And that's pretty much it.
1385160	1386280	That's all you know.
1386280	1388920	Just the standard, last night was thirsty Thursday.
1388920	1389840	Today's Friday.
1389840	1390680	You know, it happens.
1390680	1393440	Some Fridays you just need to drink a lot of fluid
1393440	1396760	and you can never defecate ever again.
1396760	1397600	That's it.
1397600	1398440	You know.
1398440	1399360	All right, I'll do the bird thing.
1399360	1402080	It's working, it's working.
1402080	1403160	We got him.
1403160	1406200	A car has rolled up into the parking lot.
1406200	1411200	It is an early nineties Lincoln town car, in fact.
1411880	1414040	And it rolls up, sees you all
1414040	1418360	and a sharply dressed individual, a G man, if you will,
1418360	1422880	hops out of the car with a large duffle bag
1422880	1426320	and comes up towards the office, towards Riker's office,
1426320	1427720	kind of asks where you guys are.
1427720	1430920	Riker's in that office, points kind of down your way
1430920	1433480	towards the Scott Adams, Jane Allen room.
1433480	1437120	And he gets there and knocks on the ajar door.
1437120	1437940	Wait, hello?
1437940	1440880	He stands like in the middle of all of us,
1440880	1442600	quiet and then knocks on the door?
1442600	1443640	I thought you were inside.
1444200	1445040	You and I are outside.
1445040	1445880	Yeah, we're outside.
1445880	1446700	They're inside.
1446700	1447540	Cindy and Jane are outside.
1447540	1448380	Oh, sorry, sorry, sorry.
1448380	1449200	I thought everyone was inside.
1449200	1452360	So we're like waving at him as he comes towards us.
1452360	1454360	He just walks past you and ignores you.
1454360	1455200	No, just kidding.
1455200	1456480	He stops you.
1456480	1457520	Sorry.
1457520	1458760	Zach's head whipped to us.
1458760	1459600	He's like, that's fair.
1459600	1460440	What's that mean?
1460440	1461960	Okay, that's wild.
1461960	1463360	It's a clue.
1463360	1464960	He can't see you anymore.
1464960	1466480	You're now invisible.
1466480	1467960	We're the aliens.
1467960	1469280	Am I real?
1469280	1472060	Sorry, I didn't realize you were standing there.
1472060	1472900	Hello?
1472900	1474280	And he whips out a badge.
1474280	1475700	Agent Jordan Cook.
1475700	1477860	You are the agents, right?
1477860	1480660	Agent Cindy Wodabaga, DEA.
1480660	1483700	I'm Agent Tan Loothide, ATF.
1483700	1484780	Excellent, excellent.
1484780	1489580	Well, I have a delivery from your handler, if you will.
1489580	1490420	Thank you.
1490420	1491540	Yes.
1491540	1494900	Gives you an envelope and gives you a duffel bag.
1494900	1497000	Oh, sorry.
1497000	1498300	I almost forgot something.
1498300	1502060	He looks around back and forth,
1502060	1504900	makes sure Riker's not listening or anyone else.
1504900	1506220	Bubble gum tree.
1506220	1507780	Nice.
1507780	1508620	Bubble gum tree.
1508620	1510140	Bubble gum tree.
1510140	1511740	And then he turns around and just walks away.
1511740	1514300	How heavy is the duffel bag that I'm carrying?
1514300	1515460	Relatively heavy.
1515460	1517220	It's about 20 pounds.
1517220	1519180	And then you have one of those envelopes,
1519180	1521300	kind of an inner office mail sort of envelope.
1521300	1524860	One of those big yellow ones with like the string.
1524860	1526020	Manila envelope.
1526020	1527180	Vanilla envelope.
1527180	1528460	Vanilla envelope.
1528460	1530140	It smells like fresh vanilla.
1530140	1532740	It smells like a Yankee candle, kind of.
1532740	1535980	These new Limoncello La Croix envelopes
1535980	1538500	are not that good in my opinion.
1538500	1540340	I look at them and it's okay.
1540340	1542340	And then I look at it a little more and I'm like,
1542340	1543180	I don't like that.
1543180	1544020	I just don't know about it.
1544020	1546180	But I go ahead and open it up anyway.
1546180	1548940	I also unzip the duffel bag a little bit.
1548940	1551380	We like walk into the room as we do this.
1551380	1552220	Sure.
1552220	1555380	So in the envelope is a single piece of paper
1555380	1557380	with some stuff typed out on it.
1557380	1560540	And then in the bag is a bunch of liquid.
1560540	1563260	Six gallons of liquid with two spray bottles.
1563260	1564620	Almost the same kind of spray bottles
1564620	1566180	you would use to clean with.
1566180	1567700	What does the liquid look like?
1567700	1571060	The liquid is basically colorless.
1571060	1575420	It just looks to be slightly foamy and bubbly, transparent.
1575420	1577520	Does anyone else have a high pharmacy?
1577520	1578700	I have a 50.
1578700	1579680	I don't know why I'm looking.
1579680	1580660	I don't have any.
1580660	1582260	How about you just look at the piece of paper?
1582260	1583100	Yeah.
1583100	1583920	In the envelope.
1583920	1584760	Yeah, maybe we do that.
1585000	1586160	Let's do some rolls first.
1586160	1587980	Yeah, let's do some rolls first.
1587980	1589320	She starts smelling them.
1591480	1592600	All right, yeah, yeah, yeah.
1592600	1593700	We read the paper.
1593700	1594540	Are you sure?
1594540	1595880	I mean, you can just mess around with the liquids
1595880	1596720	if you want.
1596720	1597540	We can also go that route.
1597540	1598380	Let's talk to the liquid for a while.
1598380	1599480	Slap these bags real quick.
1599480	1601520	Let's just start spraying each other with them.
1603160	1604000	You can.
1604000	1604840	Spray fight.
1604840	1605660	You can.
1607160	1610240	It's gonna be acid to break down a fucking body, dude.
1611320	1614500	No, as Tan is like reaching into the duffel bag
1615220	1617820	and about to touch one of the containers.
1617820	1620620	Yeah, no, go ahead and stop doing that, please.
1620620	1623140	If your stomach doesn't already hurt
1623140	1626020	from being aware of what we're about to do,
1626980	1629940	then I have the unfortunate pleasure to let you know that,
1630800	1632980	well, you can go ahead and read Harlan.
1632980	1634060	Your eyes look pretty big.
1634060	1636060	Go ahead and read that note there.
1636060	1638740	Okay, I read the note.
1638740	1640820	Yeah, I'll read the note to you
1640820	1642220	because there is no note for you to read.
1642220	1644420	How is it gonna talk to David?
1645300	1646140	Yeah, let me tell you what it says.
1646140	1649100	And it's a memo from Derringer, typed out on a typewriter.
1649100	1651420	He didn't even want this thing to hit the computer network
1651420	1652820	or be saved anywhere.
1652820	1657060	The tissue test came back on the muscle tissue
1657060	1658960	in Billy Ray's body.
1658960	1661860	And they're not really sure exactly what it is.
1661860	1666860	It's some sort of matter, extraterrestrial substance
1667480	1670140	that basically replaced his muscles.
1670140	1672020	And they're not sure exactly how it works,
1672020	1674620	but they've developed a detecting compound
1674620	1676800	that they've rushed together for you.
1676800	1678300	That's what's in the duffel bag.
1678300	1681820	You can spray it on things.
1681820	1685980	And when you spray it and it detects this matter,
1685980	1688180	things will turn purple.
