start	end	text
461040	464040	but there's no fucking way Cal Colorado's saying that.
465040	467560	But you could try to talk him into it and scene.
469120	470040	Wait, that's at the end.
470040	471240	How do you start one?
471240	472800	Fire.
472800	473640	Fire.
476360	478000	That's why you don't yell fire in a theater
478000	479840	because they'll think it means well.
479840	481360	It's time to start.
481360	483080	Fire!
483080	486000	Beck is holding the phone ready to film a TikTok,
486000	487840	but he still doesn't have a clear idea
487840	491000	of what he's looking to the producer for guidance.
491000	493220	Julius is scrambling for ideas
493260	494740	and just kind of looking around
494740	498700	and he sees a pizza at Cal's own shop.
499580	500740	And he looks at Cal.
500740	502220	Oh my God.
502220	503060	And he looks back.
503060	503900	And he looks back.
503900	504740	Oh my God.
504740	506100	Oh my God.
506100	509420	Cal is blinking and smiling and here at TikTok,
509420	510900	so he's telling you the time.
513340	516900	Cal, how do you feel about eating something?
516900	520460	I had a sensible lunch and breakfast.
520460	523780	I, no, I don't think I could eat right now.
523780	525260	Just a bite or two.
525260	526500	I'm sorry, I don't know if you've noticed,
526500	528740	but I do keep my figure trim.
528740	531140	Then let's ask these people some questions.
531140	533340	And I just point to like people walking.
533340	534740	Man on the street, I love it.
534740	538260	You see a guy who with a massive beanie,
538260	542940	it's like way too big and it's drooped over his eyes almost.
542940	546780	He's walking like he's sitting down, but he's walking.
546780	547800	And-
547800	548740	I'm sorry, Zach, what?
548740	550340	He's walking like he's sitting down,
551180	552000	but he's walking.
552000	552840	So he's ass-
552840	553660	You've seen people, right?
553660	554500	Oh man.
555500	557260	His ass is like even with his knees.
557260	558100	Yeah, he's like-
558100	559340	Zach, what do you think walking?
559340	562420	He's just like squat walking
562420	564980	and kind of like dancing around.
564980	566260	Cal has a microphone in his face.
566260	567580	You, sir, what are you doing?
567580	568420	Roll, roll, roll.
568420	570460	Hey, I'm just dancing, I'm dancing.
570460	572360	And he's just kind of doing this weird,
572360	575140	like sitting dance thing, like a silly walk.
575140	576820	And he's just like, you know,
576820	578980	I like to get through the city by dancing.
578980	580180	You see these cars here?
581060	581900	They're stuck.
581900	583020	I'm not stuck.
583020	583940	I'm free.
583940	587140	You're never stuck if you have your legs.
587140	588980	A disturbingly ableist message.
591740	592740	From the Cal zone.
592740	593780	From the Cal zone.
595180	597420	Hey, Cal, how about instead of that,
597420	601700	we try like you try to dance like him with him.
601700	602740	That might be amusing.
602740	604260	He reaches out for your hand.
604260	606500	Oh, a street man.
606500	607840	Okay.
607840	610060	Cal takes his hand, but then yeah,
610780	611660	Cal is nailing it.
611660	613220	Cal is like athletic.
614480	615320	Awesome.
617500	620260	Cal watches this guy move and then moves like that.
620260	623860	The Cal zone is a thing that you had already coined
623860	625280	in your basketball days.
629900	632140	Well, yeah, I mean, I played some D
632140	635860	and when they got in the Cal zone, they got slapped down.
635860	637060	Your sign off needs to be,
637060	640340	and that's another slam dunk from the Cal zone.
640340	642540	That's some more hot D from the Cal zone.
642540	644020	Oh yeah.
644020	646380	That's a wild catchphrase.
646380	647860	Just like my basketball dance.
650180	651940	Beck stops filming and on TikTok,
651940	653860	he's doing, he's maybe adding a filter
653860	655380	and he's putting the text over the top
655380	657860	and it's when you in the Cal zone.
657860	659540	Oh, fuck yeah, dude.
659540	660620	That face when.
660620	661720	What's the song?
662780	663780	Whoop, there it is.
663780	668780	Oh, fuck yeah, whoop, there it is, whoop, there it is.
671900	674380	Before I hit send, I give it to Julius.
674380	678620	Julius adds, Julius looks at it and looks at Beck
678620	682000	like just stoked that it's perfect.
682000	687000	And he just adds the caption, another fresh hot Cal zone.
688820	690660	Fuck yes.
690660	692620	As soon as it's blasted out,
692620	695360	literally the second it posts a TikTok,
695360	698580	you get a notification on your cell phone, Julius
698580	703460	and Tife has hearted the message that he sent you.
703460	704300	Oh, the-
704300	705660	Make a TikTok, bitch.
705660	706500	Oh, right.
706500	709300	I text him back, like open the news tonight
709300	712360	saying that we posted a TikTok or something like that.
712360	713200	Like make-
713200	716220	Open the news tonight, saying that we posted a TikTok,
716220	717180	something like that.
718380	719480	Or something.
720480	723280	Breaking news, a new TikTok is dropped.
725640	729740	As you guys are all reconvened, as you were all-
730920	732120	Recalvened.
735240	738020	After you've all recalvened back in the can van.
739320	740160	Jesus.
741480	743180	Can we start the season two over?
747360	748820	I'm not feeling the can van.
750480	755480	You see a man running, sprinting in between two lanes
755480	758820	of traffic in the rear view mirror on the can van.
758820	763820	And he is holding one hot ice latte and two energy drinks.
764360	766800	And he approaches the van and he's like,
774240	778360	Okay, I got your hot ice latte.
778360	781180	They were not happy about that order, Julius,
781180	782020	but I got it funny.
782020	784440	He takes it and he's surprised that it is somehow
784440	787180	both very hot and very cold.
787180	788440	And here are these for you, Beck.
788440	789260	Hell yeah, man.
789260	792160	I almost had to go to the backups and he pets the backpack
792160	794200	that he has with him that has a bunch of extra cans
794200	795040	of energy drink.
795040	797940	And a patch with energy drink on it.
797940	801560	Cal has Julius's phone and he's just watching the TikTok
801560	803880	like repeatedly with a huge grin on his face.
803880	805000	Awesome.
805000	808240	And he kind of like absentmindedly notices
809080	810640	that the intern has run up and he's like,
810640	812880	and if you could get me a black coffee, please.
818480	821800	Cal, you get a text message at the exact same time
821800	822760	as Julius.
822760	826920	It's a group text between Taif, Cal and Julius.
826920	830500	And he says, her name is Kaylee Silver.
830500	833600	Shout out to Distant Egg Song in Houston.
833600	834440	Hey.
834440	837500	For Kaylee Silver, we'll likely meet her soon.
837500	841760	Kaylee Silver, it says, specifically asked for Cal
841760	846660	because he is a truth above all type of guy.
846660	851540	She grew up watching him on TV and she trusts him.
851540	854180	So that first thing he likes,
854180	856100	then I grew up watching you on TV.
856100	857100	That gives him pause.
857100	857940	Sure.
857940	858760	He's heard that.
858760	859900	That can go a lot of ways.
859900	861220	And as you're reading that text,
861220	863940	immediately back is Jeremy.
864820	867220	Whew, wowzer.
867780	869460	Yeah, that is a hot black coffee.
869460	872700	The quickest coffee run, I time myself, thank you,
872700	874980	that I have ever made.
874980	877180	Thankfully, because, and he points behind him.
877180	878780	The Cal zone plays sold coffee.
879820	881220	I went to the U zone.
883020	885060	Oh, thank you, Jeremy.
885060	886520	Cal kind of realizes what he's done.
886520	889540	He like realizes they're in the street and not the office
889540	891400	and gives him a big thumbs up.
891400	895460	And he thumbs ups back and then sprints off backwards
895460	896740	from where he came from.
897500	898940	He sprints backwards.
901740	904020	I think we found our first horror mystery.
904020	905620	I said what I said.
905620	908860	Yeah, and he's sitting while he does it for five seconds.
908860	912540	So we could talk to this weird pervert
912540	915500	or we could go find out what's going on
915500	916940	with backwards running, man.
918860	923860	Traffic moves at a snail's pace for like 15 minutes.
924860	927180	And then eventually it kind of opens up
927180	929140	and you guys get to your destination
929140	931580	in a matter of like five minutes.
931580	935660	It is a mid-rise, downtown in the city.
935660	937780	And on that piece of paper that you have
937780	940680	says apartment 836.
941980	944820	I pull the van up and park right in front.
944820	946900	Beck hops out and is already getting some B-roll
946900	948460	of the outside of the building.
948460	950580	But he's also bringing everything he's gonna need.
950580	952460	So he's got a tripod under an arm
952500	955340	and his case of camera equipment.
955340	956220	What's Cal doing?
956220	959020	What's running through his mind?
959020	960740	I was talking to this girl on Bumble
960740	962180	and we've hooked up a couple times
962180	964500	and she was like,
964500	966820	hey, this guy just sent me this really weird dick pic
966820	968780	and I don't know if it's like diseased or what.
968780	972780	And I was like, well, I kind of want to see that.
972780	974180	And she just sent it to me.
974180	976260	You did not want to see that, no.
976260	977100	Oh man.
979340	980660	Cal has a crazy life.
980700	982940	Yeah, we all make decisions.
985260	986740	I'm not sure I would have made that one.
986740	989060	Was that like a play of some sort?
989060	992740	Of like just showing off your personality early?
992740	995900	No, again, this is a person I've had sex with.
995900	997900	Yeah, like he could have that.
1004900	1006060	That's what I thought.
1006060	1007620	No, no, no.
1007620	1009860	She was like this dude sent me a dick pic
1009900	1011540	and it looked really weird.
1011540	1013820	Is it the dick pic that you sent her?
1015220	1020220	No, I'm about to send her one to show her a normal dick.
1021060	1023020	Cool, that was a question mark.
1025260	1026660	Did you look at it again, you freak?
1026660	1029380	Oh no, she just sent a description of it.
1029380	1030460	Hot.
1030460	1032020	It's got a weird texture.
1032020	1033940	Sounds like Bumble Premium is worth it.
1033940	1034780	Yeah.
1035700	1040700	She's like doesn't it look like a tongue and it does.
1044420	1047700	Well, that's going to be in season two somewhere.
1047700	1049620	Doesn't it look like a tongue?
1049620	1052220	And it does.
1052220	1053380	It won't be a dick though.
1053380	1054580	You guys want to see this dick?
1054580	1055660	No.
1055660	1056500	Not really.
1056500	1057340	Good call.
1059340	1061500	I'm sorry, I'm going to pee.
1061500	1064660	I'm kind of bummed out by my own decisions.
1065580	1066420	Fucking idiot.
1080380	1081380	Why did I have taste buds?
1081380	1084620	Did you go to the bathroom to jerk off to that picture?
1084620	1085460	Yes.
1086780	1088380	That's why it took me 20 seconds.
1088380	1089460	Fucking pervert.
1089460	1090860	Where the fuck were we?
1090860	1093420	Well, I was jacking off to that dick pic in your bathroom.
1093420	1095620	Let's start with me getting out of the van doing B-roll
1095620	1097380	and you're asking Cal what he was doing.
1097380	1099300	Yeah, that's what I was doing.
1099300	1102900	I asked Cal what he was doing and then we got into that.
1102900	1103820	Julius, what are you doing
1103820	1106620	as you guys approach this mid-rise?
1106620	1109300	Julius is going to go in and wait for Beck
1109300	1112020	to get some B-roll of him hitting the eight button
1112020	1112940	on the elevator.
1116220	1118980	Yeah, so people know where she lives.
1118980	1122100	No, just not for this story, but for, you know,
1122140	1123820	you can always use B-roll.
1123820	1124980	Oh yeah, that's good.
1124980	1126900	Beck is always, the B-roll doesn't have to be
1126900	1127740	for that story.
1127740	1130020	Like videography is his passion
1130020	1133620	and he knows that he's always filming for stories these days
1133620	1135700	but he likes to keep a collection of stuff
1135700	1137140	he could use for art projects.
1137140	1142140	And he's just kind of like elevator button projects.
1143180	1145500	Yeah, that's why Julius was keeping him in mind.
1145500	1148580	He's like, is there anything that could be like a quick shot?
1148580	1149420	Oh yeah.
1149420	1151300	You're familiar with his YouTube page.
1152020	1154020	I had to do my research before I worked here.
1154020	1157240	Joe, when you said like you were, Beck is always filming.
1157240	1160580	I definitely pictured a John Wilson how-to situation.
1160580	1161860	It's not funny.
1161860	1164540	Yeah, well, I mean, he was an inspiration
1164540	1167420	as far as the idea that he's always filming stuff.
1167420	1168900	He inspired how-to John Wilson.
1168900	1170300	Who knows how or when he'll use it.
1170300	1173300	Exactly, Beck inspired John Wilson.
1173300	1176180	Beck's like hot underground YouTube,
1176180	1180100	experimental YouTube page inspired John Wilson
1180100	1181380	to make how-to.
1181380	1183640	As you guys make it to the front of the building,
1183640	1187100	the doorman sees that your city action news
1187100	1189340	and opens the door and lets you get in.
1189340	1191100	Are you sure you don't want us to have like a 10 minute
1191100	1193220	interaction with the doorman?
1193220	1194460	Where we try to get in?
1194460	1196500	Julius, you're in the elevator now,
1196500	1199900	you're on your way up to the eighth floor of this building.
1199900	1201920	And when the elevator door opens,
1201920	1206220	you are in a stagnant, stale hallway.
1206260	1210740	It smells like old cigarettes and Chinese food.
1210740	1211900	It's not a bad smell.
1211900	1213940	It's kind of comforting if you're me,
1213940	1215100	but if you're me.
1217100	1218440	I lived in an apartment building
1218440	1220660	that smelled exactly like this.
1220660	1222960	It's not comforting at all to Julius.
1222960	1224580	It's propulsive even.
1224580	1227620	He grew up with marble floors and privilege.
1227620	1231540	And the carpet in the hallways of this apartment building
1231540	1236540	is only made more timely in its interior design
1237220	1240420	by the wallpaper that lines these hallways.
1240420	1243400	It feels almost suffocating.
1243400	1248400	Apartments 809 to 814 are to the left
1249300	1253460	and then 819 to 836 are to the right.
1253460	1258060	Kaylee Silver in apartment 836 will be to the right.
1258060	1259180	We go to the right.
1259180	1260620	How do you knock on the door?
1262500	1267340	Apparently this is an important aspect of season two.
1267340	1268900	So how do you knock on the door?
1268900	1272260	Oh God that scared the shit out of me.
1272260	1275940	I get my TikTok out and hand it over to him
1275940	1278140	and I'm like, get like the surprise on her face
1278140	1279940	when he knocks at the door.
1284660	1286360	You hear the heavy breathing coming
1286360	1287940	from the other side of the door.
1287940	1289620	Cal makes this big step back.
1291540	1294540	Shh, is it Cal?
1294540	1296620	Yes ma'am, this is Cal Colorado.
1296620	1297820	Wow, okay cool.
1298980	1301080	My name is Kaylee Silver.
1301080	1302340	I'm in a lot of trouble.
1303220	1304860	Can you help me?
1304860	1307140	Well, I'd love to see what I can do ma'am.
1307140	1308420	Could you let us in?
1308420	1311740	Unlock, chain unlock, deadbolt unlock.
1311740	1312980	Is she saying all that?
1313980	1316060	As Kaylee Silver pulls the three of you
1316060	1318940	into apartment 836 and shuts the door,
1318940	1321420	this 20 or 30 something and a choker necklace
1322260	1324540	repositions a towel against the door's threshold
1324540	1327860	and your noses tell your brains to tell you why.
1327860	1330900	It smells like death in this apartment
1330900	1333780	and there, strewn over the armrest of the couch
1333780	1337700	is a sight that could affect your grip on reality.
1337700	1342260	You see a pair of legs and your mind fills in the rest.
1342260	1345060	I grab my phone back from you
1345060	1346540	so that you can get your camera out.
1346540	1348100	But there's a little bit of resistance
1348100	1351780	that Beck was getting a shot of it instinctually.
1351780	1355180	I want you guys to picture Seinfeld's apartment for this.
1355180	1356740	That way we know where everything is.
1356740	1358980	Are you familiar with the impossible geometry
1358980	1360100	of Cherry Siderealm?
1360100	1364480	Okay, roll grip.
1368900	1370980	All right, but for real, I need everyone to roll grip
1370980	1373380	which is your grip on reality.
1373380	1376180	It is directly attached to the score of power.
1376220	1378260	Power times five is gonna be your grip.
1378260	1380820	We're replacing the word sanity in this campaign.
1380820	1382260	Because we've found it problematic.
1382260	1384260	And we really like the word grip.
1384260	1385260	Losing your grip.
1385260	1386100	It's cool.
1386100	1387220	Yeah, we like it a lot.
1387220	1391140	Plus maybe if in some instance we have,
1391140	1393740	I don't know, some kind of situation in the past,
1393740	1395180	you could really make it old timey.
1395180	1396220	Oh yeah.
1396220	1398740	Oh, you could make that word anything you want.
1398740	1399860	Almost anything, yeah.
1401380	1402580	We might have an array.
1402580	1404140	It'd be really fun to do one of the 30s.
1404140	1404980	I don't know what you're planning.
1404980	1405820	Foxy.
1407340	1410060	I mean, that's more of a teens, but yeah.
1410060	1411860	You guys can play teens, whatever.
1414340	1415940	So, I need you all to roll grip.
1415940	1416780	I failed.
1416780	1417900	Beck has pretty good grip.
1417900	1419740	In fact, it's one of his best skills
1419740	1421780	because it's related directly to your power
1421780	1422620	which is my highest.
1422620	1423460	Yeah, exactly.
1423460	1425940	I rolled a 76 on a 75.
1425940	1426980	Oh.
1426980	1428340	Oh, fuck, dude.
1428340	1429720	Damn.
1429720	1431500	Well, Cal is an old professional
1431500	1433740	and he rolled 39 on a 60.
1433740	1436780	Yeah, Julius got a 62 on a 60.
1436780	1438820	Beck, you shoot the news.
1438820	1440700	This is not, you're not a police officer.
1440700	1442460	This is not your job.
1442460	1443660	Why are you here?
1443660	1445100	She shouldn't have called you.
1445100	1446180	This was just a story.
1446180	1448940	He likes to film interviews and everything was fine
1448940	1450460	and oh fuck, there's a body.
1450460	1452880	That was not on the docket today.
1456420	1458860	You don't have to look at her.
1458860	1459980	Julius looks.
1459980	1460820	Cal looks.
1460820	1462300	Beck definitely looks.
1462620	1464340	You're all gonna have to roll grip again
1464340	1466540	as you see there's a streak of blood
1466540	1467860	on the floor of the apartment
1467860	1470540	where Kaylee Silver clearly dragged the body
1470540	1472620	to then put her on the couch.
1472620	1474300	You notice out of the corner of your eye,
1474300	1476500	Kaylee's wincing as you all look
1476500	1479700	and see the body of another 20 or 30 something
1479700	1484200	but this corpse has been almost completely decapitated
1484200	1486540	by something sharp enough to get the job done
1486540	1489380	but blunt enough that some of the cuts
1489380	1492180	look more like the skin was ripped apart.
1492820	1496100	As you approach, you notice between the shoulders
1496100	1498680	where this poor woman's neck and throat should be
1498680	1501500	with blood caked all around it,
1501500	1504660	you can see the top of her spinal cord
1504660	1507660	and you can see right down her trachea.
1509220	1511300	Did you pass that grip check?
1511300	1512780	I did.
1512780	1513780	39.
1513780	1515180	I got a 92.
1515180	1518940	Beck just needed to flip into oh shit, it's real mode.
1518940	1520540	Now he's there.
1520540	1521380	This isn't the first time
1521380	1523860	he's had to cover terrible things.
1523860	1525100	He's seen bodies before.
1525100	1526020	Sure, just not unexpectedly.
1526020	1527620	He just wasn't ready for it.
1527620	1529540	He thought he was, yeah, this was a fluff piece.
1529540	1532660	Same for Cal except he failed this role.
1532660	1536220	He thought he was prepared after seeing the legs.
1536220	1538160	He wasn't prepared for this.
1538160	1540300	He vomits quietly in the hallway.
1540300	1543460	I'm gonna need you both to roll a D4.
1544700	1545540	Two.
1545540	1546360	Two.
1546360	1547200	One.
1547200	1548300	You lose two grip, Julius,
1548300	1550500	and Cal, you lose one grip.
1551340	1554720	Cal is taken so far back, he is out in the hallway.
1554720	1556880	I said he vomited quietly.
1559820	1560660	Oh, sorry.
1564740	1566680	How are you dealing with this, Julius?
1566680	1570620	The legs made him very uncomfortable walking in
1570620	1572260	and seeing a little bit of it.
1572260	1576400	Even worse, he's just frozen there staring at it.
1576400	1579000	Like, can't look away.
1579000	1582000	I think that now that Beck passed,
1582000	1584180	he's a little more in the moment for a second,
1584180	1586480	and he's suddenly aware that he's standing in a room
1586480	1588920	with a dead body and a woman saying, I didn't do it,
1588920	1591360	which sometimes they did did it.
1591360	1593160	Yeah, sometimes they did his did.
1593160	1595160	The most likely person to have did it
1596160	1597560	is the alive person in the room.
1597560	1598720	He's putting a little bit of distance
1598720	1600640	between himself and Kaylee,
1600640	1602960	just in case she's maybe got a knife on her currently,
1602960	1603920	even still.
1603920	1607740	Everybody roll alertness.
1607740	1608580	Fail.
1609240	1610080	Pass.
1610080	1610920	I failed.
1610920	1614120	Julius, you see that there's a broken beer bottle
1614120	1615840	under the coffee table
1615840	1619940	that is absolutely dripping in blood.
1621840	1624160	And Kaylee walks over to the kitchen
1624160	1625840	and leans against the countertop
1626880	1629400	and just turns back to you and is like,
1629400	1632960	okay, I did it, but I had to do it.
1632960	1634440	I did it, but I had to do it.
1634440	1635360	You have to trust me.
1635360	1638400	Julius is immediately looking over at Beck like,
1638680	1641000	you've got to be getting this, right?
1641000	1642920	She's already been in a closeup zoom
1642920	1645280	to try and get micro expressions and everything.
1645280	1649040	And she just confessed on camera, but she doesn't care.
1649040	1650440	Killed them all, of course.
1652880	1654560	It was self-defense.
1654560	1657400	She was, I don't know how to say this,
1657400	1659560	but she was trying to tear me apart.
1662120	1663320	Why?
1663320	1664960	Get it together, Kaylee.
1664960	1667360	Kaylee is a young adult.
1667360	1669680	She's got dirty blonde space buns
1669680	1673760	and she's wearing a pink crop top with neon green ringers
1673760	1675720	on the sleeves and the collar.
1675720	1677480	It's one of those happy bunny shirts.
1677480	1679840	When you say space buns, do you mean Princess Leia buns?
1679840	1682680	Oh, I guess kind of, but just like buns
1682680	1685080	that are on the top of her head, like little buns.
1685080	1685920	What makes them space?
1685920	1687760	Was it Xenon of the 21st century?
1687760	1688720	Did she have those?
1689880	1694320	You said she's mid thirties, space buns, cool crop top.
1694320	1695160	Yeah.
1695160	1696240	What's her deal?
1696280	1697600	She just killed somebody.
1697600	1699280	Yeah, but in self-defense.
1699280	1701760	Yeah, it's like Xenon if those pigtails
1701760	1704320	were like all wrapped up in buns.
1704320	1706200	Oh yeah, I thought she had them.
1706200	1709080	It's one of those happy bunny shirts from like Hot Topic
1709080	1712400	and it says, it's not your fault, I'm blaming you anyway.
1712400	1713240	Nice.
1713240	1715280	She did it on purpose.
1715280	1716540	That's Thomas's take.
1718200	1719640	She said it was in self-defense.
1719640	1720840	I promise.
1720840	1722720	Cal has gathered himself a little bit
1722720	1725280	and he wants to, I guess,
1725280	1729140	humant that statement or what else would I look at?
1729140	1730360	I want sincerity in her voice
1730360	1732960	and then I'm also looking for signs of a physical struggle.
1732960	1735400	Humant for her, forensics for the scene,
1735400	1736640	if anybody wants to roll.
1736640	1738520	Oh, fucking three.
1738520	1739440	Nice. Nice.
1739440	1741240	She seems extremely genuine.
1741240	1743520	I did it, but I had to do, it was self-defense.
1743520	1745080	I fucking promise you.
1745080	1745920	Who is she?
1747640	1748560	Who is she?
1749800	1751120	She's my best friend.
1753120	1753960	Kaylee.
1753960	1755480	What's her deal?
1755480	1757400	I'm Kaylee, she's Kaylee.
1757400	1760080	It's spelled differently, but we're best friends.
1760080	1761320	We like bonded on that.
1763000	1764000	Is this what really,
1764000	1766240	because that's difficult podcasting.
1766240	1767080	Is it?
1767080	1768540	When we're talking about Kaylee at any moment,
1768540	1769760	it could be two different people.
1769760	1770760	One of them is dead.
1770760	1773760	Yeah, it also sounds like a great situation for farce.
1777920	1779240	Her name is Carolee.
1779240	1780560	I did what I did.
1781480	1782720	In the moment.
1782720	1784080	I think you're the one that expressed
1784080	1786720	that you regretted naming an NPC John
1786720	1789600	and a PC John in the first season.
1789600	1792400	Okay, but like, are we going to be talking to Kaylee
1792400	1794360	for another 40 episodes or just right now?
1794360	1795240	I think it's pretty fun.
1795240	1796800	Also, Luke had an elegant solution.
1796800	1797640	Carolee is her name.
1797640	1800160	Kaylee, K period Lee.
1800160	1802480	K dot Lee, Carole.
1802480	1804400	Carole is the daughter of Cal.
1804400	1806160	Yeah, that's her full name.
1806160	1808360	If we're going on those rules.
1808360	1810240	Yeah, her name is Kaylee.
1810240	1811600	Spelled how?
1811600	1814440	K-Y-L-E-I-G-H, Kaylee.
1814440	1815280	Oh no.
1816480	1817660	And her last name is?
1817660	1818500	Kaylee.
1818500	1820920	Yeah, I mean, it's gold.
1820920	1822440	Oh, Kaylee silver, Kaylee gold.
1822440	1825120	We're like, we're destined to be best friends.
1825120	1828440	And for the past, fuck, 12 years,
1828440	1830880	she's been my ride or die, you know?
1830880	1834320	And then she comes at me, her eyes went somewhere else.
1834320	1836720	She was just staring at my gut
