start	end	text
1004040	1009040	So, if you roll a one, two, or three, you will flight.
1009040	1012040	If you roll a four or a five, you will fight.
1012040	1016040	And if you roll a six, you will feint.
1016040	1017040	It's a four.
1017040	1019040	That's a fight, baby.
1019040	1020040	What?
1020040	1021040	Oh, God.
1021040	1022040	So, here's what I'm thinking.
1022040	1025040	You just start punching that cabin.
1025040	1026040	Yeah.
1026040	1027040	Dump cabin.
1027040	1031040	I don't know exactly what you look for in a fight response, but could I like maybe grab
1031040	1033040	the spear and be ready to fight?
1033040	1036040	Like, I'm amped and stoked to be doing damage now.
1036040	1041040	Not only are you going to grab the spear and be stoked to do damage now, but also flight
1041040	1042040	was going to be run away.
1042040	1045040	So, fight is going to be run toward.
1045040	1049040	We got to kill this cabin.
1049040	1053040	And why do you hate some home so much?
1053040	1054040	Someone built that with their hands.
1054040	1055040	They lived there.
1055040	1056040	They lived there for all we know.
1056040	1058040	It didn't used to be there.
1058040	1060040	Lindsey, what is Liz Conklin doing?
1060040	1065040	Liz Lonklin, first of all, how dare you, is she's just confused.
1065040	1067040	She's like, it's a cabin.
1067040	1069040	Why is it that crazy that there's a cabin there?
1069040	1071040	I'm sure that person that lives there put this frame there.
1071040	1072040	I don't know.
1072040	1077040	It just seems to me like somebody's being a douche who's trying to keep me from performing
1077040	1079040	voodoo on the girl that I'm-
1079040	1081040	Out here to perform voodoo on.
1081040	1082040	Yeah.
1082040	1085040	Damn, she has such a cooler reason for being in the woods than us.
1085040	1086040	I'm just pissed.
1086040	1089040	Why the fuck am I here with these fucking freshmen right now?
1089040	1094040	It's just a spell written by Fufuzuzu Voodoo is a book they found in the library.
1094040	1096040	Jeremy Pennymore, what are you doing?
1096040	1098040	Ken, wait, hold up.
1098040	1099040	Come on, Rusty.
1099040	1100040	I follow after him.
1100040	1102040	Can't stop, got to fight.
1102040	1104040	Can't stop, got to fight might be your last words.
1104040	1109040	Roll an alertness check at a negative 40 for being insane.
1109040	1112040	I was going to say that there might be more traps, but I was running.
1112040	1113040	Yeah, there might be.
1113040	1114040	What am I rolling?
1114040	1116040	Alertness at negative 40.
1116040	1117040	At negative 40.
1117040	1120040	For being absolutely out of your mind.
1120040	1121040	Absolute fail.
1121040	1122040	It's a 76.
1122040	1129040	And you run directly into a pile of leaves on the ground that is not a pile of leaves
1129040	1130040	on the ground.
1130040	1133040	It's a motherfucking pit trap.
1133040	1142040	And I need, once again, Thomas and Lindsay to leave the room.
1142040	1143040	Don't worry, guys.
1143040	1144040	I'm going to get out of it.
1144040	1145040	Busting makes me feel good.
1145040	1147040	Busting makes me feel good.
1147040	1148040	Busting.
1148040	1151040	You guys actually see him as he's running.
1151040	1157040	You just fucking, he's on your level and then he's not anymore.
1157040	1175040	Leaves papa behind.
1175040	1180040	Ash Hornbeam, you're standing in the middle of the woods.
1180040	1188040	No fucking clue direction wise where you are from anything in the contention woods.
1188040	1193040	Your arm is halfway in the hollow of a tree.
1193040	1195040	We figured it out.
1195040	1197040	I looked it up while I was editing that episode.
1197040	1203040	I looked it up literally like three days ago because I was like, what is a knot but not
1203040	1204040	a knot?
1204040	1205040	Not a knot.
1205040	1206040	Well, I looked it up.
1206040	1213040	It's a hollow and we both used the word hollow within 30 seconds of not knowing what it is.
1213040	1214040	Okay.
1214040	1215040	Well, perfect.
1215040	1220040	Your arm is halfway into this hollow of this tree.
1220040	1229040	The rest of your arm that you can see up to your elbow is muscle and a thin layer of membrane
1229040	1231040	that is, what's it called?
1231040	1232040	What's in between muscle?
1232040	1235040	You were in nursing school for like four months.
1235040	1239040	Well, between your, I mean, there's like layers of skin and then your muscle.
1239040	1241040	What's that sin you called the white stuff?
1241040	1242040	Aphasia.
1242040	1243040	Aphasia.
1243040	1244040	No.
1244040	1245040	Fascia.
1245040	1246040	F-A-C-I-A.
1246040	1247040	F-A.
1247040	1248040	Yeah.
1248040	1249040	Fascia.
1249040	1250040	Fascia.
1250040	1251040	Fascia.
1251040	1252040	Doesn't matter.
1252040	1253040	Let's move on.
1253040	1254040	It's not like that would have been ripped away.
1254040	1255040	It would not be there.
1255040	1257040	Like the brine of an orange or the pith.
1257040	1258040	I mean, so.
1258040	1259040	Oh yeah.
1259040	1260040	Ew.
1260040	1261040	Gross.
1261040	1262040	You can see this juice.
1262040	1263040	Think about that.
1263040	1264040	This juice of your arm.
1264040	1269040	Think about a blood orange that you didn't really take the peel off of very well.
1269040	1276040	And the sun goes down behind the trees in the distance.
1276040	1281040	And you are standing all alone in moonlight.
1281040	1285040	I really don't know where to go from here.
1285040	1288040	You hear a branch crack in the distance.
1288040	1290040	Someone is nearby.
1290040	1293040	I wait silently.
1293040	1295040	What's bothering you is a man.
1295040	1300040	He's wearing a black suit, a white shirt, and a bolo tie.
1300040	1303040	He is in his late 20s, early 30s maybe.
1303040	1307040	He has a very, very bitchin' mustache.
1307040	1308040	He's pretty fit.
1308040	1311040	His pants are a little too tight.
1311040	1316040	And he flashes an FBI badge as he approaches.
1316040	1317040	Name's Agent Kevin.
1317040	1322040	I need you to tell me what you're up to with your arm stuck in this tree out here in the
1322040	1323040	woods.
1323040	1326040	Ash just looks down at his arm.
1326040	1329040	A tear rolls out of his eye.
1329040	1330040	Just help me.
1330040	1331040	I'm here to help.
1331040	1333040	I need a little bit of information before I can help you.
1333040	1335040	My arm is stuck.
1335040	1336040	Why?
1336040	1337040	Because I put it in here.
1337040	1339040	Why can't you get it out?
1339040	1342040	It feels like there's barbs in here.
1342040	1346040	And the more I pull out, the more skin gets ripped off.
1346040	1349040	I just, I don't know what to do.
1349040	1355040	He pulls some cloth out of one of his pockets, and he wraps it around your arm, if you're
1355040	1356040	willing.
1356040	1357040	Whatever you want to do.
1357040	1362040	So he begins, he has some ointment that he puts on your arm, and then he wraps a cloth
1362040	1366040	around it, and he's like, that should help start the bleeding for now a little bit, but
1366040	1367040	I need some more information.
1367040	1369040	What were you doing out here in the woods?
1369040	1371040	You know there's people missing, right?
1371040	1372040	I know, I gotta...
1372040	1374040	Why'd you decide to become one of them?
1374040	1382040	It hurts me a little bit, but I kind of pull my arm away from the tree, and I let the light
1382040	1387040	shine out, and I just point to it, and I look at him with wide eyes.
1387040	1389040	Yeah, that's wild.
1389040	1390040	That's not an answer, though.
1390040	1392040	Why'd you come out to the woods, anyway, in the first place?
1392040	1401040	Well, we come out here, me and a couple of friends, we come out here every year, and
1401040	1403040	we just camp.
1403040	1406040	I was just trying to camp, but we found...
1406040	1408040	You decided to camp when there were people missing in the woods?
1408040	1411040	You decided to come out here and camp, anyway?
1411040	1412040	Doesn't seem very smart.
1412040	1415040	I'm in high school.
1415040	1416040	I see that.
1416040	1417040	I didn't think through...
1417040	1424040	I wasn't going to stop camping every year if people are missing.
1424040	1425040	I don't...
1425040	1426040	I'm invincible.
1426040	1430040	Roll a persuade.
1430040	1433040	He's going to roll human against you.
1433040	1436040	49 on a 50.
1436040	1440040	I rolled a 69, which in our house rules is a critical success.
1440040	1443040	Is a critical success.
1443040	1445040	You're not telling me the whole truth, son.
1445040	1446040	I can see it in your eyes.
1446040	1447040	Something scared you.
1447040	1450040	You knew about something like this before you came out here.
1450040	1451040	What's your deal?
1451040	1453040	We come out here every year to find something.
1453040	1455040	We haven't found it yet, but...
1455040	1456040	What are you looking for?
1456040	1458040	I don't know if I can tell you.
1458040	1464040	You have to trust me or you're going to die tonight.
1464040	1468040	Ash looks down at his arm and he sees the first aid, basically.
1468040	1469040	Sure.
1469040	1475040	What this guy has done to him and he looks up at the FBI.
1475040	1477040	He says, I'm looking for Madge.
1477040	1478040	Who's Madge?
1478040	1485040	It's just a while back we heard about a woman in the woods and at first it was just kind
1485040	1491040	of an excuse to come out and camp every year, but every year we started believing in it
1491040	1499040	a little more and with all this stuff going on, I think I finally believe it.
1499040	1502040	And we're out here looking for her.
1502040	1504040	I got a couple friends.
1504040	1508040	Two of my buddies are, I don't know where they are now.
1508040	1513040	I don't know where I am, but I came with them.
1513040	1515040	Alright, well...
1515040	1517040	Shit.
1521040	1522040	Alright.
1522040	1524040	Thank you.
1524040	1532040	And he walks up behind you and you feel the metal of a gun up against the back of your head
1532040	1534040	and his hand is trembling.
1534040	1536040	An instinct kicks in.
1536040	1538040	His left arm, which is...
1538040	1540040	His right arm is in the tree.
1540040	1545040	His left arm reaches into his pocket, pulls out a lighter and then he reaches in to his
1545040	1552040	inside of his jacket, pulls out a handful of firecrackers and in one quick motion lights
1552040	1558040	the lighter, lighting five or six firecrackers.
1558040	1564040	He reaches behind him and he holds the firecrackers on this guy's head, knowing that his hand
1564040	1569040	is going to get hurt, holds the lit firecrackers on this guy's head and waits for them to explode.
1570040	1571040	Alright!
1571040	1578040	I'm going to go ahead and roll some dice here to see what Agent Kevin decides to do.
1578040	1585040	As soon as you do that, he pulls the gun back down, grabs the firecrackers in your hand
1585040	1592040	and he throws them with your hand and then he stands up in front of you face to face.
1592040	1594040	Alright, you're a fighter.
1594040	1596040	We could actually use another set of hands.
1596040	1599040	Well, I guess maybe just one will do.
1599040	1600040	I'll be back.
1600040	1607040	Ash kind of chuckles because he gets the little joke that this FBI agent made.
1607040	1612040	He reaches back into his jacket and stares him in the eye.
1612040	1618040	The tiny explosion happens from these fireworks that you guys have thrown off away from you
1618040	1622040	and he turns back and looks at you with this wry smile.
1622040	1625040	You look familiar.
1625040	1631040	You're that kid from around here who had the troubles with them robbers, yeah?
1631040	1633040	Yeah, that's me.
1633040	1635040	And you fought them off, didn't you?
1635040	1637040	Oh yeah, real good.
1637040	1639040	I knew you were a fighter.
1639040	1641040	How'd you do that?
1641040	1646040	I pulled a lot of pranks, kind of used my past knowledge of pranks that usually were harmless
1646040	1650040	but I added a little element to them to do some harm.
1650040	1653040	Yeah, we're going to need some thinking like that for tonight.
1653040	1656040	Well, I'll come with you if you can get me out of this tree.
1656040	1659040	And then we flash back into the history.
1659040	1667040	The pages on the book turn backwards as this, you know, fluttering music happens behind us
1667040	1674040	and we travel back into time when Ash Hornbeam is an even younger boy
1674040	1677040	and we see the front of the Hornbeam home.
1677040	1679040	What kind of house do the Hornbeams have?
1679040	1683040	It's like a two story, just kind of like Victorian.
1683040	1686040	And right there on the front steps we see Ash Hornbeam.
1686040	1692040	He's wearing one of those like crisis blankets and he's got some hot cocoa in his hands
1692040	1697040	and there's an officer from the contention police force there talking to him.
1697040	1703040	Now, Mr. Hornbeam, what was it? What time did this all begin this evening?
1703040	1712040	I started hearing some noises in my basement around 5.30.
1712040	1717040	Around 5.30, okay. And what kind of voices were these?
1717040	1722040	I think it was two voices, maybe three, but I'm pretty sure two men's voices.
1722040	1725040	Two men's voices, okay. And did you get a good look at these men?
1725040	1731040	Not a great look, but one was tall and skinny and one was short and fat.
1731040	1733040	Classic two man robbery team.
1733040	1734040	Mm-hmm, trench coats.
1734040	1739040	What is it that they seem to have been looking for and or have stolen?
1739040	1745040	Well, I think they were after, my dad's got a real big coin collection that's pretty well known.
1745040	1750040	He takes them to coin shows and shows them off and he's got some real valuable stuff down there.
1750040	1753040	He keeps them locked up in the basement.
1753040	1755040	Locked up in the basement, okay.
1755040	1763040	And then we flash back to Ash Hornbeam in his home all alone a few hours earlier.
1763040	1770040	Ash Hornbeam is home alone watching TV and he sees an ad, made for TV ad kind of thing,
1770040	1776040	for something he really wants to buy. It was like a CD player, I think, that he wanted.
1776040	1777040	Three disc changer.
1777040	1781040	Three disc changer for how much it cost. His allowance was not going to pay for it.
1781040	1786040	So he hatched an idea to try to get into those coins.
1786040	1787040	Get into the coins?
1787040	1793040	Yeah, to get into the lockbox the coins were in so that he could sell them and buy that new CD player.
1793040	1795040	So how did he pull this off?
1795040	1802040	He kind of rummaged through his parents' room. He didn't know the code to it, but looking for maybe clues of what it could be.
1802040	1806040	He didn't really find anything, so he went down there and just started typing in birthdays.
1806040	1807040	And eventually?
1807040	1808040	It was my birthday.
1808040	1810040	Aw, your parents love you so much.
1810040	1812040	Yep, and I'm taking their stuff.
1812040	1820040	So there was in the lockbox the entire coin collection valued at $40,000.
1820040	1824040	Yeah, some real nice stuff. And then a handgun.
1824040	1829040	He knows which ones were more valuable, so he just took a handful, not the whole thing.
1829040	1831040	He didn't need $40,000.
1831040	1835040	But he takes about $600 worth of coins.
1835040	1838040	And then we flash back to this officer talking to you.
1838040	1844040	And he's like, so we walked through the house and we saw there's just a mess all over the place.
1844040	1848040	I mean, you got paint cans that are hanging from strings.
1848040	1854040	You know, when I heard them down in there I figured, you know, I gotta defend myself and get them out of here.
1854040	1861040	So yeah, I found some paint cans in the garage and some hammers and tied strings to them.
1862040	1866040	I learned how to do a trip wire when I was in the Boy Scouts.
1866040	1873040	So I did that by the stairs and when they were coming up I threw marbles down the stairs and they fell down and then they were mad.
1873040	1875040	So they were coming after me.
1875040	1884040	And then, yeah, the first one, the tall one, he tripped the first wire and the paint bucket swaying right into his face covered him with that paint that's all over the ground.
1884040	1889040	And then the second one came up, the shorter one came up and the other trip wire.
1889040	1896040	Yeah, the second trip wire that I did, the hammers came and whacked him on either side of the head and he fell back down and got paint all over him.
1896040	1900040	And then I yelled that I was going to call the police and that I had a gun.
1900040	1904040	And then, yeah, then I called you guys.
1904040	1911040	And then the front door swings open and walking out is another police officer from contention.
1911040	1914040	And the first one that you're talking to is like, no, no, no, hold on.
1914040	1922040	And before he can stop him, a bucket falls down on the top of this guy's head and he's like, oh no.
1922040	1926040	Yeah, it was a bucket that I had made that goo stuff out of.
1926040	1931040	But it went all over him and the buckets on his head so he can't see anything.
1931040	1933040	He walks into the wall and falls down.
1933040	1938040	And I'm like, well, you know, they must have gone out the back door because I set that one up for the front door.
1938040	1945040	Okay, well, we're going to talk to your parents and then we'll have a report written up and we'll see if we can find these fellas.
1945040	1950040	Yeah, I said one, they're both tall. They were both tall.
1950040	1953040	Okay, so the short fat one was tall.
1953040	1955040	He wasn't as tall. That's why I said short.
1955040	1958040	Less tall, still tall. Okay.
1958040	1961040	One was ugly. The other one was even uglier.
1961040	1963040	Well, the most important thing is that-
1963040	1964040	And a beard.
1964040	1965040	Oh, he's got a beard too.
1965040	1966040	Yeah.
1966040	1969040	Okay, well, this is really narrowing it down.
1969040	1973040	Well, the most important thing I believe is that you feel safe here.
1973040	1977040	Yeah, I think I've got to unbuby trap the rest of the house.
1977040	1979040	So don't go walking upstairs or anything.
1979040	1982040	But yeah, I feel safe now.
1982040	1984040	I think I can defend myself.
1984040	1986040	I think my parents are on their way back home too.
1986040	1987040	Hey, Luke.
1987040	1988040	Yeah.
1988040	1990040	Did you get that three disc CD player?
1990040	1991040	Yeah, he's got it.
1991040	1994040	He carries it everywhere he goes.
1994040	1996040	He's got Def Leppard on there.
1996040	2000040	Of course. Def Leppard's really fitting.
2000040	2004040	He's got Def Leppard. He's got Ramone's album.
2004040	2006040	And then he's got a Madonna album in it too.
2006040	2009040	Yeah, that's very important.
2009040	2011040	Fucking Def Leppard.
2011040	2015040	Alrighty, cutting back to present day or whatever your present day is.
2015040	2020040	Cutting back to Ash Hornbeam with his arm stuck halfway into the hollow of this tree.
2020040	2023040	This man's smile fades as he turns.
2023040	2028040	Agent Kevin walks away from you back into the darkness of the woods.
2028040	2035040	Ash stands there dumbfounded, wishing that that would have been a rescue.
2035040	2046040	But he looks back down at his arm, looks at the tree, and just punches it with his left arm and looks down and defeat.
2050040	2066040	Ash Hornbeam, you're standing still halfway the forearm out of this tree.
2066040	2074040	And you see from the direction where Agent Kevin walked away, he's walking back and there's another figure with him.
2074040	2078040	And as they come into focus, you see that it is a woman.
2078040	2088040	She is wearing a black suit, a white shirt, black tie, and she is holding a machete that is glinting in the moonlight.
2088040	2098040	And as she's walking toward you, you can hear she is chanting while she rubs one of her hands over this blade.
2098040	2109040	And as she gets closer, you see she is smiling a cold, vacant smile behind asymmetrical bangs that are covering one of her eyes.
2109040	2113040	And the two of them finally get up to you.
