start	end	text
1384940	1390940	you see Margaret Payne running pursued by one of these creatures.
1390940	1394940	Another one of them wields this camera-like device
1394940	1399940	and seems to be trying to point it actually in your direction.
1399940	1403940	But this bolt of energy shoots out of it
1403940	1410940	and hits the mounting for the chandelier in the hallway.
1410940	1412940	And you see the chandelier come down
1412940	1416940	and land on Margaret Payne, pinning her to the ground.
1416940	1418940	Oh, Margaret.
1418940	1421940	That beautiful chandelier is ruined.
1424940	1429940	Checkers sees all this and he's thinking like,
1429940	1430940	yeah, I shot that thing.
1430940	1433940	It didn't get affected at all by my gun,
1433940	1439940	but I did see, fucking not Fayetteville, Lafayette.
1439940	1442940	I saw Lafayette burn one to death.
1442940	1443940	Fayetteville, D'Artagnan.
1443940	1444940	Fayetteville.
1444940	1446940	I saw Fayetteville burn one to death.
1446940	1450940	So because I can't move because Harvey's got his grip on me,
1450940	1455940	I pull my lighter back out and I try to just set the picture on the wall on fire.
1455940	1458940	Stop setting shit on fire, dude.
1460940	1462940	I'm just picturing in amongst all this chaos,
1462940	1465940	you're standing there almost casually with your arm out
1465940	1468940	as this picture frame slowly smoulders.
1470940	1472940	My plan is to hide out in a room.
1472940	1474940	I was going to lock myself in a room on the second floor
1474940	1476940	and you're about to burn me out, dude.
1476940	1477940	Well, I wasn't going to do that
1477940	1479940	and I figured you'd just come along with us.
1479940	1481940	So fire kills him.
1481940	1483940	And while you're having this debate,
1483940	1486940	you can see Margaret Payne is there,
1486940	1487940	still under the chandelier.
1487940	1489940	She's looking around in panic
1489940	1491940	and she just makes eye contact with you at the top of the stairs,
1491940	1495940	one bloody hand reaching up towards you.
1495940	1499940	And there's one of these creatures that's swooping down,
1499940	1502940	buzzing down towards her menacingly.
1504940	1505940	We got to help Maggie.
1505940	1507940	She's in Margaret Payne.
1510940	1513940	Now's the moment for a gentleman to shine, I suppose,
1513940	1516940	and I jet pack down the hallway.
1518940	1520940	Fantastic.
1520940	1521940	Are you going for the chandelier?
1521940	1523940	Are you going for the creature that's about to attack her?
1523940	1524940	What are you doing?
1524940	1528940	I'm going to go, yeah, I'm going to go try to intercept it
1528940	1530940	before I can get to her.
1530940	1536940	And I'm like, Harvey, lift that off the lady there, you brute,
1536940	1537940	if you're still with me.
1537940	1541940	I'm following him for sure, but do you hit the creature?
1541940	1542940	We don't know yet.
1542940	1544940	Well, let's find out.
1544940	1548940	So I think this comes down to your 35% piloting roll.
1548940	1550940	I'll let you use that as a combat skill.
1550940	1553940	This thing is going to attack you in return,
1553940	1556940	and it's going to try to bring you down to the ground
1556940	1558940	so it can rip you apart with its pincers.
1562940	1564940	Yeah, 33!
1564940	1565940	33 on a 35?
1565940	1566940	Yeah.
1566940	1568940	Oh, my God, it's a success.
1568940	1569940	Oh, but it's not a crit.
1569940	1570940	Yeah, no crit.
1570940	1572940	But it's a success.
1572940	1574940	Let me just see.
1574940	1575940	I've got a success for it.
1575940	1578940	I'm just checking to see whether it's an ordinary or a hard one.
1579940	1581940	It is an ordinary one.
1581940	1584940	It just missed a hard success by 1%.
1586940	1591940	So, yeah, you slam into this thing at speed.
1591940	1595940	It doesn't have a face, so it's difficult to describe it as looking surprised,
1595940	1597940	but it looks surprised.
1599940	1601940	So what's your plan?
1601940	1604940	Are you trying to take it outside?
1604940	1606940	Are you slamming it into a wall?
1606940	1608940	Are you slamming it into the ground?
1608940	1610940	I am probably as surprised as it is,
1610940	1614940	and I am just going to try to jetpack away.
1614940	1616940	I don't know if I can get it to follow me,
1616940	1619940	but I basically want to try to lead it away.
1619940	1620940	You've got a hold of it, I think.
1620940	1621940	You've got it.
1621940	1623940	I mean, basically, you've barreled into it.
1623940	1624940	You've got hold of it.
1624940	1625940	Right.
1625940	1628940	Then I hold it tight, and I'm like,
1628940	1630940	oh, what's something clever to say, boys?
1630940	1633940	Always the thing that you want, huh?
1634940	1635940	Say that.
1636940	1641940	Yeah, I say, well, you can't always get what you want, I suppose.
1643940	1646940	Something about this party has been bugging me.
1647940	1650940	I say, fuck you, bug man.
1653940	1655940	And as I'm holding it tight,
1655940	1661940	yeah, I'm going to try to just drop it into a wall with some momentum,
1661940	1663940	bowl it a little bit.
1663940	1665940	Okay, so, I mean, as you're doing that,
1665940	1668940	I think it's going to have one chance to attack you,
1668940	1670940	because as you're holding onto it,
1670940	1675940	it becomes very apparent in just how many sharp appendages it has,
1675940	1678940	and it's bringing a couple of these big pincers up
1678940	1681940	to see whether it can remove your face.
1684940	1687940	How are you trying to prevent it from removing your face?
1688940	1692940	I think I'm going to try to take some wild maneuvers with the,
1692940	1694940	like, if I see him going for a swipe,
1694940	1699940	I'm going to try to, like, do a big drop with the jet pack.
1699940	1701940	So you can use your pilot as a defensive skill,
1701940	1703940	and give that a try.
1705940	1706940	93.
1708940	1710940	Okay, I got a success.
1710940	1717940	So, yeah, this creature has brought its claw up,
1717940	1720940	and, oof, this could hurt.
1722940	1725940	I think you should clip that and put it at the beginning of the first episode.
1725940	1727940	Ooh, this could hurt.
1728940	1733940	So that's six hit points of damage as this pincer closes on your face.
1733940	1737940	I mean, it takes a chunk of meat off the end of your nose,
1737940	1739940	and there's blood running down into your mouth.
1740940	1742940	You bastard.
1743940	1744940	I say.
1744940	1745940	I say.
1745940	1746940	Good man.
1747940	1751940	And with that, you said you were going to try to throw it into a ball.
1752940	1753940	Yeah.
1753940	1758940	Okay, I think it's going to try to hold on to you as you do that.
1759940	1764940	So, yeah, if you want to give me again your pilot roll,
1764940	1771940	and I shall roll again for its, sink its sharp appendages into Lafayette roll.
1772940	1777940	I'd like to do just a fast-talk roll to it to say don't.
1778940	1780940	He says it real fast, though.
1780940	1781940	I roll to 0-3.
1781940	1782940	Oof.
1783940	1784940	I rolled a 20.
1785940	1787940	Okay, so it beats you.
1787940	1788940	Yeah.
1788940	1791940	And so, yeah, I mean, you try to throw it away from you,
1791940	1799940	but as you do so, it sinks its sharp claws and the ends of its legs into your flesh.
1799940	1801940	And as you try throwing it away from your body,
1801940	1809940	you can just feel multiple rips in your body as it holds onto you for dear life.
1809940	1814940	Because that's an extreme roll, it does maximum damage on this.
1814940	1816940	So that is...
1817940	1818940	Ow!
1819940	1821940	So, yes, that is 10 hit points of damage.
1822940	1823940	Ouchy ouchy.
1823940	1827940	Is that 16 that you just within a second?
1828940	1829940	Yes.
1829940	1833940	My current hit points now are, that was 10 just then?
1833940	1834940	Yeah.
1834940	1835940	Yeah, so I'm down to 9.
1835940	1836940	So that's good.
1836940	1840940	Okay, so you're still wrestling with this creature in the air.
1840940	1843940	What's everyone else doing while this is going on?
1843940	1849940	Can Harvey see that happening and he wants to run up and punch this thing off of him?
1849940	1851940	It's got to be quite difficult to do,
1851940	1855940	because the two of them are pretty much bouncing off the ceiling and the walls all around you,
1855940	1857940	moving at speed.
1857940	1860940	So it's not only like trying to hit a pinata,
1860940	1863940	but it's like trying to hit a pinata that's actively running away from you.
1863940	1868940	Well, if that's the case, if I don't think it's possible, then I would help try to get Margaret out from another chandelier.
1868940	1871940	Okay, yeah, you can give me a strength roll to do that.
1873940	1875940	That's a 50 on a 90?
1875940	1880940	Yeah, you manage to lift the chandelier off her and she's quite bloody and bruised,
1880940	1883940	but she drags herself out from underneath it and says,
1883940	1888940	Oh, thank you so much. I thought I was done for there.
1888940	1890940	We need to get to 6.
1890940	1893940	Safety, we're safe. Where is safe?
1893940	1896940	Shall we get a car and get out of here?
1896940	1899940	Sorry, the car's not an option. They're destroyed out there.
1899940	1904940	There was nobody upstairs. That's probably the most safe place at this point right now.
