start	end	text
411240	412880	Let me see if I can wriggle around in there,
412880	414040	like that thing could.
414040	416920	Maybe it's still just flesh mush.
416920	418640	I mean, but I, yeah.
418640	419920	I grab the doctor's foot
419920	421920	and see if I can stick my fingers inside.
421920	423400	You certainly can.
423400	425520	Yeah, once you find the right spot in there,
425520	429840	your fingers just sink into the warm,
429840	432240	soft embrace of his flesh.
432280	434000	Oh, oh no.
434000	437480	Oh, oh, doc, doc, yeah.
437480	439000	I'm in your foot now.
440000	441400	My fingers are in your foot.
441400	443160	Frederick Mellon I is jealous.
443160	446080	Does that cause me pain or is it just a thing?
446080	449880	It's just a thing, you barely feel it.
449880	451880	On the other hand, I think Thomas Dolan
451880	452960	needs to make a sand roll
452960	457040	because your finger is now deep within his foot.
457960	460080	That's a 15, he's fine with it.
462640	466120	It's just one of those things,
466120	470000	you know, life's been pretty kooky the last few years.
470000	472320	Why would I let this, you know,
472320	473720	of all things get me down?
473720	477360	So Freddie, pass me those tongs.
477360	478800	Yeah, you go.
478800	480560	All right, doc,
480560	483000	I'm gonna try to fish this thing out of you, all right?
483000	486000	Yeah, if you can't, that's okay.
486000	488920	If you can't find it, that's fine too.
488920	489840	All right, yeah.
490680	492880	So if I keep, like,
492880	496040	does my hand just keep slipping up in there
496040	497360	without resistance, like?
497360	498200	Yeah.
498200	500680	What is the physical limitation of what I can get in there?
500680	502360	Sooner or later, I'm,
502360	505200	yeah, sooner or later you hit the barrier
505200	507880	of the edge of his foot
507880	510120	and your finger doesn't come out the other side.
510120	514360	So, you know, you get most of your finger into his foot.
514360	517480	Do I feel the little, do I feel the thing in there?
517480	519240	You absolutely do.
519560	524160	And it is quite spiky and there's a sharp moment of pain
524160	528400	as you can feel his little teeth biting into your flesh.
529880	531640	Freddie, there's no time for the tongs
531640	535400	and I'm gonna gingerly holding onto, like, two spikes,
535400	538160	just try to whip it out.
538160	539000	Okay.
539000	540600	Well, it's even easier than that
540600	543000	because its teeth have sunk into you.
543000	544360	So as you pull your finger out,
544360	546280	it's just there clasped onto the edge
546280	548040	of your finger, wriggling.
548040	549960	Freddie, fucking step on it.
549960	551200	I don't care if you crush my finger,
551200	552560	you step on this motherfucker.
552560	554600	No, it went through his foot last time.
554600	555440	That's what we tried.
555440	556360	It's the same thing.
556360	557560	Right, okay.
558880	560040	We need another plan.
561240	562080	Frederick.
563880	565320	I didn't wanna do this.
565320	567120	And he just cocks the shotgun.
570240	571800	Hold on, hold on.
571800	572720	Who's got a lighter?
572720	573920	That's smarter.
575840	577360	I smoke, I've got a lighter.
577600	580440	Okay, yeah, you've got a Zippo lighter
580440	582520	with a little bit of fuel in it.
582520	584600	I flick it into the thing
584600	586720	and I put the flame to the bottom of it
586720	587640	and I see what happens.
587640	590440	Okay, yeah, I mean, it starts catching fire
590440	593560	and almost immediately drops off onto the ground,
593560	594800	screaming in pain.
594800	599720	There's a kind of purplish ooze coming out of it
599720	602160	as it's writhing on the ground in agony.
602160	604080	I'm gonna bring the lighter to the ground
604080	606880	and try to torch the rest of the thing,
607240	609840	keep the flame to it and try to dispose of it.
609840	611360	Doctor, do you have anything flammable
611360	613840	you could dump on to make the flame bigger
613840	615960	but not too big to burn down your shack here?
615960	617080	Bit of rubbing alcohol.
617080	618680	I don't, yeah, I don't think I wanna start a fire.
618680	620760	Maybe we just keep doing the Zippo for a minute
620760	621600	and see if we can.
621600	622420	No, let's make it bigger.
622420	626120	No, let's get it really, really burning in here.
626120	627840	No, it looks like it's working.
627840	631000	It looks like the creature's dying.
631000	633080	Sorry, I can't see, my glasses are broken.
633080	634480	Maybe it was made by Bic,
634520	639520	but it does not like the Zippo, the Zippo interaction, so.
639880	643640	Yeah, and certainly after a few seconds
643640	646520	or 30 seconds or whatever of burning this thing,
646520	649320	it is very much dead.
649320	651720	What does my finger look like where it bit me?
651720	654760	Like it's had a small chunk of flesh bitten out of it.
654760	657640	But no spreading necrosis or?
657640	659880	Just blood and pain.
659880	662560	Ghostly voice emanating from it.
662560	663400	Okay.
663400	664920	Blood and pain, blood and pain.
664920	666780	I think it's gonna be all right.
668780	673780	So fire helps, fire helps against these things.
675040	676680	So we get some oily rags
676680	678720	and throw them on these fucking eggs
678720	681120	before they hatch into critters
681120	685840	that can pass through the walls of off-feet and mason jaws.
685840	690280	Yeah, well, I guess we're gonna have to do something.
690280	691880	We can't leave these here if they hatch.
691920	694120	Like you said, they'd run amok in this place.
694120	696920	Doc, I got a feeling there might be a few more people
696920	699500	in this camp with these eggs in them you could study.
699500	702680	So why don't we just burn these ones we got right now?
702680	705440	Yeah, I think that's what we gotta do.
705440	707760	I can't take the risk of this getting out of here.
707760	709160	Yeah, I mean, it's fairly simple.
709160	712360	You can just put a bit of surgical spirit in there
712360	715680	and light that and destroy the eggs
715680	717880	and the one that's hatched really easily.
717880	719160	Perfect, that's what we'll do.
719460	722880	Then you dispose of your specimens quickly,
722880	725960	simply, and without catastrophe.
726800	728900	Scott, you just saw us do the only smart thing
728900	733900	we've ever done in our entire role-playing careers.
738760	740440	I just kept my mouth shut the whole time.
740440	742760	I was like, just don't say anything and they'll fix it.
742760	743700	It'll be okay.
745720	747800	So, now what?
747840	749800	We gotta keep our eye on the prize at this point.
749800	752280	We gotta get Billy and Esther back.
752280	755460	I think we should head over to Hiram's old place.
755460	757500	So, Grillies or Greenleys?
757500	758600	Greenleys.
758600	761200	Greenleys, let's set out boys.
761200	763200	So, do you think they've been taking us
763200	765040	and putting the eggs inside of us
765040	767280	and then they hatch and then they go into other people
767280	769200	and that's how it's spreading?
769200	771440	You said something about a sacrifice earlier,
771440	774700	but I was thinking that maybe they just take us
774700	778260	to put the eggs inside of us.
778260	781380	Did Nancy, Nancy said something about them.
781380	783540	Did she say taken, they were taken people?
783540	784540	Did she say that?
784540	786940	No, she just said something about a puppet singing.
786940	789560	Before that though, she talked about people without faces.
789560	790940	Oh, that's right.
790940	792000	Maybe they were in masks
792000	794420	that don't have any designs on them.
794420	798060	Why don't we just worry about one spooky thing at a time?
798060	799860	But what if the spooky things are connected?
799860	803140	How likely is it that the spooky things are?
803140	804740	Park the car and have a job.
804740	805880	I'm sure they are.
806780	808340	I'm sure they are connected,
808340	812420	but let's just, you know, let's go to Greenleys.
812420	814300	We'll find out, we'll see what's going on.
814300	815820	You're operating under the assumption though
815820	819140	that maybe there's more of these things there.
819140	820900	Is that what you're saying, Frederick?
820900	821740	Should we take something?
821740	822560	Oh yeah, I think they're growing them.
822560	823620	I think they're breeding them.
823620	825620	Should we take something fiery with us?
825620	828180	Something we can use if we run into them?
828180	829500	Well, definitely, yeah.
829500	831560	I mean, we should, what do we got?
831560	832400	What do we got?
832400	835040	Probably we don't have access to a flamethrower.
835040	837280	I don't know if that's been invented yet.
837280	838600	In the medical shack, I mean,
838600	840720	you do have a little bit of surgical spirits
840720	844000	that you use for disinfecting wounds.
844000	846560	I'm not a whole hell of a lot, but you got some.
846560	851160	And you've also got maybe a pint of paraffin left
851160	852320	that you use for the heater.
852320	854400	I'm gonna create little perfect,
854400	857160	little pocketable vials of flammable.
857160	861400	So mixing maybe the spirits and the paraffin if need be
861400	863520	and create like a little line of them
863520	865280	that I can hand out to the guys.
865280	868520	And then if we have lighters, each of us
868520	870920	or something like that, it's just, these are just like-
870920	872240	I pop one right behind my mouth
872240	873880	assuming it's a cyanide capsule.
877880	882880	I'm picturing them as like just little to-go fuel canisters.
883080	883920	Yeah.
883920	885160	Like you can pour them on something if you need to
885160	886240	to light it, but I don't think,
886240	888280	they're not like mini Molotovs, but like-
888280	890840	Glass vials of combustible.
891400	892240	Whatever.
892240	893080	Yep, okay.
893080	895000	It's definitely, it's awkward in his mouth.
897800	898840	But surprisingly tasty.
898840	900360	Dolan, drop it, drop it.
904440	905400	We all grab lighters
905400	910000	and I think we should head straight to Greenleys.
910000	910880	Okay.
910880	912640	Mr. Mellon, did you grab that shotgun?
912640	913480	Did that happen?
913480	914400	This one?
914400	916440	Oh yeah, I need to uncock it.
916440	918000	That's what it's called, right?
919120	919960	Depends on.
921040	922360	The kind of shotgun, I think.
922360	923400	It's this kind.
924960	927720	Yeah, it's a double barrel shotgun.
927720	928560	Yes.
928560	930240	So yeah, it's not a pump action one.
930240	933560	It's that kind, we say, pointing to what he's got.
933560	937400	Okay, it's kind of spooky, but let's go to Greenleys.
937400	939080	The back door was the idea, right?
939080	939920	Or the back window.
939920	940760	That's what Hiram said.
940760	943160	I'd say maybe even a mile before,
943160	946080	we're not gonna wanna be seen on the road heading there.
946080	947520	Or we're like a mile out, right?
947520	950200	Yeah, it's probably about 20 minutes walk
950400	951240	from where you are.
951240	953400	Maybe like a quarter mile.
953400	954600	We could get off the road.
954600	957480	I don't know why we gotta make it super hot on ourselves.
957480	958480	Anyway, let's head out.
958480	963480	Yeah, I mean, by this stage, it's probably early afternoon.
963480	968040	So you make your way up the road towards Greenleys.
968040	972200	And yeah, I mean, there are grounds to the house.
972200	976360	So you can make your way off the road earlier
976360	978640	than the driveway that goes up there
978840	982440	by perhaps forcing your way through a hedge.
982440	985280	And yeah, I mean, this is a fairly nice house.
985280	987800	It's got what you reckon are probably
987800	992040	several acres of ground, fairly well-tended.
992040	994040	The lawn's nicely manicured.
994040	995840	There's a few flower beds,
995840	998200	which obviously aren't in bloom at this time of year,
998200	1002240	but are still in good condition.
1002240	1004840	I bet those are really nice when they're in season.
1004840	1009840	Yeah, the house itself, it's a stone-built structure
1010040	1015040	in fair old size, probably no more than about 50 years old.
1016520	1018360	The thing that probably gets your attention
1018360	1021800	more than anything else is there are a number of cars
1021800	1023560	parked outside there.
1023560	1027400	It looks like Mr. Brink collects cars.
1027400	1030200	Can we get a sense of any activity from our vantage point?
1030200	1032080	Can we see maybe people in the windows
1032080	1034680	or if there's anybody working the grounds
1034680	1035840	or anything like that?
1035840	1037640	Sure, give me a spot hidden, Roll.
1041080	1043880	I failed a 57 on a 25.
1043880	1044720	Okay.
1044720	1046200	I rolled a 55 on a 55.
1046200	1049960	Yeah, certainly Freddy looking around
1049960	1054040	doesn't notice any gardeners or anything.
1054040	1057120	There don't seem to be any staff on site.
1057120	1062000	You can't really see any activity going onto the windows.
1062000	1064160	The place looks fairly quiet.
1064500	1065340	It looks good.
1065340	1066440	Do you wanna just move?
1066440	1069940	Hey guys, they should call him Mr. Cause, right?
1074360	1075480	They should call him Mr. Cause.
1075480	1077040	Does he come before an effect?
1077040	1079200	I'm confused, what are you talking about?
1079200	1080280	All the cause.
1081880	1084680	All his key, he's got a lot of, let's go to the back.
1091080	1092800	Did we see that big, Caddy?
1093640	1097720	Yeah, you do, there is a big black Cadillac
1097720	1099300	parked out the front.
1099300	1102580	Quiet, we gotta stay quiet as we're moving along
1102580	1105520	through the back, okay, because if anyone hears us
1105520	1107080	once we get within earshot,
1108000	1109920	they're not gonna take too kindly.
1109920	1113920	I'm afraid, you know, the face of a thief
1113920	1115960	is not one that people forget.
1115960	1117960	Fred, are you saying you hit this place before?
1117960	1119760	If the servants here are the same as they were
1119760	1121360	when Hiram was here, then, hmm.
1123440	1126720	Wait, okay, well, but Hiram, he didn't really,
1126720	1128760	he doesn't know you robbed this place, right?
1128760	1130840	He also said he didn't have servants,
1130840	1132680	so who were those people there that night?
1132680	1134820	I don't know, okay, moving on.
1139160	1141860	Nevermind, we're good, no one's gonna recognize me,
1141860	1144500	not trying to make it harder for ourselves, that'd be silly.
1144500	1146040	Let's sneak into the back now.
1147200	1148120	All right, yeah.
1148120	1152840	Okay, well, you make your way around
1152840	1156480	to the back of the house, and sure enough,
1156480	1160000	there is a little, a small little wing
1160000	1161040	coming off the back of the house
1161040	1164500	that looks like it is probably the servants' quarters,
1164500	1166480	whereas the rest of the house is on two stories,
1166480	1168940	this is a one-story structure just out the back.
1168940	1171800	Okay, now, are we gonna try to sneak into the house
1171800	1173480	and kinda get a feel of what's going on,
1173480	1175480	or are we going straight down to the cellar?
1175800	1178640	Play it by ear, and a little bit of column A,
1178640	1180120	a little bit of column B,
1180120	1181760	we gotta get through that door first, though.
1181760	1183480	Yeah, our goal is to get through that,
1183480	1186240	it's the window that had the broken lock, right?
1186240	1188140	I think our goal should be the cellar,
1188140	1191320	but yeah, keeping an eye out on the lay of the house,
1191320	1192320	we're gonna have two kids,
1192320	1194260	we're dragging out with this, hopefully.
1194260	1196280	There's fucking dragons down there.
1196280	1197780	Fuckers call Cthulhu.
1201080	1202920	Dragons out!
1202960	1207600	Are you, what, just forcing the lock on the window?
1207600	1209840	Is your plan something else?
1209840	1212000	Yeah, I'm definitely gonna listen in
1212000	1216000	to try to look around through the window very stealthily
1216000	1218600	to get a lay to see if, obviously,
1218600	1220300	if there's someone right on the other side of the window,
1220300	1221800	I don't wanna try to break in.
1221800	1224060	Sure, you'd be able to see
1224060	1225600	if there was someone on the other side of the window,
1225600	1226880	there aren't any curtains up,
1226880	1229640	and looking in, there definitely isn't.
1229680	1233440	Then I'm gonna kinda cup my dirty,
1233440	1235880	my doidy hand around my ear,
1235880	1238400	and press it up against the glass,
1238400	1242420	and try to see if I can hear anything
1242420	1244800	going on inside the house.
1244800	1246100	Okay, give me a listen roll.
1246100	1247440	28 on a 50.
1248400	1252120	Yeah, you listen, and no,
1252120	1255740	you can't hear any activity at all.
1255740	1258760	It's dead silent inside.
1258760	1261960	So he's gonna go ahead and try to open up the window.
1261960	1265920	Well, I think you only need to give me a stealth roll here
1265920	1268120	because it's easy enough to force.
1268120	1271200	It's just a question of whether you can do so quietly.
1271200	1272560	43 on a 60.
1272560	1274840	I mean, sure enough, as per Hiram's words,
1274840	1276800	the lock on this is crap,
1276800	1279920	and so just with a bit of force, yeah, it cracks,
1279920	1284920	and you manage to avoid the noise of that being too loud,
1285560	1290480	and the window squeaking as you slide it up.
1290480	1291920	You have the window open,
1291920	1294280	and you can clamber inside should you wish.
1294280	1296360	Clamber indeed I do.
1296360	1297880	I'm gonna follow suit.
1297880	1300960	Frederick's kind of our guy who is breaky any,
1300960	1303640	and I trust that he has done his due diligence,
1303640	1305360	that this is an okay thing.
1305360	1308400	The coast is clear, so I just follow in his footsteps.
1308400	1310240	And as long as I don't hear anything
1310240	1313560	calamitous happen to them, I follow as well.
1313600	1314760	But I do pause for a moment
1314760	1317360	to make sure nothing calamitous happens to them.
1317360	1319560	If something calamitous is happening to them,
1319560	1321680	it's happening very quietly.
1321680	1323880	That's good enough for me to go on through.
1325000	1327800	Okay, then yeah, the three of you clambering
1327800	1330880	through this window, and the room inside
1330880	1333640	is just a fairly simple bedroom.
1333640	1336600	There's an unmade bed.
1336600	1338120	Sorry, when I say unmade bed,
1338120	1339560	there are no sheets or anything on there.
1339560	1341200	It's just a mattress on the frame.
1341240	1343800	There's a wardrobe and a chest of drawers,
1343800	1346280	fairly simple looking furniture.
1346280	1348480	The whole place just looks unlived in.
1348480	1352400	You fellas know how long Hiram's not been here,
1352400	1355440	how long it's been since his partner bought this place?
1355440	1357680	Just at the start of it, you know,
1357680	1359640	all the recent troubles.
1359640	1361840	Enough time to have moved in.
1361840	1363440	Maybe he doesn't have enough people
1363440	1366680	to fill all these big, big house rooms.
1366680	1369400	Yeah, it just looks like there's no servants living here.
1369400	1372280	I say we press on into the house very quietly.
1372280	1373120	Agreed.
1373120	1374720	Yeah, the door from this room
1374720	1376840	opens out into a small corridor.
1378080	1381160	Down to the left, there's obviously a back door
1381160	1383040	that comes in this way.
1383040	1384920	Heading towards the right,
1384920	1388680	it seems to go towards the main house.
1388680	1391160	And you can see that, yeah, there is a door
1391160	1393520	that opens up into,
1394720	1398160	certainly it looks like it opens up into the main building.
1398160	1402240	There's also, off to your left,
1402240	1405840	a flight of stairs that seems to go down.
1405840	1409360	You know, if we go down first,
1409360	1411720	then we don't have to go into the big house.
1411720	1413360	Settlers are usually down.
1413360	1414680	I think we should go down.
1414680	1418320	We get, that's the direction, right?
1418320	1421440	I can only think of traps and pitfalls
1421440	1422960	existing in the rest of the house,
1422960	1427040	but we would figure out more of the fun mystery, so.
1427080	1428240	But let's go down.
1428240	1429360	You go down the stairs,
1429360	1433000	and as you reach the bottom, it opens up,
1433000	1436120	unsurprisingly, into some fairly large cellars.
1436120	1437160	It looks like it's broken up
1437160	1438840	into a number of different rooms.
1438840	1440080	But it goes into, you know,
1440080	1442000	initially one fairly large room
1442000	1444240	that's got shelves lining the walls,
1444240	1445400	most of which are empty.
1445400	1447840	There's obviously some old supplies,
1447840	1449520	or, you know, some old cleaning supplies
1449520	1452120	and a few jars sitting on the shelves
1452120	1454960	that look like they've probably been there for a long time.
1454960	1456720	There's spiders' webs.
1457520	1459760	There's an electric light you can turn on
1459760	1461520	so you can see what you're doing.
1461520	1466280	The only thing that stands out as being unusual
1466280	1468560	or worthy of note in this room
1468560	1471760	is there's a table towards the back
1471760	1476760	that has a metal cylinder or case,
1476920	1480560	or, you know, it looks like a large jar
1480560	1482840	or, you know, some kind of canister,
1482840	1484800	metal canister sitting there.
1485640	1490640	And next to it, there's a pair of heavy leather gloves
1490680	1492640	and a set of forceps.
1498560	1501880	What do you think, Doc?
1501880	1506000	Well, it looks like there's something inside that canister
1506000	1509000	that needs leather gloves and forceps to be touched.
1509000	1511800	I don't know if I want to mess with that.
1511840	1516840	That usually means something's dangerous.
1517440	1520360	What if there was something in the canister,
1520360	1522000	something like what we've seen,
1523040	1525640	and that canister can hold it?
1525640	1528000	I think we need the canister and those gloves, yeah.
1528000	1530880	Yeah, I think 100% we should take it with us.
1530880	1532960	Seems like these dickheads down in the cellar
1532960	1534720	have found out the, you know,
1534720	1538240	the safe way to deal with these parasites, so.
1538240	1540000	Yeah, I think that's a good idea
1540000	1543280	that at the very least, if it is specimens,
1543280	1545760	that gives us another supply for me to test, yeah.
1545760	1547840	Yeah, I mean, the canister is,
1547840	1552320	I mean, it's about a foot in diameter.
1554080	1556440	Not that heavy, but as you pick it up,
1556440	1560080	you can feel liquid sloshing around inside.
1560080	1563640	If I shake it, can I feel anything other than liquid?
1563640	1565400	Can I feel anything hitting the sides?
1565400	1567200	Yeah, you can.
1567200	1569160	Yeah, there's definitely something suspended
1569160	1570000	in liquid in here.
1570000	1572520	But we can't see the liquid or anything in there, right?
1572520	1574440	It's a metal canister, no.
1574440	1575640	There's no glass in it.
1575640	1577800	I mean, it seems, you know,
1577800	1580800	maybe this is a thing for holding those fucking things.
1580800	1585040	If it's not, we got a cool canister, so.
1585040	1588840	I say that's what we put our money on.
1588840	1592320	We put our money on the fact that it's holding these things
1592320	1594640	and that this is where they start.
1594640	1596760	And we use it as a bargaining chip
1596800	1598700	as we head into the main house.
1599760	1602120	If we need to dump it out on the floor
1602120	1606720	or throw it on Casper, voice comes to voice.
1606720	1609640	Do you think there's any merit in opening it here now
1609640	1610640	just to see what's in it?
1610640	1612000	Absolutely not. On the grounds here?
1612000	1613520	No, no, I don't.
1613520	1616360	I don't think, no, no.
1617560	1618400	No.
1620080	1623840	All right, Mellon gets really close to Dr. Coombs
1623880	1627720	and puts his hand on his shoulder and says,
1628720	1631800	I could tell that you felt real good when it was inside you,
1633200	1638200	but we're gonna need you to stay.
1639720	1641760	Keep your fucking head on straight, you fucking nut.
1641760	1642720	Thank you.
1642720	1644840	Yeah, yeah, no, of course.
1644840	1648440	I just, if there was a place that we were going to open it,
1648440	1650400	it might be better here and not back at the town.
1650400	1651560	We're not gonna open it.
1651560	1652400	Where everybody is, but.
1652400	1653720	Yeah, we're not gonna open it here.
1654560	1656120	We're not gonna open it in the wolverville.
1656120	1657000	Fucking nowhere.
1657000	1658800	No, this is like worst comes to worst.
1658800	1661960	Like they come in and they say like,
1661960	1663920	we're gonna kill you.
1663920	1664880	We say, no, you're not.
1664880	1668040	We'll pour this on you or on the ground.
1668040	1669880	They probably don't want that either.
1671120	1673080	What if the guy who's got it says,
1673080	1675760	well, what, you're gonna hit me with my lunch pail?
1675760	1676960	And it turns out there's a sandwich
1676960	1678720	and a thermos of coffee in there.
1678720	1682480	Then it will turned out we will have been caught in a bluff.
1682480	1685600	But right now it seems like this is a good chip.
1685600	1689280	We got to roll with it and not let these parasites.
1689280	1690120	I'm with you.
1690120	1691360	Spread in the wolverville.
1691360	1692200	Yeah.
1692200	1694240	Doc, for all we know, these things are in you and me.
1694240	1696080	Well, actually, since we feel like shit
1696080	1698800	and my business partner started doing great,
1698800	1699760	maybe it's in him.
1699760	1700600	I don't know.
1702000	1704560	Maybe it feeds off two hosts simultaneously.
1704560	1705640	We got to figure it out though.
1705640	1707560	Yeah, there's a, you're right, you're right.
1707560	1708400	We shouldn't open it.
1708400	1709280	We shouldn't open it.
1709280	1714280	And, and, and we got to save those kids, QAnon.
1715640	1717960	Yeah, we, God.
1717960	1718800	Oh my God.
1718800	1719640	God.
1727080	1728160	Yeah, let's, let's keep going.
1728160	1731880	Let's see if, let's see if we can find anything down here.
1731880	1734040	I'm going to take that canister from you.
1734040	1735040	That's a good idea.
1736840	1739080	All right, here you go, here you go, Freddy.
1739920	1740760	You can, you can have the gloves.
1740760	1742800	Yeah, maybe put the gloves on your, on your feet.
1748480	1750680	Well, you poke around the rest of the cellars
1750680	1754040	and I mean, there's not really a lot else
1754040	1755520	of interest down here.
1756360	1759560	There is a bit of a wine cellar.
1759560	1762720	There's some fairly nice looking bottles of wine.
1763840	1766320	Should you know anything about wine?
1766320	1768360	Canonically, Thomas Dolan does
1768360	1771000	and he grabs a few nice bottles of wine
1771000	1772440	in case we have success.
1772440	1773280	Excellent.
1773280	1774240	What is that, a red?
1775680	1778600	I spent some time rubbing shoulders with, you know,
1778600	1782840	the Boston Brahmin and I can, I can tell you which,
1782840	1785920	a few of these bottles, you know, they're not,
1785920	1787200	they're not so bad.
1787200	1789120	Mm, tannins.
1789120	1790280	That's right.
1790280	1792920	That's right, Freddy, tannins.
1792920	1794680	Oh, it's got a floral bouquet.
1795560	1797520	I don't know what the fuck you're talking about.
1798520	1800800	Well, you poke around the rest of the cellars
1800800	1803600	and apart from your bottles of wine
1803600	1807360	and the canister of whatever the fuck it is you found,
1807360	1810600	you don't really find anything else of interest.
1810600	1812720	It looks like, it looks like they weren't keeping
1812720	1813680	anybody down here.
1813680	1817360	There's nothing, nothing, no signs of entrapment
1817360	1818600	or anything down here.
1819640	1822240	Catherine Zeta-Jones wasn't down here?
1822240	1824920	Catherine Zeta-Jones is not dancing beneath lasers
1824920	1825760	down here.
