start	end	text
344880	345720	Holy cow.
345720	346560	You know, we looked that up
346560	349960	and Zach, there's only two businesses in the country
349960	351440	that are currently named that.
351440	352560	So pretty good pun.
352560	353400	Pretty good.
353400	355320	And one of them is close enough
355320	357240	where we can go take a picture with the sign.
357240	358080	Yeah.
358080	360080	Or we can go break into their facilities.
360080	360920	We should do that.
360920	363400	We should break into the Holy Cow Farms
363400	365840	that's in Arkansas just as a tribute to this episode.
365840	367520	We should role play inside.
367520	369080	And cause we found out we're all cousins.
369080	370520	We are all cousins.
370520	372720	Us, Paul Rudd, who else?
372720	373640	The Royals.
374600	375440	Jon Hamm.
375440	376280	That's right.
376280	377400	Lord.
377400	378480	Mark Twain.
378480	380240	Ellie Kemper.
380240	381080	Ellie Kemper.
381080	381920	John Goodman.
381920	383320	Oh, Disney.
383320	385120	Jenna Fisher.
385120	386480	Good pull, yes.
386480	388480	Janelle Monae, but she won't claim it.
388480	389320	Ah, damn.
389320	390440	She's from KC though.
390440	391720	Did you say John Goodman?
391720	392760	No, I said John Goodman.
392760	394400	John Goodman.
394400	395240	Yeah.
395240	396080	Oh yeah, Brad Pitt.
396080	398720	Brad Pitt, he's from our town.
398720	400200	Our friend, Brad.
400200	402480	I found out something terrible about Brad Pitt.
402480	403320	What?
403840	405000	He was born in Oklahoma, not Missouri.
405000	405840	What?
405840	407160	Even though he grew up here
407160	408920	and spent his formative years in Springfield.
408920	411520	You really scared me for a minute there.
411520	415720	I really thought you were going to say something
415720	418720	to harm the reputation of our Lord and Savior, Brad Pitt.
419600	420480	Hey, hey, hold on.
420480	422000	This is the Jesus podcast.
423320	425640	Okay, any Jesus lover can admit
425640	429600	that Brad Pitt is as close as we got on this planet.
429600	431400	I want him opening the gates of heaven.
431400	432440	You know what I mean?
433760	437720	I recently watched him murder so many people on a train.
439360	441640	But did he feel bad about it?
441640	443440	He kind of did, honest.
443440	445080	Did any of you see that?
445080	445920	I did see it.
445920	446760	I still haven't seen it.
446760	448840	Bullet train, so fucking good.
448840	449680	Did you see it Becca?
449680	451280	Not yet, no.
451280	452120	You should.
452120	452960	It's a fun one.
452960	454080	I heard Luke and Joe liked it.
454080	458160	I heard it was more ensemble than Brad Pitt.
458160	461480	Yeah, he was the string that ran through the whole movie,
461480	462440	but it was great.
462480	465560	It was like a live action anime starring Brad Pitt.
466760	467600	That's all I need.
467600	468440	That's a great pitch.
468440	471280	Becca, I'm curious to hear a little bit more
471280	474080	about your role-playing history.
474080	476920	I'm sure you've shared this many, many times before,
476920	479800	but what brought you to this lovely hobby
479800	480640	that we all share?
480640	482480	The money, baby.
482480	484520	Fuck yeah, bro.
484520	486280	Pray the bills.
486280	491280	No, hey, I was just a bystander when crit role started.
491400	495440	Having snacks in the kitchen with them at Geek and Sundry,
495440	498280	and we played all kinds of other role-playing games there.
498280	503280	And at first, so competitive board gaming is my jam.
503880	504720	I love it.
504720	508400	Love me some magic, love me any competitive board game.
508400	512400	But once I understood intellectually
512400	514120	that you don't need to win,
514120	517400	in fact, it's way more fun to lose terribly,
517400	520160	that's when role-playing really clicked for me.
520160	522280	And I also have an acting background
522280	525000	from the University of Missouri, Kansas City.
527280	528360	I've driven by there.
530200	532400	So, you know, I just get to act,
532400	535360	but with only my voice and that's real fun.
535360	536200	Hell yeah.
536200	538200	Do you act with your whole body anyway
538200	539480	while you're doing voice acting?
539480	542980	Not today, because I kept my camera off.
544560	548040	But I mean, you've seen us waving our arms around wildly.
548080	550480	Are you doing that like just for no one?
550480	554200	Fun fact, when I do like a commercial voiceover,
554200	556680	I do wiggle my arms in the air.
556680	558200	Like they're little serpents
558200	561760	that are helping me to explain the product.
562760	565080	It's your favorite product you've sold with your voice?
565080	566840	Magic the Gathering.
567840	569480	Hell yeah.
569480	570320	Yeah, that's sick.
570320	572160	And it's a good tie-in for Delta Green,
572160	573600	because one of the artists
573600	575800	on the original Magic the Gathering run
575800	577940	was one of the creators of this game
578700	579700	that we're playing this evening, Delta Green.
579700	582380	Oh shit, I hope it's not one that was canceled.
583420	584260	I hope not.
585260	586100	Me too.
586100	587180	You know those OG artists,
587180	590900	there's some fucked up shit in some of that card stuff.
594180	596700	I'll Google Dennis Stettwiller canceled later
596700	597860	and we'll find out.
599380	600940	That's a leading question.
601940	605940	Does Meat Hook have a collection of banned Magic cards?
605940	608940	Meat Hook made her own banned Magic cards.
611940	615940	And she's remembering going through the cards in her mind
615940	618740	as you're driving, sitting in this car,
618740	621460	because it feels like Magic being inside a vehicle
621460	624220	for the third time in your life, Meat Hook.
624220	628220	And we see the holy cow of magic cards
628220	633220	and we see the holy cow farms office building,
633380	637340	except for holy cow farm seems to share this office building
637340	641440	with a few other companies listed on the sign out front.
641440	645860	It is a very boxy, nondescript office building
645860	648260	with a large parking lot
648260	651420	where you can park wherever you would like.
651420	653140	Today is a Tuesday.
653140	657560	It is 8.57 PM, almost nine o'clock.
657560	658880	The parking lot is dark.
658880	663020	There are orange lights, lighting up specific segments.
663020	666160	And there is a van parked up near the door
666160	669800	that says trolleys cleaning service.
669800	672120	And it's the van has like a paint job,
672120	673680	like it's a trolley car.
673680	674680	Goomba.
674680	677880	I've used those guys a hell of a lot.
677880	678920	They keep the mouth shut.
678920	681600	Wait, you say that like they're that kind of cleaner?
681600	682880	They do all sorts.
682880	684320	Well, they do my townhouse.
684320	687680	I'm sure they do a fricking fantastic job.
687680	689120	Perhaps they'll have a card.
690000	691960	You got a whole townhouse?
691960	693160	Oh, of course, yes.
693160	696360	Do you need someone to live in the basement or something?
696360	700460	Do you need?
700460	701960	It does get lonely there at times.
701960	705320	It would be fun to have a roommates of sorts, yes, sure.
705320	707120	Yeah, like a little basement creep.
708120	710480	Okay, well, maybe we could talk about me
710480	711600	being your basement creep.
711600	713440	Sure, exchange details.
713480	716480	I would love to have a basement creep, yes.
717920	719480	Okay, well, I live in the hold.
719480	721720	That's all the details I can really tell you.
724200	728760	The hold, is that ever on the third street or?
728760	730360	It's like way far outside of town.
730360	731920	There was a street sign once,
731920	735140	but somebody ripped it down and nobody ever fixed it.
737680	741000	Well, I'll give you my address and one day you'll be there
741000	743320	and I'll say, oh, there's the basement creep.
744160	744980	That's how I know you found the place.
744980	747440	This plan works out really well for me.
747440	750200	To be honest, I think this works out for the doc too.
750200	752900	You know, it could really use some companies.
752900	754240	He's going a little bit batty.
754240	757000	Oh, well, you know, we're all going a little batty.
757000	759360	I mean, people tell me I'm batty all the time
759360	763040	just because I stand on street corners handing out leaflets.
763040	764040	Leaflets?
764040	765080	Yeah, you want a leaflet?
765080	765920	Here.
765920	767160	If you've got one, of course, yes.
767160	768640	Let me read your literature.
768640	769460	Yeah.
769460	771280	And what's it about, this one?
771280	772680	That one?
772680	777680	That one's about how we need to be teaching kids
779020	781960	about the underground digging
781960	784640	because we're all gonna have to be mole people someday.
784640	787560	Oh my, you're a basement creep after my own heart.
787560	789480	Yes, get the children digging early on.
789480	791280	They might find things in the ground
791280	794000	and that ties directly into my profession.
794000	796580	We need more kids digging in the ground.
796580	798560	Yeah, I'd like to see one of those pamphlets too.
798560	800760	Oh right, you're like a gym guy, right?
800760	804280	I am an anthropologist, archeologist, historian.
804280	805120	Oh.
805120	807200	But yes, I guess you could call me a gym guy, sure.
807200	809380	We've got some uncut gyms, you know,
809380	811360	that you find there sometimes.
811360	812580	But that's not the real purpose.
812580	815340	The purpose is if we don't teach our kids
815340	818420	to be mole people now, they're gonna be really not used
818420	820440	to living without sunlight.
820440	822920	You know, I kind of thought you might be a little kooky,
822920	825080	but I am 100% in agreement with you
825080	826280	on the mole people issue.
826280	828440	Well, we could get started with your two kids.
828440	830000	Do you wanna put them underground?
830080	832240	I desperately want my kids underground.
832240	834120	Yeah, you could use this pamphlet.
834120	837080	I'm gonna teach those little fuckers to dig.
837080	838920	Enough about this underground shit.
838920	841120	I've got my eyes up to the skies.
841120	843360	They call me the Rock Man, if you didn't know that.
843360	844480	The Rock Man?
844480	845360	The Rocket Man.
845360	846200	Oh.
846200	847740	Rocket Man.
847740	851000	Yeah, I think that's someone else.
851000	856000	No, in this universe, there is no piano playing musicians
856000	860360	at all, except Billy Joel.
864240	865080	Anyway.
865080	868400	The only piano playing musician in this universe.
868400	871160	Vincente only listens to Billy Joel.
872120	874600	Bach never existed.
874600	875680	It can't be, right?
875680	878320	There must've been a piano player at some point.
878320	883320	Hey, Becca, can you roll a 50-50 up and down roll for me?
883560	884400	If he knows what's good for him.
884400	887520	So if you roll under 50, it'll be a luck success.
887520	890680	If you roll 50 or over, it'll be a luck failure.
890680	892720	Wolfgang Amadeus who?
897080	899240	Those words mean literally nothing to me.
901440	902520	How'd you roll, Becca?
902520	905600	Oh, sorry, I thought someone else was rolling.
905600	906440	Oh, no, sorry.
908640	910680	47.
910680	913520	That is, hell yeah, that is a success.
913560	916720	And so one of the cleaners comes down
916720	920920	and you see that they open up the front door
920920	923400	and walk over to the van
923400	926240	and they go into the back of the van.
926240	929120	If you continue watching, they pop out of the van
929120	930920	and they're smoking a cigarette
930920	934280	and they get on their phone and start chatting with someone.
934280	937740	I slip out the limousine Escalade
937740	940800	and I creep up behind them
940800	944720	and I wanna attack by jumping
944720	949720	from flat footed on the ground to onto their shoulders
949720	952240	and put them in a headlock, because I'm pretty small.
952240	954760	Okay, would you rather roll athletics
954760	956520	or unarmed combat for this?
956520	958800	I would like to roll the same thing, doesn't matter.
958800	960160	A classic would you rather?
962880	965200	Yeah, I wish there was hard success in this game
965200	967240	because I rolled a 12 under 50.
967240	969160	Nice. Nice.
969160	970320	They failed on their check,
970760	973160	so you can easily jump.
974720	978880	Meat Hook, they start sniffing the air as you approach,
980480	983160	but don't look back in time
983160	987160	and suddenly there's a tiny little dirty person
987160	991120	on this cleaner's back and they're on their phone.
991120	992280	Cleaner's worst enemy.
992280	997280	I squeeze their throat with my little arm
1008120	1010720	until they can't yell anymore.
1013280	1015960	Okay, go ahead and roll damage.
1015960	1017960	So that'll.
1017960	1020240	I squeeze with my little arm.
1020240	1022080	Someone who can't yell.
1023120	1025960	Go ahead and.
1025960	1028200	Wait, my damage is one D4?
1028200	1029160	Yeah, one D4 minus one,
1029160	1031480	and I'll give you an additional D4
1031480	1033840	because you snuck up on them.
1033840	1035560	I rolled a four on the first one
1035560	1037280	and a four on the second one.
1037280	1039240	This die is busted.
1039240	1041960	That's, was it minus one for each die?
1041960	1045000	It is, so with six hit points,
1045000	1049680	that actually takes down half of their hit points
1049720	1051360	in one fell swoop,
1051360	1054760	and they failed their constitution check to stay conscious,
1054760	1057760	which works out quite well for your plans.
1057760	1060280	As this person hits the ground
1060280	1064040	and their cell phone with it smashes onto the ground
1064040	1066360	and you just hear a voice coming out.
1066360	1069240	That's like, Dorothy, Dorothy, Dorothy.
1070480	1071440	It was a woman?
1071440	1073520	Yeah, it was a woman that you jumped on.
1074120	1079120	I feel like I've, you know, our sisterhood.
1081280	1082560	I betrayed her.
1083440	1084920	Well, too late.
1084920	1087560	Yeah, but you won one for the class struggle.
1090880	1091720	She's a-
1091720	1092560	Those cleaners.
1092560	1095880	I know, but urchins. City cleaners.
1095880	1097240	Urchins are pitted against the working class.
1097240	1098920	Yeah, but she's got a leg up on me.
1098920	1100240	I see what you're saying.
1101240	1105200	Vincente walks over and does she have like a key ring?
1105200	1106040	Yeah, yeah, yeah.
1106040	1109040	You see that there is a key ring
1109040	1111960	with basically some normal keys,
1111960	1114800	as well as some like scan cards
1114800	1116960	that are attached to this ring.
1116960	1121280	And you see this phone also on the ground that-
1121280	1124400	Dorothy, Dorothy, should I, what do I do?
1124400	1128280	I look at Vincenzo, whatever your name is.
1128280	1129840	Close enough.
1130600	1132400	Should I pretend to be her?
1132400	1133240	Hold on.
1134720	1135560	Yes.
1136600	1138720	He rolled to say that.
1138720	1139560	You had to roll to see
1139560	1141520	if she should do the name of the podcast.
1144400	1147080	It could pretend to be people.
1147080	1149840	No, you can't do that.
1149840	1151040	Barrel down the camera.
1151040	1156040	Hi, it's sorry, I think I need a rest.
1159840	1164840	I was going to say it's me, Dorothy, but I made that one in.
1167720	1169560	Convince her.
1169560	1172160	Oh my God, Becca, please roll disguise.
1172160	1173000	Great.
1173000	1173840	Yeah, the skill you didn't take.
1173840	1176200	I added nothing to this skill.
1177560	1181920	Okay, so that's a 56 and I have a 10%.
1181920	1183200	That's a big failure.
1183200	1184040	Oddly enough.
1184040	1186200	The voice on the other end of the phone is like,
1187160	1190360	yeah, okay, all right.
1190360	1194160	Well, I have to take a nap in my van now.
1195640	1199680	Okay, Dorothy, sleep well.
1199680	1203160	Wait, can you remind me what we were just talking about?
1203160	1204920	And that's the scariest thing
1204920	1207800	this person on the other end has ever heard.
1207800	1210080	A different voice than their friend, Dorothy,
1211720	1214080	has taken the phone, says that,
1214120	1218160	and you hear a deadline on the other end of this.
1218160	1219720	I think I got away with it.
1222040	1224040	Very good performance there, Meathook.
1224040	1225360	Thank you, doctor.
1225360	1227400	You're going to be a really valuable asset
1227400	1230760	to the family after this, if you survive.
1230760	1232400	We don't even know why the cleaners were here.
1232400	1234840	This kid's going to get us all killed.
1234840	1237880	Things are really turning around for me.
1237880	1240880	I already get to be somebody's basement troll.
1241880	1245120	We're friends, a guy with spats on his shoes,
1245120	1247720	and this guy's, he's going to let me teach his kids
1247720	1249800	to dig on the ground.
1252360	1254800	You really ingratiated yourself with this group.
1256440	1258760	And to think we almost killed you.
1258760	1259600	What?
1261320	1263360	He thinks to himself.
1265080	1265920	He says out loud.
1265920	1266760	He says out loud.
1266760	1270120	You've got an interior monologue problem, I think.
1270960	1272000	It's just coming out.
1273720	1275080	No one ever tells me no.
1276520	1278520	Okay, glad we're friends.
1280360	1282920	He starts swinging the key ring around his finger
1282920	1286520	and just kind of jaunts into the open door
1286520	1287840	that Dorothy came out of.
1287840	1290000	Did we take Moses up on getting
1290000	1292880	some laminated name tags printed out?
1292880	1294560	Yeah, what did you want on those?
1294560	1297520	Mrs. Milk Woman.
1298440	1299960	Mrs. Milk Woman.
1299960	1301920	No, I don't know.
1301920	1303920	What do you think I should write?
1303920	1305640	Maybe not that, maybe.
1307720	1309680	Nobody looks at these things too hard.
1310880	1313600	Just give me a normal name, you know, like Meat Hook.
1316880	1318440	Milk Hook.
1318440	1319280	Milk Hook.
1319280	1321280	Milk Hook is perfect.
1321280	1322280	Mine just says Milk Hook one way.
1322280	1323880	They'll never know who it is.
1324400	1328760	I'd like my badge to say I'm a cleaner named Dorothy.
1331280	1332720	A well-timed flashback.
1334640	1336120	Oh, do you read minds?
1336120	1337880	Are you going with cleaners?
1337880	1342040	Are you going with some sort of governmental agency?
1342040	1344720	What kind of cover would you have?
1344720	1345760	Bug spray?
1345760	1348720	I think I just want to be a milk tech.
1348720	1350160	Classic milk tech.
1350160	1351800	I'm a milk tester.
1351800	1355440	I always infiltrate dairy offices as a milk tech crew.
1355440	1356280	That's right.
1356280	1358360	So classic milk tech group here.
1359640	1361920	You got your tester and three texts.
1365600	1367720	Yeah, and like Luke said,
1367720	1371840	the door is open and unlocked as you go over there.
1371840	1374120	I think you're the only one over there with the door open
1374120	1375640	as you call back to the rest of the group.
1375640	1376960	Hey, door's open.
1376960	1379480	Jimmy, can you do something about this body
1379480	1381520	that I incapacitated?
1382240	1384040	You got to learn how to deal with those mistakes
1384040	1384880	on your own.
1384880	1386160	Damn it, okay.
1386160	1388760	I put my arms under the armpits
1388760	1391040	and try and drag her into the back of the van.
1391040	1393360	Drag her into the van, just like that.
1393360	1394600	You're a natural.
1394600	1395920	You're a good father.
1395920	1396760	Thank you.
1396760	1398800	You teach, you don't do for it.
1398800	1402200	You know, you got to teach me to fish.
1403880	1406200	Hers says milk, hers says milk tech,
1406200	1408120	your name tag says bean dad.
1409640	1410720	Bean dad?
1410760	1413680	I just learned what this was today.
1415040	1415880	Oh no.
1417680	1419280	Bean dad's a wild internet.
1419280	1421120	Oh, I remember bean dad.
1421120	1421960	It's pretty sad.
1421960	1425600	When she says, teach me to fish, fish face pops his head off.
1428480	1430240	Now you fish face.
1430240	1431120	Okay, sorry.
1432040	1433000	Wait, fish face?
1433000	1433840	Yeah.
1433840	1436240	You remember that time we were sitting on that dock?
1438280	1439120	Yeah.
1439120	1440760	Looking at the moon.
1440760	1441600	Nevermind.
1441600	1442440	Nevermind.
1442440	1443760	It can never work.
1443760	1444680	Yeah, you're right.
1444680	1445520	Okay, bye.
1446720	1449000	Get back in the front seat next to Goomba.
1452360	1454120	Hey, get over here, Miwok, okay?
1454120	1455040	All right, let's do it.
1455040	1456040	Come on, let's hang out.
1456040	1457520	Okay, Miwok, all right.
1457520	1460320	Hey, Goomba, start turning the car around.
1460320	1461480	It's going to take a while
1461480	1463880	and we're going to have to get out of here quick.
1463880	1466200	That's like a 36 point turn.
1466200	1470200	I would imagine had I ever seen a ridden in cars before.
1470200	1471640	Wait, hold on, kid.
1471640	1472960	That's exactly right.
1472960	1474200	I think you're a natural.
1474200	1475840	Wait, are you some kind of math nerd?
1475840	1479160	No, it's just that, okay, it sounds silly,
1479160	1481280	but the spirits speak to me.
1481280	1483560	I think they're from another planet,
1483560	1486360	but it's more like another dimension.
1486360	1487840	I got a pamphlet about it.
1487840	1488680	Here.
1488680	1489920	Let's review this pamphlet.
1491360	1493240	Well, maybe we should go into this dairy farm
1493240	1495800	before whoever was on the line to Dorothy
1496320	1497520	comes looking for her.
1497520	1499440	No, what do these spirits say?
1500400	1502520	As Vincenti walks into Holy Cow Farms,
1502520	1505880	he reads aloud, just sometimes spirits talk to me.
1509160	1510000	Oh, nice.
1510000	1510840	Fascinating.
1510840	1512160	Cool, kid.
1512160	1513000	You're a little out there,
1513000	1514600	but I haven't seen anything in these pamphlets
1514600	1516440	that would disqualify you from a career
1516440	1518960	in extensive stretch limousineery.
1521320	1524440	As you guys are looking at the map on the wall
1524440	1526400	of this office building inside,
1526400	1529160	it's just got the different names
1529160	1531240	on which floors they're on.
1531240	1534920	And you see that Holy Cow Farms is on the eighth floor
1534920	1539040	of this building, and there are 12 floors total.
1539040	1541040	If I look at these other businesses
1541040	1543600	in having known Hargrave and being a colleague,
1543600	1545480	are there any other businesses that stand out
1545480	1547480	as maybe something else that he would have been
1547480	1550200	maybe here to look for or into?
1550200	1551200	Interesting.
1551200	1553040	Go ahead and roll.
1553080	1554320	While I think of something.
1554320	1556160	Yeah, exactly.
1556160	1558120	Makes a lot more sense than what I had.
1558120	1561840	I rolled a 49 on a 50 anthropology is what I rolled.
1561840	1563200	Okay, yeah, so.
1563200	1565520	For being aware of the profession.
1566760	1568520	Not that I'm using an anthropological skill.
1568520	1571920	With all of your knowledge of the field of anthropology.
1571920	1574400	Which includes all the articles about Dr. Hargrave
1574400	1576000	that he's obsessively like,
1577280	1579520	he knows the man through his study.
1579520	1581880	I mean, you see there's like a dermatologist
1581880	1585400	on the first floor, there's a cafe on the second floor,
1585400	1589000	on the third floor, there's a psychic
1589000	1594000	holding the same floor as a kid's play land.
1594520	1597760	And on the fourth floor, there's a massage parlor.
1603320	1605160	On the fifth floor, there's a karaoke place.
1605160	1609080	There's a bunch of places, none of which stand out to you.
1609080	1612680	But you're confident that whatever he was looking for
1612680	1616200	connection wise, it's probably at holy cow farms.
1616200	1619480	The kids, they're training to be psychic.
1619480	1621720	Now we know, he was here for the milk.
1621720	1623560	Which is what the handler had circled
1623560	1625040	in the name of the scenario.
1627880	1629720	I bet that's just a red herring.
1635000	1638120	And on the seventh floor, it says psychic kids.
1639320	1640280	Psychic children.
1640280	1641880	Psychic kids in adult play bed.
1641880	1644360	Play bed.
1644360	1646840	It just has bigger, it's a ball pit, but with bigger balls.
1646840	1650920	It's a child's sidekick in a disgusting ball pit.
1650920	1653720	It's not a bigger pit, it's the balls that are bigger.
1653720	1654560	Yeah.
1657760	1659520	Yeah, the other tracks.
1659520	1661160	One adult fits in at a time.
1662680	1664440	Does Trolley's cleaning service
1664440	1667200	have an office in the building?
1667200	1669680	No, they seem to have been here cleaning.
1669680	1670640	Good question.
1670640	1672520	I've done a little detective work.
1672520	1673960	These cleaners?
1673960	1675040	Probably cleaning.
1677040	1678000	Yes, very good.
1678000	1680000	Very good deduction, I see why we brought you along.
1680000	1682120	And as you all get into the elevator,
1682120	1683760	you see the same kind of sign
1683760	1686360	with all the different listings for the floors
1686360	1688720	as well as the buttons on elevators
1688720	1690680	where you click them to make it go up.
1690680	1692240	There's also the closed door button,
1692240	1693480	but it doesn't do anything.
1693480	1696400	Hey look, there's no 13th floor button in this one.
1697760	1701400	Yeah, you can't put a 13th floor button in an elevator.
1701400	1704360	No, especially if there's only 12 stories to it.
1706120	1708160	And he clicks the eighth button.
1708160	1710160	I have to go pee really bad, I'm sorry.
1710160	1711000	Hold it.
1711000	1711840	Okay, sounds good.
1711840	1716840	So the elevator doors open and you see a dark office.
1717160	1720400	We're gonna use the layout for the office office.
1720400	1721240	Tight.
1721240	1724080	So in front of you, you see-
1724080	1725520	A UK or American.
1727720	1728560	Good question.
1731880	1734560	I don't know the layout of the UK one nearly as well.
1734560	1735800	Pretty similar.
1735800	1737640	That makes sense.
1737640	1739320	Based on the scripts of the first season.
1739320	1744040	And so you see the round desk ahead of you,
1744040	1745120	coat rack on the right.
1745120	1746760	And yeah, the lights are off.
1746760	1748440	There seems to be no one here.
1748440	1749640	You fumble around with the keys.
1749640	1751760	You're looking at that all through the glass door.
1751760	1752960	Looking around the keys,
1752960	1756480	you see that one of the key cards is for Holy Cow Farms.
1756480	1760720	He sticks it in the keyhole and turns the key.
1760720	1762800	The light turns green, door opens.
1762800	1765040	On the other side, you hear the van.
1765040	1767040	Way outside running still.
1767040	1768360	It's a loud van.
1768360	1770160	It's a really loud van.
1770160	1773160	When the windows are open, it's hot, it's July.
1773160	1774600	They're trying to air it out.
1774600	1776920	I'm glad the windows open on the eighth floor
1776920	1777760	of this building.
1777760	1779560	It would make my job a lot easier
1779560	1781760	if I came here to do my normal job.
1781760	1784560	Oh, what sort of line of work are you in?
1784560	1785720	Window cleaning.
1787440	1790480	And you find that to be easier with the windows open?
1791440	1794000	Some strange world window cleaning.
1795120	1796680	I guess I've never thought about it much.
1796680	1798000	It must be.
1798000	1799080	Hold on.
1799080	1800240	With these windows open,
1800240	1802280	I wonder what they're trying to air out.
1802280	1805400	Can I do a check for smell?
1805400	1806320	Yeah, absolutely.
1806320	1808920	Go ahead and roll alertness or search.
1809880	1810720	Let's see.
1811840	1812760	Search.
1814920	1816200	Nope, it's a 56.
1816760	1818240	And I needed a 50.
1818240	1819520	Damn.
1819520	1821440	Sniffing the air, meat hook,
1821440	1825960	you smell something burning or burnt.
1825960	1828880	And Vincent is smoking a cigarette right next to you.
1828880	1829720	Okay.
1832000	1834480	There's a thick smoke next to you.
1835320	1836160	Obviously share the information.
1836160	1839280	And you notice that there's a trash can nearby
1839280	1842280	with a bunch of burnt popcorn that's been tossed into it.
1842280	1847120	Vincent would like to do a smell with his eyes around.
1849160	1850640	Yeah, I kind of figured this is a,
1850640	1852680	there's no one in here that you can see.
1852680	1855720	So this is going to be kind of an exploration kind of thing.
1855720	1856840	What are you looking for?
1856840	1857920	Where are you going?
1857920	1860080	I'm just kind of wandering through
1860080	1862680	and just like looking for blood.
1865160	1866080	What did you roll?
1866080	1868680	He's just not looking too hard.
1868680	1872640	Well, you don't find any blood.
1872640	1874280	Jimmy lets out a huge sigh and he's like,
1874280	1876920	all right, I'll teach you how to smell.
1879320	1882800	And he's going to roll an alertness nine.
1882800	1883640	Yeah, with a nine,
1883640	1886600	your sniffer smells the exact same cigarette smoke
1886600	1889520	and burnt popcorn that the others have been smelling.
1889520	1894520	But your alertness pass shows you to one of the desks nearby
1895360	1899600	that you see some paperwork strewn about.
1899600	1901160	And you notice, oh, this is-
1901160	1903000	It's covered in blood that he missed.
1904840	1906640	It's hand prints all the way up.
1907680	1910480	Big bloody arrows on the floor pointing to the desk.
1910480	1911320	This is help.
