start	end	text
486240	492040	that I encountered at a fairly young age that shaped me and my parents really didn't like
492040	497520	when they encountered it was a book called Image of the Beast by Philip Jose Farmer,
497520	504860	which is a science fiction novel come sort of new Irish thing that was published in the
504860	507460	60s or 70s.
507460	517200	And it is basically just somewhere between bizarro fiction and outright pornography.
517200	519060	It's one of the weirdest books ever written.
519060	525600	It is insanely on brand for that to be a fact.
525600	528520	To give you an example of the kind of book it is.
528520	534100	One of the characters in this is Gilles de Rais, AKA Bluebeard, but it's not the classic
534100	535100	Gilles de Rais.
535100	541760	He's been reincarnated and he now lives as this snake-like entity living in the womb
541760	544480	of one of the female characters.
544480	550480	And his shtick basically is every time she has sex with anyone, he comes out and just
550480	554880	bites the cock of the person who's having sex with her and kills him.
554880	557920	Oh my God, that's great.
557920	558920	Well thanks a lot, Scott.
558920	563680	I didn't need to know I was into that too.
563680	569860	I had a VHS of Double Jeopardy and there's a sex scene in that movie and I would just
569860	570860	watch that.
571260	576180	I thought you meant like you had taped an episode of Jeopardy and you're like, there's
576180	577900	a sex scene in this Jeopardy.
577900	581620	I was just thinking, I don't remember Trebek ever working with me.
581620	584020	This was Tommy Lee Jones.
584020	585020	Let's go to...
585020	587660	I'm like, Joe, I didn't have to hide anything really.
587660	591040	So my parents exposed me to a ton of media and stuff.
591040	596260	They were separated, so my dad was a little more permissive about what I got to watch.
596260	599340	Well, like a lot more permissive.
600340	604900	And so South Park came out in 1996, I think.
604900	605900	Oh my God.
605900	606900	I was...
606900	607900	30?
607900	608900	I was 30, yeah.
608900	613300	I was seven years old and my dad was like, hey, there's this show I think you're going
613300	619620	to really like, but you can't tell your mom you watch it when you're over here.
619620	624180	And so for a few years, South Park was a secret, but that was literally the only thing I had
624180	626460	to not tell one of my parents about.
626460	631420	When I was six years old, my mom also said the same thing to me, hey, there's this show
631420	633900	that's coming out and I think you're going to like it.
633900	634900	It's called VeggieTales.
634900	635900	It's Pokemon.
635900	640900	I thought you were going to say the Left Behind movies.
640900	646240	I did read all the Left Behind books and it gave me night terrors.
646240	651160	And so in order to fix me, my parents prayed for me.
651160	652160	It didn't work.
652160	653500	It was just anxiety, guys.
653500	655820	It was just anxiety the whole time.
656260	657260	Yeah.
657260	658260	Oh my God.
658260	659260	Religion.
659260	660260	Religion.
660260	661260	It's a hell of a drug.
661260	662460	Let's do some lines.
662460	665460	It's pretending to be people.
665460	668060	I Googled it and I was eight when South Park came out.
668060	669540	Oh wow.
669540	671500	That is young to watch South Park.
671500	673500	I was probably nine by the time he showed it to me.
673500	677980	I'd already been watching The Simpsons since I was literally born and I was obsessed with
677980	678980	it.
678980	682020	And he was like, if you like The Simpsons, you're going to fucking love this shit.
682020	687180	I'm not going to say how old I was when South Park came out.
687180	688660	I was four years old.
688660	689660	Oh fuck.
689660	693940	I was 32.
693940	696380	You'd already lived so much life, Scott.
696380	697740	So how did South Park hit you?
697740	700220	All right, let's kick into...
700220	701220	Appropriately.
701220	702220	Yeah.
702220	705700	The target demographic.
706700	708820	All right.
708820	716820	Last time on Pretending to be People, we played Colputhulu.
716820	718820	Colputhulu.
718820	720540	Colputhulu.
720540	721540	Actually the P is silent.
721540	724740	It's just Thulu.
724740	729180	We introduced our characters and made it to the party and kind of got acquainted with
729180	731340	the goings on of what's happening at the party.
731340	734380	Can we give a quick rundown of our names and our characters real quick?
734380	735380	Thomas?
736060	738540	Jay Honeycutt, a gentleman inventor.
738540	743820	I'm Harvey Brewer and I'm here to protect him and make sure nothing happens to him.
743820	746860	Checkers, leader of a fantastic organization.
746860	753020	It's a cult and I'm Elden Ring and we're trying to change the world through the powers that
753020	756180	exist between mind spaces.
756180	759020	We got government officials, we got...
759020	763180	We're going to bag ourselves a senator and a movie lady.
763180	764180	Star of...
764180	765180	Favorite movie she was in.
765180	768500	Oh, probably Last Train to Jacksonville.
768500	769500	Clarksville.
769500	770500	Nope.
770500	771500	She did a whole series.
771500	772500	Last Train series.
772500	775260	Yeah, they're some of my favorites.
775260	781220	I like the rom-com First Train to Love Town.
781220	790220	And yeah, we went to the party and currently I believe Thomas, Jay, Edgar, Honeyfella and...
790220	792140	What is your guy going by here at the party?
792140	793260	David Ellington.
793340	794340	David Ellington.
794340	798700	David Ellington and Harvey Brewer are checking out the radio antennas that are strangely
798700	803620	sticking out of kind of like the front of the house and also the tower that seems to
803620	805500	have been built outside of this estate.
805500	808460	Yeah, I think we're turning around to pick up our coats from Kochek.
808460	809460	Yeah.
809460	811420	You guys are going back out in the cold.
811420	816020	I'm standing in the warm about to talk to a senator about the world.
816020	817660	I think that's a good point to pick up from.
817660	818660	Yeah.
818660	819660	There we go.
820060	826860	Eldon was making his way through the crowd.
826860	830580	Say the last name, Scott.
830580	833540	I like to go by first hand last names.
833540	837660	Brought to you by From Software.
837660	840380	Mr. Ring was making his way through the crowd.
840380	841380	Oh, get it?
841380	844860	Because it's like mystery, but it's also my name.
844860	845860	What is your name?
845860	846860	Sekiro.
846860	847860	Halo 3.
848060	856460	So, yes, Mr. Ring is making his way through the crowd, trying to home in on the senator.
856460	861980	But before you get a chance to, there is a woman who's been making her way through the
861980	862980	crowd as well.
862980	867340	I think she's, you reckon, probably in her mid 40s.
867340	869900	She's got fairly frizzy reddish brown hair.
869900	872500	She's got thick glasses on.
872500	875740	She's wearing a bald gown that doesn't quite fit.
875740	879700	Like a number of the guests here, she looks a bit flushed and drunk.
879700	883980	She just comes up to you and grabs you by the hand and says, you look like a dancer
883980	887180	and immediately sort of whisks you off and starts dancing with you.
887180	889840	Well, yes, thank you so much for that.
889840	896140	And he begins dancing with her and says, you look absolutely wonderful.
896140	897140	Oh, thank you.
897140	900060	Oh, you are a darling little man, she says.
900060	901060	Oh, yeah.
901060	904340	He's looking up to her as they're dancing.
904380	906340	His feet are on her feet, like.
906340	912980	Yeah, you got a good view straight up at her buck teeth and nasal hair.
912980	916260	And she's swinging you through the crowd.
916260	918580	What brought you here this evening, my dear madam?
918580	922220	Oh, I'm here with the Harvard contingent, you know.
922220	923820	Oh, very good.
923820	926340	Are you expecting much from the party tonight?
926340	928340	Not really, no.
928340	930660	Champagne, the occasional dance.
930660	931660	Psychic attack!
931660	932660	Psychic attack!
932660	933660	Psychic attack!
943340	945140	How does the psychic attack work?
945140	946140	What is the...
946140	948660	Did you just perform a psychic attack?
953340	958860	Scott, Zach had his hand raised for a psychic attack.
958860	959860	He thought it so loud.
959860	966060	So you tell me if I'm wrong here, but I believe we roll a power contest against each other.
966060	967060	Yeah.
967060	970660	So is your goal basically just to get it to go away at this stage?
970660	971660	No.
971660	979620	So my goal is to continue dancing with her while basically intimidating her into continuing
979620	986560	dancing with me while I completely eliminate all of her magic points and she comes under
986560	987560	my thrall.
987560	989060	Is this how you get cult members?
989060	990060	Yes.
990060	991060	Holy shit.
991060	998260	So yeah, then give me a power roll, I shall roll against you as an opposed roll.
998260	1002780	Well I passed with a 62 under a 90.
1002780	1004260	Regular success.
1004260	1009380	So if you psychic attack me at some point, we'll be doing a power roll off?
1009380	1013060	Yeah but I'm trying, I don't want to psychic attack you.
1013060	1015060	Okay, she failed.
1015060	1017060	Oh, sick.
1017060	1025060	Well, you say that, but there's something weird that happens when you do this.
1025060	1032900	I mean you basically use the tricks that you've honed to try to take control of her mind and
1032900	1039160	you realize as you're doing this, someone's beaten you to it.
1039160	1044940	You're trying to grasp hold of her will, but it's like it's already in the thrall of something
1044940	1046240	else.
1046240	1050600	You could give me, I'd say, another power roll here to see whether you can deduce what's
1050600	1052360	going on.
1052360	1053360	That is a success.
1053360	1054360	59 under 90.
1054360	1060320	Yes, as you try to grab hold of her mind with yours, you're looking into the darkness.
1060320	1064600	You're looking into the darkness that is enveloping her mind.
1064600	1071520	Try to find something, anything to hold onto and there is something in the darkness there
1071520	1073480	with you.
1073480	1081240	You can just hear this growling voice from all around, this sibilant growling voice that
1081240	1084240	just says, mine.
1084240	1089000	Give me a sand roll if you want.
1089000	1090880	I got chills a little bit.
1090880	1093920	I will absolutely give you a sand roll, fuck.
1093920	1098400	Yeah, in real life I lost sand.
1098400	1104520	So as far as sanity goes, I have 90 because my power and I rolled a 63.
1104520	1109480	Okay, so you don't lose any sand for this, but it probably still gives you enough of
1109480	1119960	a start that it breaks you out of the psychic trance that you were going into to do this.
1119960	1123720	The woman looks at you strangely and says, are you all right?
1123720	1126640	Yes, ma'am, what is your deepest desire?
1127160	1129280	I thought you were going to say, what's your deal?
1129280	1132280	What's your deal?
1132280	1135200	She looks at you strangely, my deepest desire.
1135200	1139880	Oh, I suppose I really want to see Cicero's invention.
1139880	1142040	I want to see it succeed in every way possible.
1142040	1144680	It's got to change the world, you know.
1144680	1145680	Interesting.
1145680	1147200	Do I also believe that?
1147200	1149360	Um, up to you.
1149360	1151560	Sounds like it already has.
1151560	1156360	Ma'am, tell me anything more that you know about this wonderful invention that will change
1156400	1157400	the world.
1157400	1160080	I too am interested in learning about these things.
1160080	1161320	Oh, yeah, of course you are.
1161320	1163480	I mean, it's going to be the most wonderful thing ever.
1163480	1165080	It's got to change the world, you know.
1165080	1166080	Yes.
1166080	1167080	What will it do?
1167080	1169480	It's got to change the world.
1169480	1170920	Incredible.
1170920	1172600	Everyone here has been brainwashed.
1172600	1173600	Okay.
1173600	1177560	Uh, he is going to go back in.
1177560	1181360	He's going to try to like get in and then fucking fight.
1181360	1185120	Like once he's in her mind space, he wants to punch up.
1185120	1191760	Oh, so what are you effectively trying to use her as a conduit to get to whatever has
1191760	1192760	got to her first?
1192760	1196720	Yeah, I'm playing, uh, what's that lawn game with the balls?
1196720	1197720	Croquet?
1197720	1199920	Yep, I'm using her as the, uh-
1199920	1201920	You're playing psychic croquet.
1201920	1202920	Yep.
1202920	1208200	I prefer psychic curling.
1208200	1212720	Psychic croquet sounds amazing, but how are you playing psychic croquet with her?
1212720	1216960	Okay, so you know when one of your croquet balls gets up against somebody else's croquet
1216960	1222080	ball, so then you put your foot on your croquet ball and smack it and then it shoots theirs
1222080	1223480	off in a crazy direction.
1223480	1229000	I'm smacking her and the point is to make the movement happen on the other side of her.
1229000	1230000	I like this.
1230000	1231000	You make that work.
1231000	1232000	I do like that.
1232000	1233000	Yeah, I like that a lot.
1233000	1238600	Just as an aside, I'm pretty sure I saw psychic croquet open for Hawke when she needed it.
1238600	1246960	Psychic croquet, holy shit.
1246960	1249560	So I rolled power again and I got an aught 5.
1249560	1253320	Okay, let's see what your opponent gets here.
1253320	1254800	So you've got an extreme.
1254800	1255800	Yes.
1255800	1256800	I see him.
1256800	1260560	I think that might help me with my double jump up to punch this guy's butt with his
1260560	1264700	mind in his space, he's a silly goose, he doesn't know who he's messing with, he's messing
1264700	1266100	with Elden Ring.
1266100	1270940	He's got an extreme as well and his power is significantly higher than yours.
1270940	1272340	Oh, damn.
1272340	1280860	This time you're in her mind trying to shunt through to this other mind and it's almost
1280860	1286800	like there's no resistance and yeah, you can push through her mind and connect with this
1286800	1288860	thing that's on the other side.
1288860	1294740	And then you realize this only happened because it let you.
1295080	1298780	And suddenly you feel like a rat in a trap.
1298780	1302780	I'm in danger.
1302780	1308140	There is something that has just seized hold of your psyche and I mean, even if you want
1308140	1310200	to try to pull your mind back, you can.
1310200	1311200	Checkers, where's checkers?
1311200	1317680	Yeah, as this is happening, I come out of the bathroom and I am coked up and had slammed
1317680	1318680	like three drinks.
1318680	1323400	So I'm feeling pretty wild, but I see him dancing and not talking to the senator and
1323400	1324680	I am not very happy about that.
1325120	1330420	Not only dancing, but I read in the book that if you fail these checks or if someone is
1330420	1335540	looking and paying attention to the face during a psychic attack, they're contorted in pain
1335540	1336540	and confusion.
1336540	1344200	Oh, it's worse than that here because what checkers sees as he comes back from the bathroom
1344200	1351860	is that Mr. Ring has broken off from the dance.
1351860	1357400	The woman who was leading him through the crowd now seems to be standing over him.
1357400	1363000	You see Eldon just fall to the ground with a heavy thump and she's standing over.
1363000	1365280	Are you all right, mister?
1365280	1367200	And at least you think that's what she's saying.
1367200	1369560	You could barely hear her over the band.
1369560	1375080	And there are a few other people who've stopped their conversation and now gathering around.
1375080	1380800	Yeah, there's Eldon lying on the ground, his eyes rolled back into his head.
1380800	1386700	As I see this, I approach, I'm like, everybody stand back.
1386700	1390800	And I pull out like a little vial from my pocket.
1390800	1391800	It's like smelling salts.
1391800	1396020	I like put it under his nose like this happens all this has happened before for sure.
1396020	1397020	And I'm like prepared.
1397020	1401340	I'm going to have that because I have the resourceful talent.
1401340	1402340	Oh, nice.
1402340	1403340	Sure.
1403340	1404340	Oh yeah.
1404340	1405740	If you want to spend 10 points of luck for that, that's perfect.
1405740	1412760	I would, uh, I'll just not spin the points.
1412760	1417320	I know I can do that, but yeah, I want to do that and basically like snap him out of
1417320	1418320	it.
1418320	1423400	And as you do so, I mean, there is a hand that comes down on your shoulder and as you
1423400	1430000	look around, you can see that there is this clergyman who you've seen moving through the
1430000	1435660	crowd before when he's got a fairly thin face and graying temples, he almost chiseled
1435660	1437340	good looks.
1437340	1443580	He gives you a concerned look looking down at Eldon as well and says, uh, is your friend
1443580	1445140	quite all right there?
1445140	1450500	He's got a very sort of cut glass English accent says something I can do to help.
1450500	1451700	It happens all the time.
1451700	1456700	He's got a condition, but this bad boy right here usually snaps him right out of it.
1456700	1459140	Oh, well I suppose you better do that then.
1459280	1466600	Uh, yeah, so I, I smell salt Eldon, uh, and I'm like, but like, I'm like looking at the
1466600	1474300	clergy guy while I'm doing it mine, mine, mine, mine, mine, mine, mine, mine, Eldon.
1474300	1475300	What happened?
1475300	1477340	I mean, actually, no, you have a condition.
1477340	1478600	This happens all the time.
1478600	1481760	Don't tell me what happened right here in front of this guy.
1481760	1482760	Yes.
1482760	1485800	Perhaps we better get your friends somewhere quiet.
1485800	1486800	Who are you by the way?
1486800	1487800	Oh, I'm sorry.
1487800	1489080	That's terribly rude of me.
1489080	1490080	I'm Reverend Nye.
1490080	1493260	I earned this whole deal.
1493260	1494260	Thank you, Reverend.
1494260	1495260	Uh, Reverend Nye.
1495260	1496260	Is it Bill Nye?
1496260	1497260	Is it Bill Nye?
1497260	1499100	Uh, Reverend, thank you.
1499100	1500900	I think Eldon, are you good?
1500900	1505320	I think I don't know that I want to be isolated at the party unless you feel like you need
1505320	1506320	it.
1506320	1510140	I'm sure we can find somewhere quiet just for him to recover his senses.
1510140	1516520	He gestures at one of the serving staff who's going past and just says some water for this
1516520	1517820	young man here.
1517840	1521040	Thank you, Reverend Man of the Cloth, sir.
1521040	1526280	I would like to look into his eyes and try to get a read on him.
1526280	1530880	Yeah, I was going to say, is there like a human type, uh, skill?
1530880	1531880	That's psychology.
1531880	1532880	Psychology.
1532880	1533880	Perfect.
1533880	1536480	Can I psychology this guy to see why he's trying to isolate us?
1536480	1537480	Sure.
1537480	1538480	Yeah.
1538480	1540480	38 on a 60.
1540480	1541480	Okay.
1541480	1544380	It's going to have to be a hard success, so you'd have to spend eight points of luck to
1544380	1545380	make that.
1545380	1546380	Do it.
1546380	1547380	Let's do it.
1547940	1548940	Minus 18.
1548940	1549940	Yeah.
1549940	1553540	I went down 10 for the smelling salts and now I am at 32.
1553540	1562020	There is something about his manner for all the urbaneness that strikes you as being terribly
1562020	1563340	predatory.
1563340	1565500	Master Checkers, should I trust this man?
1565500	1573380	Well, we always trust men of the cloth, but it's a party, so sorry, but no rest tonight.
1573380	1574380	That's right.
1574380	1575380	Sorry.
1575380	1576380	It's a party.
1577380	1587660	And, uh, I, I help Eldon up off the ground, miss, uh, Reverend I nice to meet, nice to
1587660	1588660	meet you.
1588660	1592420	Maybe we can catch up later, but we've got an important business to attend to and I kind
1592420	1594260	of gesture towards the Senator.
1594260	1600020	He smiles at you and says, of course, of course, but we must talk later.
1600020	1603020	I'm sure we have great things to discuss.
1603180	1608540	Well, if you read this, uh, you know, you'll, you'll know what I'll be wanting to talk about
1608540	1609540	later.
1609540	1611220	And I hand him one of my pamphlets.
1611220	1616780	He takes it and immediately scans it and flicks through it and says, oh, how wonderfully droll.
1616780	1619480	And then tucks it into his pocket.
1619480	1624340	Checkers is coked up and he has just created a shit list and this guy is at the top of
1624340	1628140	it.
1628140	1637340	Before you lead Mr. Ring away from the Reverend, Eldon can give me a SPOT HIDDEN, if...
1637340	1638700	74 on a 25.
1638700	1644500	So you lead Eldon away from the Reverend who turns around and starts making small talk
1644500	1645500	with someone else.
1645500	1646500	Okay.
1646500	1650740	And yeah, we'll, we'll head towards the Senator Billings.
1650740	1652580	Okay.
1652580	1655060	So we'll come back to you in a few moments.
1655060	1660340	Let's cut back to our scientific investigation team outside.
1660340	1662540	Newly, newly outfitted in their coats.
1662540	1663540	Okay.
1663540	1668580	So you've gone back inside, you've managed to get some coats, uh, they might even be
1668580	1669580	your own.
1669580	1671580	Their tongues have warmed up to body temp again.
1671580	1672580	You're right.
1672580	1676580	We found some, we got some better coats.
1676580	1678580	Does this look good on me?
1678580	1683220	Um, so yeah, we are, we are trudging back.
1683220	1686580	Lafayette wants to go see this tower.
1686580	1687580	Come along, Avi.
1687580	1689140	We've, we've got to get to the bottom of this.
1689140	1693140	Uh, and I believe the bottom of this is at the top of that tower.
1693140	1694140	I get it.
1694140	1695140	I get it.
1695140	1697580	You're saying that this thing points at that thing, so it must be related there.
1697580	1703300	You know, my last several men were much dumber than you and they didn't appreciate my wit.
1703300	1705380	And so you're, you're a delight, Avi.
1705380	1706860	It is a delight to have you along.
1706860	1708340	Well, I've got your back.
1708340	1710620	Well, I, well, I got your back.
1710620	1711620	There it is.
1711620	1712620	There it is.
1713020	1714020	It's easy to do.
1714020	1718020	Now, now forward, Avi, for science.
1718020	1720020	Yeah, we're, we're making our way to that tower.
1720020	1727020	Making our way to the tower, walking slow cause it's snowing and cold.
1727020	1730340	You mentioned, you mentioned to think of it as kind of like a watchtower.
1730340	1734300	Is there forestry around it or is it kind of standing on its own in a field?
1734300	1739900	It's standing on the edge of this plateau that makes up the, the compound, the sort
1739900	1744020	of grounds of the manor house and the outbuildings.
1744020	1748380	So it does overlook some woodland, but it's not actually in the woodland.
1748380	1749380	Gotcha.
1749380	1750380	Sure.
1750380	1754540	When you get up to the top of it, is it like one that kind of has like a like porch around
1754540	1758860	the outside and you like walk through a door into a building or is it just like open on
1758860	1759860	the top?
1759860	1765020	Well, you're going to have to, I think, get a bit closer to really see the top of it.
1765020	1767020	Luke's trying to fast forward.
1767700	1772780	Yeah, because it's now snowing so heavily that even by the time you get to the bottom
1772780	1777940	of it, the top of it in the darkness and the snow isn't really visible.
1777940	1782200	There is a ladder that goes up to the center of it.
1782200	1783460	So there's not stairs.
1783460	1785940	It's just like a ladder that goes up to, okay.
1785940	1789900	I don't want to ruin the reveal, but if we used my invention right now, we sure could
1789900	1790900	get there a lot faster.
1790900	1793240	And it gives Harvey a knowing, like wink.
1793240	1794420	Does Harvey know what's in the case?
1794420	1795420	He does.
1795420	1797220	I'm going to show you, Joe, but I have it written down.
1797220	1798220	I just hadn't had the moment to-
1798220	1799220	Does Scott know?
1799220	1800220	No, Scott doesn't know.
1800220	1801220	Nope.
1801220	1803220	I am a quiver with anticipation.
1803220	1805220	Scott doesn't know.
1805220	1807220	Don't tell Scott.
1807220	1814140	No, it's just, I took the gadget talent and chose this gadget.
1814140	1819420	Cicero Mordant is going to eat fucking crow when he sees my cool ass gadget.
1819420	1824780	Oh, you hypnotized a bunch of fucking assholes at your mansion?
1824780	1828060	Well, I can't say anymore, but you'll see.
1828060	1829780	I think he can fly.
1829780	1833220	I gathered some sort of levitation device.
1833220	1834220	Levitation device?
1834220	1835220	No.
1835220	1837980	Are you guys coming louder or what?
1837980	1840460	So were you, yeah, was that what you were intimating?
1840460	1842540	Is it we're going to use it or we're not?
1842540	1843540	No.
1843540	1844540	Gotcha.
1844540	1847740	It's not at the time, Harvey, but so they keep trudging on through the snow towards
1847740	1848740	that tower.
1848740	1850540	And you mentioned some outbuildings.
1850540	1855780	Are they like a groundskeeper's house or is it more like industry, like science-y?
1855780	1860580	No, I mean, that said, I mean, you do know that there is an outbuilding around the back
1860580	1865980	of the manor house, which is Mordant's laboratory.
1865980	1874980	But the ones that you're passing on your way to the tower, there's some old stables, there's
1874980	1881580	some garages, there's this building, which, yeah, maybe a groundskeeper's cottage or something
1881580	1885900	like that, where there does seem to be a party going on for the chauffeurs.
1885900	1889020	None of it is necessarily related to the weird science.
1889020	1890580	No, not that you can see.
1890580	1895820	I mean, the only building that you can think of that might have anything to do with that
1895820	1898540	is Mordant's laboratory, but you haven't been there yet.
1898540	1902580	Well, I mean, this time, but that is where I fucked his wife.
1902580	1903580	Jesus.
1903580	1907740	Yeah, he hates me.
1907740	1911820	At the bottom of this tower, is there any of that stuff that we can see on top?
1911820	1914700	Are there wires or anything coming down the legs of the tower?
1914700	1917660	There are no wires down here.
1917660	1924820	It is basically just a wooden frame with some metal supports and a ladder going up.
1924820	1929060	The ladder is slightly iced over, but as long as you're careful going up and down, you should
1929060	1930060	be fine.
1930060	1934020	Keep your tongue away from it.
1934020	1936220	You don't have to lick everyone.
1936220	1937220	I vote we go up.
1937220	1943500	I thought you were going to say, I vote we lick everyone.
1943500	1949700	Yeah, I'm sorry.
1949700	1952420	I was imagining we're licking everyone.
1952420	1959980	Okay, so yeah, Harvey, actually, no, Lafayette definitely orders Harvey up there first.
1959980	1963380	Yeah, for sure, I'll start climbing up.
1963380	1964380	Okay.
1964380	1967420	Yeah, you make your way up and it is about a hundred feet tall.
1967420	1970780	Harvey looks down and goes, yep, most of them are cold.
1970780	1976900	Oh, do, do, hurry, do hurry, Harvey, and then throw down a rope.
1976900	1980380	Seems more difficult.
1980380	1986220	The higher you get, the more aware you are of how strong the wind is as the snowstorm
1986220	1989380	is building up and the snow is getting quite heavy.
1989380	1995220	But you make your way up and there's a trap door in the bottom of the platform that's
1995220	1996220	up there.
1996220	1999860	But, I mean, if you try it, it's not locked, you can just push it open.
1999860	2002580	Okay, I do that, I pop my head up.
2002580	2008980	And inside, it's dark, but you can see what looks like maybe electrical equipment and
2008980	2014220	some maybe work benches or consoles or something like that, a lot of wiring.
2014220	2020700	But up above, on a separate platform above you, you can just make out the outline of,
2020700	2025460	yeah, maybe you've seen something like this before, it looks pretty incongruous, but it
2025460	2032180	looks like the kind of huge light or bulb or whatever that you'd see in a lighthouse.
2032180	2033260	Oh, wow.
2033260	2038300	Why just spill your beans?
2038300	2041740	I kind of report down to the Lafayette, are you staying at the ground or were you coming
2041740	2042740	up the ladder behind me?
