start	end	text
466660	470020	I don't decide what my new year's resolution
470020	474380	is gonna be until, you know, usually January 3rd, so.
474380	476580	Mine's jerk off every day.
476580	478300	How are you doing this year?
478300	479500	In 2022.
479500	481260	It's the same one every year.
481260	483220	Yeah, you're down six days from 365,
483220	484980	so we're rocking 359.
484980	486680	How many times have you KO'd?
486680	488460	Wait, say the first part again.
488460	492740	Well, there's probably been around 358, 359 days this year.
492740	495340	I would say maybe not every day,
495340	499280	but at least enough to average one a day.
502820	504900	Couple Tuesdays pulling some heavy weight there.
504900	507040	Yeah, a couple Threesdays and Foursdays.
511260	515620	Thomas, how many times a day do you jerk off?
515620	516540	Average.
516540	517500	Average.
520300	521140	Or weird.
521140	522300	Yeah, at least.
524500	525640	I'm gonna say my-
525640	527940	No, no, no, say the number that makes you feel weird
527940	528860	in a day.
528860	530420	I haven't found that number yet.
532660	534540	I'm proud of each and every one of them.
534540	536540	No, no, no, by weird I mean lightheaded.
538260	539740	The limit does not exist.
541260	542100	Yeah.
548740	550620	One of my favorite Christmas movies.
551540	552660	Oh my goodness.
552660	553500	Die hard.
554380	556620	Have you guys watched the Lindsay Lohan Christmas movie?
556620	557460	I did, yes.
557460	558540	Was it bad?
558540	559380	Top notch.
559380	562460	Like recommend or like it's fine that you watched it?
562460	564180	On my belt.
564180	565020	On my belt?
565020	567420	Yeah, I had to notch it all the way up.
568680	569520	Real tight.
569520	570940	Did you really watch it?
571500	572340	Yeah, I did watch it.
572340	573180	It was on at my house.
573180	574980	I didn't put it on.
574980	576060	Probably your dumb wife.
576060	579180	My dumb, I couldn't even say it.
579180	582220	Taylor, my extremely intelligent and compassionate wife.
585240	586320	Who does dumb shit?
588900	590800	I think it was either her or Lindsay,
590800	593460	another one of our guests here at Pretending to be People.
593460	594700	Another one of my wives.
597700	599800	They put it on when we were hanging out
599800	601760	and then I think they hung out
601760	604800	and I watched the Lindsay Lohan Christmas film.
604800	608440	Is it like, I've been told it's like Hallmark vibes.
608440	610360	It very much is a Hallmark movie.
610360	612160	It's just on Netflix, yeah.
612160	614280	She bonks her head, forgets who she is.
614280	615800	The guy that she falls in love with
615800	617660	is technically taking advantage of her
617660	619820	because she knows how much money she's worth.
619820	621200	When you say technically,
621200	623040	do you mean he still actually really loves her?
623040	624680	Oh, defo.
624680	627700	I saw one on Peacock called Love on Rye
627700	631900	and this Jewish matchmaker sets these two people up
631900	634660	and then the drama is that they find out
634660	637620	that they operate competing delis.
638900	640300	And that is not made up.
642860	644920	Wait, is this a non-fiction or fiction?
644920	645760	TBD.
647500	649540	I think he's asking is it reality or?
649540	650780	That is what I was asking.
650780	651620	And that's what I was answering.
651620	653620	That's historical fiction is what Luke means.
653620	655180	Based on a true story probably.
655180	656900	Yeah, Argo style.
656940	658940	Sounds like it's based on You've Got Mail.
661140	662980	It's called Hanukkah on Rye.
662980	663980	What did you say it was?
663980	664860	Love on Rye?
664860	667620	Yeah, I was wondering if that was like a play on words
667620	668580	for something.
668580	669420	Well.
669420	670900	Let's dive into this motherfucker.
670900	671720	Let's do it.
671720	672560	Dive on in.
672560	674660	Let's do a bit of a dive in then.
674660	675500	Dive.
675500	678220	Let's do a dive into the pool.
678220	680900	Hey, remember what we said earlier about Scottish accents.
680900	684000	Oh, I said I was gonna do a dive into the pool.
687580	689740	Yeah, there you go.
689740	691540	As long as you're respectful.
691540	693980	It's deeper than four feet gonna do.
693980	695260	What's four feet?
695260	698180	Don't you mean a meter and a half?
700660	702940	Oh, this pool is about a fortnight deep.
702940	704660	Bet I can dive in here.
706700	708100	Dive on in.
708100	713100	You guys were on our way to talk to one of the
713220	715660	Richard or Wylie?
715660	716820	Or say their names.
717660	719460	Richard Wylie and William Wylie.
719460	720500	Wilson Wylie.
720500	721660	Nice.
721660	726380	Wilson or Richard and we've got a date with Uncle Tife.
726380	727700	You do have a date with Uncle Tife.
727700	731200	You've been out and about today going from place to place.
731200	734320	I believe you started over at Vivica's apartment,
734320	736860	headed on back to the can station,
736860	739940	which then led you out to a bar.
739940	741080	What was the bar called?
741080	743700	There was a little stop off there in between those
743700	746500	down at the park to visit an old friend of Cal's.
747060	747900	That's right.
749220	751860	An eloquent, well-spoken gentleman.
751860	753100	An articulate gentleman.
754460	756820	And he gave you the names of the...
756820	757660	He gave the names.
757660	759660	He gave us the names and he also said that
759660	764660	15 to 25% of his force were not cops, but gops.
764840	766460	Cops on the Godel payroll.
767620	770760	Which led us to, where are we?
770760	773460	Spelled W-A-R-E in the dare font.
773460	775740	We're at Bucky Kid's bar.
775780	776620	Duh.
778140	780580	Where we spoke to Bucky Kid's kid.
780580	781420	That's right.
781420	784300	Who pointed us to Lulu, the night manager.
784300	785140	L-E-A-U-X.
785140	785980	Lolo.
785980	786800	L-E-A-X.
786800	787640	Is it Lolo?
787640	788700	It's Lolo.
788700	789820	Pardon me.
789820	792220	He pointed us towards Lolo, the night manager
792220	796900	of where are we, we're at Bucky Kid's bar, duh.
796900	799600	Which started out, no one liked that.
802140	804240	And I think it grew on us a little bit.
805160	807680	I'm fine with it, as long as you're the one
807680	809280	who remembers how to say it.
811420	814480	It's like Wawa KBD, right?
814480	816600	Or B-K-B.
816600	818000	Wawa book-ba.
818000	819580	I don't know any of the stuff you just said.
819580	820420	Where are we?
820420	823280	We're at Bucky Kid's bar, duh.
823280	827720	Wawa book-ba-da is what they call it for short.
827720	829820	Easily remembered.
829820	832040	Anyway, then we called Lolo.
832040	834400	He hooked us up with a couple addresses.
834400	836500	After Cal.
836500	837600	Called him.
837600	838440	And.
838440	839540	Tricked him.
839540	840380	And.
841600	842680	Didn't trick him so much.
842680	843520	Fin modem?
843520	844520	Fin modem.
844520	847980	Yes, sometimes you must grease the palms of truth.
847980	851760	And then I think we took off towards one of the addresses.
851760	854080	We benevolently said whichever's close to us,
854080	856600	so you can give us the character you want us to meet first.
856600	859960	And on the way there, Tife texted Julius,
859960	861880	said, hey, get here soon,
861880	864040	but we got a date for 45 minutes.
864040	865840	Yeah, and what are we supposed to meet Tife about?
865840	867120	I don't think we know, I think he just.
867120	869240	He just said he wants to talk to us.
869240	872480	Yeah, and I mean, you went into the office for a little bit.
872480	874520	You didn't talk to Tife.
874520	875680	He hasn't seen you around.
875680	877120	It's been a minute since you've seen Tife,
877120	879400	so he's probably just curious.
879400	881600	Didn't we tell him, though, that we were trying,
881600	882720	that we didn't have the footage
882720	884000	and we were trying to get the footage back?
884000	886680	He at least knows what we're out and about doing, I think.
886680	888400	Zach said he's probably just curious,
888400	889840	so it's.
889840	891280	I told him I was working out,
891280	893800	that's why I couldn't meet with him then.
893800	896640	It's like, I gotta see my cousin's hot gym bod.
896640	899520	I don't know if we did, did we tell him about the footage?
899520	900360	I don't know if we did.
900360	901720	I feel like we did, I feel like we told him
901720	904640	that that's why we didn't wanna meet him right away,
904640	906160	is that we were trying to get it back.
906160	907040	Didn't we say that to him?
907040	908680	I told him I was working out.
908680	910760	You knew that you didn't trust him.
910760	911760	I don't think we told him.
911760	915240	Okay, I thought we did, but it doesn't matter either way.
915240	916560	He'll ask us where it is if we get there.
916560	919840	In that moment, two possible realities were created.
922240	925600	So we'll be playing two different stories
925600	926800	from here on out coming out
926800	928520	on still the biweekly schedule.
928520	930480	It might get a little wild.
930480	933240	And who knows, maybe we'll go back and forward in time.
933240	934280	Oh, god.
934280	935360	Oh, timey-wimey?
935360	936360	Oh, timey-wimey.
936360	938160	If you're gonna spend any amount of time
938160	941040	at Richard Riley or Wilson Wiley's home,
941040	943080	you're not going to be able to visit there
943080	945360	and make it back to the can station
945400	947000	in time for the meeting with Tyfe.
947000	948840	So you have a choice at this point.
948840	951000	You can either show up early for the meeting
951000	953320	or you can go to one of these homes
953320	955640	and then show up late to the meeting.
955640	956480	What was the urgency
956480	958200	in getting to these places right now?
958200	959240	To get our footage back.
959240	961320	Yeah, we were trying not to show up empty-handed at least.
961320	963800	Yeah, have the footage when we go to work.
963800	967120	I think we were pretty heavily headed in the direction
967120	969560	of talking to one of them before we go to the meeting.
969560	970400	Yeah, I think so too.
970400	971600	I just don't know.
971600	974480	Joe doesn't know what we're gonna do
974520	976600	when we get to one of these places.
976600	977480	Looking at these names,
977480	980160	I wonder if he had a voice plan for Richard Riley
980160	981680	and then he's just gonna do it again
981680	984440	with like a lisp for Wilson Wiley.
986600	988240	It seems like his style.
988240	989680	Don't call me out like that.
991400	994940	Guys, we're supposed to meet with Tyfe in 45 minutes,
994940	998640	but I think I can hold him off if we're a little late.
998640	1000160	Let's go to Wilson Wiley's.
1000840	1001680	Brrrrrr.
1001680	1003520	Arghhh.
1003520	1005080	Brrrrrrrrrrrrrrrr.
1005080	1006020	Beep beep.
1006020	1007840	Brrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr.
1007840	1009740	Watch you crazy motherfucker.
1009740	1010820	Ahhh-ooh-ha.
1012820	1016400	You are in the downtown area.
1016400	1021400	The apartment for Wilson Wiley is in a nice tall...
1023280	1024360	Yeah, do you like that?
1024360	1025800	What's this neighborhood called?
1025800	1028280	Oh, the downtown area.
1028280	1029640	Hahaha.
1029640	1033360	It's a hot July day, midday, rolling into downtown,
1033360	1036520	skyscrapers towering on either side of you.
1036520	1041520	You continue in Cal Colorado's beautiful Mercedes C-Class
1042000	1044640	with a, what was it?
1044640	1048820	A red siren on top with Bluetooth speakers,
1048820	1052600	and Julius is in the back watching Cloud Atlas.
1052600	1053440	Hahahaha.
1055360	1059160	If he had his earbuds out, he would hear Cal Colorado
1059600	1061240	talking loudly over the radio and saying,
1061240	1062200	do you like this Beck?
1062200	1064080	It's the Blues Brothers soundtrack.
1064080	1065120	Yeah, man, it's...
1065120	1067200	Well, Blues Brothers 2000.
1067200	1069440	Oh, yeah, I was gonna say it's a classic,
1069440	1071480	and that's, I mean, it's got its things too.
1071480	1072320	Yeah.
1072320	1073140	Yeah.
1073140	1073980	No, that's a good one, yeah.
1073980	1075040	I like it.
1075040	1076200	It's good, yeah.
1076200	1077360	Is Rubber Biscuit on that one?
1077360	1079760	Oh, no, that's on the first one.
1079760	1080900	Oh, yeah, okay.
1082520	1083900	Yeah, yeah.
1083900	1086680	I mean, they do a really, really energetic cover
1086680	1088040	of funky Nassau.
1088040	1089000	All right, yeah.
1089760	1090600	I can get into it.
1090600	1091440	That's kind of at the end, though,
1091440	1094160	where it's, I don't think we'll get to it on this trip.
1094160	1095000	Okay.
1095000	1097080	You should really experience it in order.
1097080	1098160	Did we start at one?
1098160	1099000	Yeah, yeah.
1099000	1101200	Or is this where you left off last time you were in here?
1101200	1102320	We're on two.
1102320	1104960	Listen, after we finish, we'll watch the movie together.
1104960	1105860	No, I've seen it.
1105860	1107280	Wait, hook?
1107280	1108100	Hook.
1108100	1108940	Hahahaha.
1111560	1114960	Julius pauses the movie and takes his earbuds out,
1114960	1118040	and it's kind of like looking very inspired.
1118080	1121000	What is an ocean but a multitude of drops?
1121000	1123400	And then they pull up to Wylie's house.
1124300	1125160	Which is an apartment.
1125160	1127860	Oh, beautiful da, downtown area,
1127860	1129920	but that's what they're calling it.
1131920	1133040	I thought that park got cut.
1133040	1134240	Yeah, probably did.
1134240	1139240	So you guys pull into a underground parking lot
1139240	1144240	for an apartment building in the downtown area?
1144260	1145100	Da.
1145100	1145920	Da da.
1145960	1148680	And it's like really nice.
1148680	1151960	This is suspiciously nice for a cop.
1151960	1154680	I think we're dealing with a cop here.
1154680	1155520	Indeed.
1155520	1157480	There's plenty of visitor parking
1157480	1161240	and an elevator that leads you up into the building.
1161240	1162560	His apartment's on the eighth floor.
1162560	1165240	Just want to point out that we made our way downtown.
1165240	1166080	Hahahaha.
1167200	1169560	Making our way to the downtown area.
1169560	1170680	Driving fast.
1170680	1172680	Looking for Wilson Wylie.
1172680	1174520	And now I'm in the dock.
1174520	1176240	We've got Cloud Atlas.
1176240	1177840	Da na na na na na na na na.
1177840	1178680	On the DVD.
1178680	1180560	Da na na na na na na na.
1180560	1182400	Funky Nassau.
1182400	1183240	And Tom Hanks.
1183240	1184400	Funky Nassau.
1184400	1185900	And Oprah.
1185900	1186740	Was she in that?
1186740	1187800	She's thinking of the color purple.
1187800	1188640	Dammit.
1188640	1190040	What do you think Cloud Atlas is?
1190040	1190880	Hahahaha.
1192040	1193960	Tell me right now.
1193960	1195600	First thoughts.
1195600	1198920	I'm picturing looks like Lake Tahoe.
1198920	1199760	Nailed it.
1201220	1202520	Unfortunately not.
1202520	1203960	That's a really good guess.
1205520	1208280	That's a good stab in the dark for any particular,
1208280	1209320	like I don't know what that is,
1209320	1210840	but that's not Cloud Atlas.
1210840	1212880	About a map maker who lives in...
1212880	1214480	That's closer.
1214480	1216040	Okay, a map maker?
1216040	1217560	No, but like a...
1217560	1219440	So you guys get out of the C class
1219440	1221840	and head over to the elevator.
1221840	1225720	There's a doorman who's actually stationed down
1225720	1228560	in the parking area and he greets you
1228560	1229500	and he's just like...
1229500	1230340	Eighth floor?
1230340	1231160	Eighth floor.
1231160	1232120	Yeah, of course.
1232200	1234600	And he clicks the up button on the elevator.
1234600	1235800	Who are you going to visit?
1235800	1237280	Oh, just an old friend.
1237280	1238340	What is your name, sir?
1238340	1239240	Dave.
1239240	1241220	Dave, I'm Cal Colorado.
1241220	1242560	City Action News.
1242560	1244320	Whoa, that's right.
1244320	1246080	I knew you looked familiar.
1246080	1247400	How are you doing today, Dave?
1247400	1249260	Wow, better now, sir.
1250440	1251720	Got any news for me?
1251720	1254240	Well, well, we might.
1254240	1255520	Let me just say we might.
1255520	1256360	Hm hm hm hm hm hm.
1256360	1258760	But that's not what we're doing here today.
1258760	1260840	Again, this is just an old family friend
1260840	1261800	we're checking up on.
1262320	1264720	Well, of course, you all have a lovely day.
1264720	1265700	You too, Dave.
1265700	1268760	I stay waving until I'm sure the elevator doors have closed
1268760	1269640	and he's gone down.
1269640	1271320	The elevator doors have closed.
1271320	1272160	You are going up.
1272160	1273920	He has stayed in the same spot.
1273920	1275960	Oh, I thought he was on the elevator with us.
1275960	1277120	He decided not to ride.
1277120	1279360	No, he was on the outside of the elevator.
1279360	1280200	He's in the...
1280200	1281680	I thought he was in it with us also.
1284320	1286720	Oh, then I guess he's in the elevator.
1286720	1287720	Eighth floor, huh?
1287720	1288560	Yeah, I thought we...
1288560	1290360	I'm not so much an elevator attendant
1290360	1291920	as a parking garage kind of guy.
1291920	1293520	There's a way to make this work in the edit
1293520	1295080	without us saying anything else.
1295080	1295920	Hahaha.
1297680	1300600	As the doors open to the eighth floor,
1300600	1303080	you see a beautiful carpet.
1303080	1306980	It's got scenes of the jungle on it.
1306980	1309280	So there's lots of different plant life
1309280	1312120	and animals kind of drawn into it.
1312120	1313760	And the scene's kind of carpet
1313760	1315440	like at the Springfield airport.
1315440	1317600	I'm thinking Zach just watched the intro
1317600	1319120	to season one of White Lotus.
1319440	1322440	I just watched season one of White Lotus last year.
1322440	1323980	It was really good.
1323980	1325040	Was there animals?
1325040	1326280	I don't remember.
1326280	1328560	Yeah, the intro is just images
1328560	1330120	of everything Zach just described.
1330120	1330960	Okay, so it's that.
1330960	1332920	It's the White Lotus season one intro.
1334040	1335680	It was the carpet that you used for that intro.
1335680	1336520	Yeah, yeah, yeah.
1336520	1337680	Well, I was just thinking about it.
1337680	1338520	Hahaha.
1340440	1341280	And there's...
1341280	1342680	You can support the podcast on Patreon
1342680	1344660	if you want more content like this.
1344660	1347100	There's sconces on the walls
1347100	1348980	in between each of these doors
1349820	1351500	that are considerably far apart.
1351500	1352780	So like White Lotus 2.
1354420	1355260	The sequel.
1357100	1358500	The sconce is in.
1359940	1364380	Okay guys, we need to find apartment 80085.
1364380	1366180	I bet it's going to be 836.
1366180	1369060	Well, let's check the text message and see.
1369060	1371340	When you go to the text, guess what it is?
1371340	1372180	836.
1372180	1373380	It's boobs.
1373380	1375220	It's boobs.
1375220	1377580	Yeah, it's apartment 836.
1378020	1379100	What are we going to say to him?
1379100	1381020	Cal bangs on the door.
1381020	1384820	Cal Colorado, give me back my footage you son of a bitch.
1384820	1385660	Hello?
1386620	1387460	Oh fuck.
1387460	1391060	Julius's legs tense, ready for action.
1391060	1393180	On the other side of the door, you hear a small voice.
1393180	1396060	Hello, this is a nice newsman.
1396060	1396900	Hello.
1396900	1398380	Is your daddy here?
1398380	1399220	No.
1399220	1400280	Perfect, open up.
1402420	1405220	Cal like winces, but doesn't correct him.
1405220	1406060	Doesn't like.
1406100	1406940	Roll persuade.
1409020	1411300	30 pass on a 60.
1411300	1413980	This little girl succeeded as well
1413980	1416300	with a higher roll, the 47.
1416300	1420180	She says, I'm not supposed to let in any strangers.
1420180	1421860	Oh, of course not.
1421860	1423860	But I'm no stranger.
1423860	1426780	I'm Cal Colorado from the news.
1426780	1428100	You've probably seen me.
1428100	1430100	Oh man, this candy bar is super good.
1430100	1431740	I wish I had somebody to share it with.
1431740	1432580	Oh my God.
1432580	1437580	You sound like you've done this before.
1440540	1442740	You're gonna have to learn the enemy, you know?
1442740	1444820	Any horrible thoughts from Becker now?
1446660	1447820	No, he's just filming.
1454260	1456040	Such as horrible deeds.
1458860	1460180	Cal, if you wanna go ahead and roll.
1460180	1461620	Yeah, I'll roll.
1461620	1463180	That's a 67 on an 80.
1463180	1465840	Yeah, she passed as well, but only with a 30.
1465840	1468500	Cal Colorado from a TV?
1468500	1470740	That's right, I'm from your TV, sweetie.
1470740	1472580	Wow.
1472580	1476420	And the door unlocks and then the door slowly opens
1476420	1480860	and you see just the most adorable little six year old
1480860	1483060	on the other side staring up at you.
1483060	1484500	Cal turns back to you guys
1484500	1487220	and like gives you a very like pained look
1487220	1489860	and then turns back to her with a huge smile
1489860	1492940	and he's like, hi, I'm so glad to see you.
1492940	1494300	I've always wanted to meet you.
1494300	1498220	Wow, it's Mr. Cal Colorado who's on my TV
1498220	1500060	in front of me at the door.
1500060	1501780	Come in and look at my toys.
1501780	1505220	I would love to see your toys, but first I need to know.
1505220	1509140	This one's a pony and her name is Sandal.
1509140	1512100	Sandal, I like Sandal very much.
1512100	1512940	Me too.
1512940	1514260	What's this one called?
1514260	1516060	Oh, this one's Tressa.
1516060	1517500	Tressa, does Tressa know
1517500	1519580	where your daddy keeps his work things?
1520260	1523180	She like makes the horse nay.
1525020	1529740	The work things, I only know about where those are
1529740	1532500	if you can feed me.
1532500	1535420	Oh, it seems that Tressa is hungry.
1535420	1537380	Pass the candy bar over Julius.
1537380	1538860	Julius was lying.
1542500	1544420	You've got a six year old holding up a little
1544420	1546260	like miniature horse at you.
1546260	1547380	Julius feed the horse.
1547380	1548300	Beck, check your pockets.
1548340	1550780	Beck definitely has candy bars in his pockets.
1552140	1553100	He pulls one out.
1553940	1557540	Here's one for, was it Sandal or Tressa
1557540	1558380	that was so hungry?
1558380	1560380	Tressa, Tressa.
1560380	1562060	Here you go Tressa.
1562060	1564380	And I kind of am shoving the candy bar
1564380	1565820	against the horse's mouth.
1565820	1567940	Oh, it looks like she likes that.
1567940	1569340	It's an oat candy bar.
1569340	1571740	Someone roll like 50, 50 up and down.
1574180	1576260	Who's leaving a six year old home alone?
1577260	1578460	45.
1578460	1579740	That's good.
1579740	1580580	That's good.
1580580	1581700	These neglectful parents.
1581700	1584780	You think that you hear a sound coming from
1584780	1587220	like the bathroom or something, but.
1587220	1588300	Then a cat hops out.
1588300	1589140	Nice.
1590780	1592740	Oh, Tressa's so hungry.
1595540	1597140	Julius, while this is happening,
1597140	1599380	is gonna do a quick once over of the.
1599380	1600500	Yeah, everybody, yeah.
1600500	1601340	Yeah.
1601340	1602340	Actually nods off.
1602340	1603180	Roll search.
1604020	1607380	31 on a 70.
1607380	1609380	Okay, hit me with what you're looking for.
1609380	1610620	Our footage, you son of a bitch.
1610620	1614020	Yeah, any sort of tech looking stuff
1614020	1617660	or anything that would, or like a safe or something.
1617660	1618780	Yeah, Cal passes too.
1618780	1620380	He's like, and tell me this one's name.
1620380	1622420	But he's like looking behind her shoulder
1622420	1623900	like all over the room.
1623900	1625180	This one's Dango.
1625180	1626020	Dango.
1626020	1626860	Dango.
1626860	1628380	How'd you come up with that name?
1628380	1629220	I said it.
1633300	1635020	What a ham.
1635020	1637100	You would do very well on the news, young lady.
1637100	1638820	She immediately runs away
1638820	1641220	and is digging through toys.
1641220	1643700	Hey, remember Tressa was gonna show us
1643700	1645860	where your daddy keeps his work banks?
1645860	1648580	This one's a ham pulls out a pig.
1648580	1650540	Oh, oh, smashing.
1650540	1651980	That's what you do with a pig bank.
1651980	1653460	Did Julius find anything?
1653460	1656500	Yes, you found a safe.
1656500	1657700	Big, small.
1657700	1661780	Yes, it is a medium sized safe.
1661780	1663260	It's a Goldilocks safe.
1663260	1668260	It is in the back bedroom is the master bedroom closet.
1669020	1671780	There is a average size safe back there.
1671780	1674260	Julius is gonna try 88, five.
1675580	1676820	It does not work.
1676820	1679780	Julius, what if you tried eight, three, six?
1679780	1681220	He tries eight, three, six.
1681220	1683180	Go ahead and roll luck.
1683180	1684980	If you create, I'll give it to you.
1686460	1687820	Oh my God though.
1687820	1688980	It was a 23.
1688980	1689820	Yeah.
1690820	1692860	Like the number movie.
1692860	1694100	Like the number movie.
1694100	1696220	Does Julius start seeing numbers?
1696220	1698060	Wait, yeah, actually.
1698060	1700100	Just like the time I crashed my Scion TC.
1702100	1703500	Why are you trying eight, three, six?
1703500	1705660	There's just like a subliminal vibe in here.
1705660	1706500	Yeah.
1706500	1707340	Like it just kind of feels like.
1707340	1708180	God told them to.
1708180	1709100	Because it's the apartment number.
1709100	1709920	That's a good reason.
1709920	1710760	That's fine.
1710760	1712500	But it was boobs was the apartment number, right?
1714300	1716540	Oh, right, right, try boobs.
1716540	1718780	I did already, it didn't work.
1718780	1722500	You also see a spot on the desk where there was a laptop,
